Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);9.77;3.38;38.58;199.91;252.99;3042.11;12.58;44.20;22.49;4.00;20.12;33.88;9.45;65.24;
10 (s);9.78;3.38;38.34;200.76;256.84;3041.97;12.59;44.23;22.42;4.01;20.13;33.86;9.48;65.35;
15 (s);9.78;3.38;38.35;200.59;256.49;3041.97;12.59;44.23;22.39;4.02;20.14;33.85;9.52;65.33;
20 (s);9.79;3.38;38.36;201.54;256.07;3041.78;12.60;44.24;22.37;4.03;20.14;33.87;9.54;65.42;
25 (s);9.79;3.38;38.27;201.12;256.53;3041.94;12.61;44.25;22.35;4.03;20.13;33.88;9.56;65.48;
30 (s);9.80;3.38;37.87;199.66;254.73;3041.82;12.62;44.26;22.29;4.03;20.13;33.88;9.58;65.33;
35 (s);9.81;3.38;37.86;198.88;253.18;3041.86;12.63;44.28;22.29;4.03;20.13;33.89;9.60;65.39;
40 (s);9.81;3.38;37.87;200.78;255.02;3041.90;12.64;44.31;22.25;4.03;20.12;33.90;9.61;65.47;
45 (s);9.82;3.38;37.85;201.04;255.48;3041.95;12.65;44.36;22.23;4.03;20.11;33.89;9.62;65.42;
50 (s);9.83;3.38;37.85;199.01;253.73;3041.98;12.66;44.40;22.22;4.04;20.11;33.87;9.63;65.32;
55 (s);9.83;3.38;37.86;199.65;254.85;3041.97;12.67;44.42;22.24;4.04;20.12;33.90;9.64;65.43;
60 (s);9.84;3.38;37.87;196.87;253.07;3042.00;12.68;44.46;22.25;4.02;20.12;33.92;9.64;65.54;
65 (s);9.84;3.38;37.86;200.10;254.81;3041.97;12.68;44.49;22.22;4.03;20.11;33.94;9.64;65.50;
70 (s);9.85;3.38;37.87;199.27;253.51;3041.82;12.69;44.53;22.20;4.03;20.12;33.96;9.65;65.51;
75 (s);9.85;3.38;37.86;199.58;255.18;3042.06;12.70;44.56;22.17;4.03;20.11;33.94;9.66;65.55;
80 (s);9.86;3.38;37.85;201.22;254.77;3042.07;12.71;44.56;22.15;4.03;20.10;33.95;9.68;65.51;
85 (s);9.86;3.38;37.85;199.60;255.81;3042.01;12.72;44.57;22.18;4.03;20.10;33.96;9.69;65.53;
90 (s);9.86;3.38;37.87;200.08;255.29;3042.05;12.74;44.58;22.13;4.02;20.10;33.95;9.70;65.61;
95 (s);9.87;3.38;37.87;199.12;256.14;3042.04;12.74;44.60;22.13;4.02;20.10;33.94;9.71;65.64;
100 (s);9.87;3.38;37.87;199.57;254.78;3041.99;12.75;44.63;22.15;4.01;20.12;33.93;9.72;65.49;
105 (s);9.88;3.38;37.86;200.30;256.41;3041.87;12.75;44.64;22.15;4.01;20.13;33.93;9.73;65.62;
110 (s);9.88;3.38;37.86;199.57;254.30;3042.03;12.76;44.67;22.17;4.02;20.13;33.94;9.75;65.53;
115 (s);9.89;3.38;37.86;201.47;256.87;3041.94;12.77;44.69;22.14;4.01;20.14;33.93;9.76;65.66;
120 (s);9.89;3.38;37.86;201.45;257.05;3042.00;12.77;44.70;22.15;4.01;20.14;33.93;9.77;65.48;
125 (s);9.90;3.38;37.86;202.07;257.45;3042.04;12.78;44.71;22.14;4.01;20.14;33.93;9.79;65.60;
130 (s);9.90;3.38;37.87;201.82;256.23;3041.91;12.79;44.73;22.15;4.00;20.12;33.94;9.80;65.55;
135 (s);9.90;3.37;37.86;201.94;257.06;3041.92;12.81;44.76;22.12;3.98;20.11;33.94;9.81;65.58;
140 (s);9.91;3.37;37.87;200.42;255.55;3042.05;12.82;44.80;22.13;3.99;20.12;33.95;9.82;65.52;
145 (s);9.91;3.37;37.86;198.88;253.54;3042.01;12.83;44.81;22.15;3.98;20.13;33.95;9.82;65.58;
150 (s);9.92;3.37;37.86;201.88;257.54;3041.97;12.84;44.86;22.12;3.97;20.13;33.96;9.82;65.63;
155 (s);9.92;3.37;37.87;201.85;256.65;3042.05;12.85;44.87;22.13;3.97;20.14;33.96;9.83;65.58;
160 (s);9.92;3.37;37.86;202.63;257.21;3042.08;12.86;44.85;22.12;3.97;20.14;33.96;9.84;65.62;
165 (s);9.93;3.37;37.87;200.64;254.14;3041.95;12.86;44.88;22.11;3.96;20.14;33.97;9.86;65.52;
170 (s);9.93;3.37;37.64;200.23;255.29;3042.12;12.87;44.92;22.12;3.95;20.15;33.96;9.87;65.66;
175 (s);9.94;3.37;37.85;199.56;254.20;3042.03;12.87;44.94;22.10;3.95;20.14;33.96;9.88;65.72;
180 (s);9.94;3.37;37.87;200.50;255.68;3042.11;12.88;44.94;22.10;3.94;20.14;33.98;9.88;65.64;
