Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
1 (s);11.81;3.71;48.53;223.07;210.80;3179.44;15.12;58.89;27.17;6.75;23.18;42.27;11.30;75.22;
2 (s);11.79;3.71;48.29;223.63;211.88;3179.68;15.12;58.90;27.17;6.76;23.18;42.18;11.30;75.36;
3 (s);11.77;3.71;47.83;225.56;211.26;3179.50;15.12;58.90;27.16;6.75;23.18;42.09;11.30;75.31;
4 (s);11.76;3.71;47.79;221.05;210.27;3179.67;15.12;58.90;27.15;6.74;23.18;42.00;11.30;75.42;
5 (s);11.74;3.71;47.80;224.40;209.85;3179.59;15.12;58.89;27.14;6.75;23.18;41.91;11.30;75.42;
6 (s);11.73;3.71;47.79;221.89;210.70;3179.52;15.13;58.90;27.12;6.74;23.18;41.82;11.30;75.37;
7 (s);11.72;3.71;47.82;227.59;208.81;3179.66;15.13;58.90;27.12;6.74;23.18;41.81;11.30;75.22;
8 (s);11.70;3.71;47.80;224.02;212.24;3179.49;15.13;58.90;27.10;6.74;23.18;41.74;11.30;74.97;
9 (s);11.69;3.71;47.80;224.76;208.48;3179.71;15.13;58.90;27.10;6.73;23.18;41.65;11.30;74.87;
10 (s);11.68;3.71;47.57;223.55;210.35;3179.67;15.13;58.90;27.10;6.73;23.18;41.57;11.30;74.85;
11 (s);11.67;3.71;47.51;222.62;208.13;3179.59;15.13;58.90;27.10;6.72;23.18;41.49;11.30;75.06;
12 (s);11.65;3.71;47.32;223.60;209.75;3179.74;15.13;58.92;27.10;6.73;23.18;41.41;11.30;75.15;
13 (s);11.64;3.71;47.31;219.00;208.17;3179.59;15.13;58.93;27.10;6.72;23.18;41.38;11.30;75.16;
14 (s);11.63;3.71;47.36;222.56;211.18;3179.55;15.14;58.95;27.10;6.72;23.18;41.33;11.30;74.94;
15 (s);11.62;3.71;47.31;225.08;208.95;3179.59;15.14;58.97;27.11;6.71;23.18;41.25;11.30;74.82;
16 (s);11.61;3.71;47.30;221.92;209.15;3179.32;15.14;59.00;27.12;6.71;23.18;41.18;11.30;74.67;
17 (s);11.60;3.71;47.31;222.84;208.81;3179.61;15.14;59.01;27.12;6.71;23.18;41.10;11.30;74.73;
18 (s);11.59;3.71;47.30;222.74;211.53;3179.54;15.14;59.02;27.11;6.71;23.18;41.03;11.29;74.97;
19 (s);11.58;3.71;47.30;225.12;211.33;3179.69;15.14;59.02;27.10;6.71;23.18;40.99;11.29;75.03;
20 (s);11.57;3.71;47.32;221.27;210.29;3179.60;15.14;59.03;27.09;6.70;23.18;40.96;11.29;74.78;
21 (s);11.56;3.71;47.30;224.62;209.39;3179.37;15.14;59.03;27.07;6.71;23.18;40.89;11.29;74.67;
22 (s);11.55;3.71;47.10;224.70;211.41;3179.32;15.14;59.03;27.07;6.69;23.18;40.82;11.29;74.62;
23 (s);11.55;3.71;47.07;222.51;210.67;3179.65;15.14;59.02;27.08;6.70;23.18;40.75;11.29;74.79;
24 (s);11.54;3.71;47.31;221.88;208.77;3179.66;15.15;59.02;27.07;6.70;23.18;40.69;11.29;74.90;
25 (s);11.53;3.70;47.07;222.29;206.29;3179.62;15.15;59.03;27.08;6.68;23.18;40.63;11.29;74.80;
26 (s);11.52;3.70;47.02;223.98;205.53;3179.66;15.15;59.03;27.08;6.68;23.18;40.62;11.29;74.56;
27 (s);11.51;3.70;47.00;224.30;208.09;3179.53;15.15;59.05;27.09;6.68;23.18;40.56;11.28;74.51;
28 (s);11.51;3.70;46.82;222.27;210.90;3179.66;15.15;59.05;27.11;6.69;23.18;40.49;11.28;74.67;
29 (s);11.50;3.70;46.82;225.02;211.35;3179.55;15.15;59.07;27.11;6.68;23.17;40.43;11.28;74.94;
30 (s);11.49;3.70;46.82;223.53;208.19;3179.60;15.15;59.08;27.11;6.68;23.17;40.37;11.28;74.68;
