Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);9.07;3.30;49.03;402.65;200.67;3041.95;12.52;48.77;22.48;3.36;20.58;28.97;8.18;63.78;
10 (s);9.07;3.30;48.87;399.21;197.33;3042.01;12.52;48.77;22.47;3.37;20.59;28.94;8.18;63.93;
15 (s);9.07;3.30;49.01;401.09;199.86;3042.12;12.52;48.76;22.48;3.37;20.61;28.95;8.18;63.90;
20 (s);9.07;3.30;49.04;397.91;198.83;3042.09;12.52;48.79;22.47;3.36;20.61;28.95;8.18;63.87;
25 (s);9.07;3.30;49.03;399.51;200.35;3042.16;12.52;48.78;22.47;3.38;20.61;28.94;8.18;63.81;
30 (s);9.07;3.30;49.03;400.46;199.57;3042.08;12.52;48.78;22.46;3.37;20.60;28.94;8.19;63.79;
35 (s);9.07;3.30;49.19;399.93;200.00;3042.21;12.52;48.79;22.48;3.39;20.59;28.94;8.19;63.72;
40 (s);9.06;3.30;49.27;402.50;201.07;3041.96;12.53;48.78;22.45;3.38;20.59;28.95;8.19;63.85;
45 (s);9.06;3.30;49.26;401.94;200.01;3042.32;12.53;48.79;22.45;3.36;20.61;28.93;8.19;63.76;
50 (s);9.06;3.30;49.14;400.23;200.82;3042.15;12.53;48.79;22.45;3.38;20.61;28.91;8.20;63.83;
55 (s);9.06;3.30;49.27;403.14;201.28;3042.07;12.53;48.81;22.43;3.38;20.59;28.92;8.19;63.88;
60 (s);9.06;3.30;49.22;399.65;200.07;3042.05;12.54;48.81;22.39;3.38;20.59;28.92;8.19;63.77;
65 (s);9.06;3.30;49.38;401.49;201.33;3042.07;12.54;48.81;22.39;3.38;20.61;28.92;8.19;63.83;
70 (s);9.06;3.30;49.52;400.82;199.44;3042.08;12.55;48.79;22.40;3.38;20.60;28.91;8.20;63.85;
75 (s);9.06;3.30;49.76;400.44;200.27;3042.26;12.55;48.76;22.39;3.38;20.59;28.91;8.20;63.86;
80 (s);9.06;3.30;49.99;402.19;199.73;3042.28;12.55;48.77;22.39;3.38;20.59;28.91;8.20;63.79;
85 (s);9.05;3.30;50.24;400.08;199.19;3042.11;12.55;48.79;22.38;3.38;20.58;28.89;8.20;63.74;
90 (s);9.05;3.30;50.46;402.52;200.92;3042.06;12.55;48.79;22.37;3.38;20.57;28.90;8.20;63.82;
95 (s);9.05;3.30;50.46;401.10;200.46;3042.18;12.55;48.78;22.36;3.39;20.58;28.89;8.20;63.93;
100 (s);9.05;3.30;50.46;401.55;200.96;3042.33;12.55;48.78;22.35;3.39;20.57;28.88;8.20;63.78;
105 (s);9.05;3.30;50.46;401.70;200.91;3042.17;12.55;48.74;22.34;3.39;20.58;28.87;8.20;63.82;
110 (s);9.05;3.30;50.57;401.65;200.17;3042.05;12.55;48.73;22.34;3.38;20.58;28.88;8.20;63.83;
115 (s);9.05;3.30;50.44;400.76;199.82;3042.14;12.55;48.70;22.35;3.39;20.59;28.88;8.20;63.81;
120 (s);9.05;3.30;50.46;399.53;199.15;3042.33;12.55;48.72;22.33;3.39;20.58;28.88;8.20;64.62;
125 (s);9.04;3.31;51.16;400.47;199.26;3042.54;12.56;48.69;22.35;3.40;20.56;28.88;8.19;64.85;
130 (s);9.04;3.31;51.18;400.34;199.89;3042.48;12.56;48.67;22.33;3.40;20.57;28.88;8.19;64.94;
135 (s);9.04;3.30;51.18;402.04;200.60;3042.50;12.56;48.66;22.31;3.39;20.58;28.87;8.19;64.75;
140 (s);9.04;3.30;51.18;399.96;199.08;3042.19;12.56;48.66;22.31;3.38;20.57;28.87;8.19;64.59;
145 (s);9.04;3.30;51.18;396.92;198.45;3042.24;12.56;48.68;22.31;3.39;20.57;28.87;8.19;64.66;
150 (s);9.04;3.31;51.18;399.57;198.03;3042.20;12.56;48.71;22.29;3.39;20.57;28.87;8.18;64.58;
155 (s);9.04;3.31;51.66;399.66;199.50;3042.19;12.56;48.74;22.29;3.40;20.56;28.86;8.18;64.58;
160 (s);9.04;3.31;51.66;398.28;199.62;3042.19;12.56;48.74;22.28;3.40;20.57;28.86;8.18;64.63;
165 (s);9.04;3.31;51.65;398.09;198.54;3042.13;12.57;48.74;22.28;3.40;20.57;28.87;8.18;64.46;
170 (s);9.04;3.31;51.66;396.35;199.02;3042.32;12.57;48.74;22.30;3.39;20.58;28.87;8.17;64.53;
175 (s);9.03;3.30;51.68;397.28;199.33;3042.23;12.56;48.77;22.27;3.39;20.59;28.88;8.17;64.28;
180 (s);9.03;3.31;51.67;399.07;198.38;3042.40;12.56;48.78;22.24;3.40;20.59;28.90;8.16;64.24;
185 (s);9.03;3.30;51.67;397.10;196.56;3042.03;12.56;48.79;22.23;3.39;20.59;28.91;8.16;64.03;
