Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
1 (s);9.47;3.52;20.84;208.59;199.59;2009.68;13.40;48.54;20.68;5.18;20.66;32.81;9.40;41.09;
2 (s);9.46;3.52;20.92;207.52;203.12;2009.79;13.41;48.53;20.63;5.19;20.67;32.78;9.42;41.15;
3 (s);9.46;3.52;20.93;208.47;201.78;2009.72;13.42;48.51;20.58;5.20;20.67;32.76;9.44;41.02;
4 (s);9.46;3.52;20.92;207.96;201.19;2009.74;13.43;48.51;20.58;5.20;20.67;32.76;9.44;41.00;
5 (s);9.46;3.52;20.72;208.73;202.33;2009.70;13.44;48.50;20.52;5.21;20.68;32.73;9.46;40.87;
6 (s);9.46;3.52;20.90;208.92;201.85;2009.73;13.45;48.48;20.47;5.23;20.68;32.70;9.47;40.83;
7 (s);9.45;3.52;20.91;208.39;202.56;2009.88;13.47;48.47;20.42;5.23;20.69;32.67;9.49;40.79;
8 (s);9.45;3.52;20.92;208.57;202.94;2009.80;13.48;48.46;20.35;5.24;20.69;32.65;9.50;40.74;
9 (s);9.45;3.53;21.01;207.50;200.83;2009.77;13.49;48.45;20.30;5.25;20.69;32.62;9.52;40.60;
10 (s);9.45;3.53;20.96;206.92;202.32;2009.64;13.49;48.45;20.29;5.24;20.69;32.62;9.52;40.65;
11 (s);9.45;3.53;20.92;207.20;201.49;2009.88;13.50;48.44;20.24;5.26;20.69;32.60;9.53;40.61;
12 (s);9.45;3.53;20.92;208.29;201.12;2009.70;13.52;48.43;20.18;5.26;20.69;32.57;9.54;40.52;
13 (s);9.45;3.53;20.96;207.42;202.37;2009.73;13.53;48.42;20.12;5.27;20.69;32.54;9.56;40.51;
14 (s);9.45;3.53;20.99;207.70;200.63;2009.66;13.54;48.41;20.05;5.27;20.68;32.52;9.57;40.53;
15 (s);9.45;3.53;20.92;208.11;201.65;2009.81;13.55;48.40;20.00;5.28;20.68;32.50;9.58;40.43;
16 (s);9.45;3.53;20.92;207.15;201.97;2009.79;13.55;48.40;19.99;5.28;20.68;32.49;9.58;40.43;
17 (s);9.44;3.53;20.91;207.96;201.64;2009.87;13.56;48.39;19.95;5.29;20.68;32.48;9.60;40.49;
18 (s);9.44;3.53;20.92;208.59;201.64;2009.80;13.57;48.38;19.91;5.29;20.68;32.46;9.61;40.33;
19 (s);9.44;3.53;21.00;208.52;202.50;2009.71;13.58;48.37;19.87;5.31;20.68;32.45;9.62;40.35;
20 (s);9.44;3.53;20.93;208.53;202.13;2009.75;13.60;48.36;19.83;5.31;20.68;32.43;9.63;40.38;
21 (s);9.44;3.53;20.92;208.31;201.89;2009.72;13.61;48.36;19.80;5.32;20.68;32.41;9.64;40.31;
22 (s);9.44;3.53;21.09;208.30;202.04;2009.82;13.61;48.36;19.79;5.32;20.68;32.41;9.64;40.30;
23 (s);9.44;3.53;20.93;207.97;201.92;2009.73;13.62;48.35;19.77;5.32;20.68;32.40;9.65;40.43;
24 (s);9.44;3.53;20.92;207.99;203.53;2009.84;13.63;48.35;19.73;5.32;20.68;32.39;9.66;40.40;
25 (s);9.44;3.54;20.92;207.72;202.42;2009.72;13.64;48.34;19.70;5.34;20.68;32.37;9.67;40.47;
26 (s);9.44;3.54;20.92;209.03;203.04;2009.71;13.65;48.33;19.67;5.34;20.67;32.36;9.68;40.48;
27 (s);9.44;3.54;21.01;207.59;201.11;2009.80;13.66;48.33;19.64;5.35;20.67;32.35;9.69;40.48;
28 (s);9.44;3.54;20.91;208.25;201.64;2009.73;13.66;48.32;19.63;5.36;20.67;32.35;9.70;40.48;
29 (s);9.44;3.54;20.91;208.57;201.72;2009.82;13.67;48.31;19.61;5.36;20.67;32.34;9.70;40.59;
30 (s);9.44;3.54;20.93;207.53;201.69;2009.78;13.67;48.31;19.59;5.36;20.67;32.33;9.71;40.54;
31 (s);9.44;3.54;20.92;207.70;200.99;2009.65;13.69;48.30;19.56;5.38;20.67;32.32;9.72;40.52;
32 (s);9.44;3.54;21.12;208.70;201.59;2009.67;13.69;48.29;19.54;5.38;20.67;32.30;9.73;40.59;
33 (s);9.44;3.54;20.92;207.49;203.09;2009.82;13.70;48.28;19.51;5.38;20.67;32.30;9.74;40.63;
34 (s);9.44;3.54;20.92;207.79;201.69;2009.70;13.71;48.28;19.50;5.38;20.67;32.29;9.75;40.70;
35 (s);9.43;3.54;21.03;208.08;203.72;2009.75;13.71;48.27;19.49;5.39;20.67;32.29;9.75;40.74;
36 (s);9.43;3.54;20.93;207.58;202.99;2009.84;13.72;48.27;19.46;5.39;20.66;32.28;9.76;40.79;
37 (s);9.43;3.54;21.00;208.54;202.74;2009.74;13.73;48.26;19.44;5.39;20.67;32.27;9.77;40.79;
38 (s);9.43;3.54;21.11;208.31;202.44;2009.79;13.74;48.26;19.42;5.39;20.67;32.27;9.78;40.82;
39 (s);9.43;3.54;20.99;208.31;201.18;2009.75;13.74;48.25;19.39;5.39;20.67;32.26;9.79;40.88;
40 (s);9.43;3.54;21.15;207.24;201.87;2009.85;13.75;48.25;19.38;5.40;20.67;32.25;9.80;40.84;
41 (s);9.43;3.55;20.99;207.87;201.72;2009.67;13.75;48.24;19.37;5.41;20.67;32.25;9.80;40.88;
42 (s);9.43;3.55;20.91;208.22;200.17;2009.72;13.76;48.23;19.35;5.41;20.67;32.24;9.81;40.85;
43 (s);9.43;3.55;20.92;207.58;202.37;2009.75;13.77;48.22;19.33;5.41;20.67;32.22;9.82;40.87;
44 (s);9.43;3.55;20.93;207.99;201.25;2009.77;13.78;48.22;19.31;5.42;20.67;32.21;9.83;40.95;
45 (s);9.43;3.55;21.09;208.35;201.46;2009.79;13.78;48.21;19.29;5.42;20.67;32.20;9.84;40.93;
46 (s);9.43;3.55;21.17;208.96;202.57;2009.72;13.79;48.21;19.28;5.43;20.67;32.19;9.84;41.00;
47 (s);9.43;3.55;20.91;208.45;202.50;2009.72;13.79;48.20;19.27;5.43;20.67;32.19;9.85;40.98;
48 (s);9.43;3.55;21.06;207.64;199.65;2009.78;13.80;48.19;19.25;5.44;20.67;32.17;9.86;40.93;
49 (s);9.43;3.55;20.92;208.21;201.35;2009.73;13.81;48.19;19.24;5.43;20.67;32.16;9.87;40.98;
50 (s);9.43;3.55;20.94;207.77;203.43;2009.78;13.82;48.18;19.22;5.44;20.67;32.15;9.88;40.89;
51 (s);9.43;3.55;21.05;209.29;203.69;2009.72;13.82;48.18;19.21;5.45;20.66;32.14;9.89;40.85;
