Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);12.03;3.84;56.66;195.55;364.16;3572.60;16.02;62.19;28.19;7.73;23.14;40.36;14.14;86.50;
10 (s);12.03;3.84;56.71;196.43;364.11;3572.39;16.03;62.21;28.15;7.73;23.14;40.34;14.14;86.52;
15 (s);12.03;3.84;56.52;195.89;366.59;3572.02;16.03;62.19;28.16;7.72;23.14;40.33;14.14;86.46;
20 (s);12.03;3.84;56.57;196.39;365.59;3572.42;16.03;62.12;28.14;7.72;23.13;40.31;14.14;86.27;
25 (s);12.03;3.84;56.51;196.06;366.10;3572.23;16.03;62.18;28.14;7.73;23.13;40.30;14.14;86.43;
30 (s);12.03;3.84;56.48;197.89;365.35;3572.26;16.03;62.20;28.12;7.72;23.14;40.28;14.14;86.49;
35 (s);12.03;3.84;56.69;197.88;365.41;3572.38;16.03;62.19;28.12;7.71;23.14;40.27;14.15;86.64;
40 (s);12.03;3.84;56.58;194.03;365.88;3572.72;16.03;62.16;28.11;7.71;23.14;40.26;14.15;86.44;
45 (s);12.03;3.84;56.70;195.71;364.87;3572.41;16.03;62.14;28.10;7.71;23.15;40.26;14.15;86.70;
50 (s);12.03;3.84;56.51;194.71;365.94;3572.52;16.04;62.08;28.09;7.70;23.15;40.25;14.15;87.00;
55 (s);12.03;3.84;56.75;191.01;364.42;3572.52;16.04;62.08;28.08;7.70;23.15;40.25;14.15;86.93;
60 (s);12.04;3.84;56.60;195.16;364.63;3572.76;16.05;62.09;28.06;7.70;23.15;40.25;14.15;86.77;
65 (s);12.04;3.84;56.58;190.83;365.65;3572.05;16.05;62.07;28.04;7.70;23.16;40.24;14.15;86.65;
70 (s);12.04;3.83;56.52;193.22;366.11;3572.52;16.05;62.07;28.02;7.69;23.16;40.24;14.15;86.54;
75 (s);12.04;3.83;56.62;194.34;363.19;3572.54;16.06;62.11;28.03;7.69;23.16;40.24;14.16;86.55;
80 (s);12.05;3.83;56.74;193.34;363.93;3572.42;16.06;62.13;27.99;7.69;23.16;40.24;14.16;86.48;
85 (s);12.05;3.83;56.53;192.48;368.59;3572.38;16.06;62.14;27.99;7.69;23.16;40.24;14.16;86.50;
90 (s);12.04;3.83;56.52;195.56;371.94;3572.53;16.06;62.12;27.97;7.69;23.15;40.24;14.16;86.59;
95 (s);12.05;3.83;56.53;193.93;362.61;3572.47;16.07;62.10;27.96;7.68;23.15;40.24;14.16;86.68;
100 (s);12.04;3.83;56.54;194.60;365.36;3572.39;16.07;62.13;27.93;7.68;23.15;40.24;14.16;86.49;
