Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
10 (s);12.10;4.17;45.19;151.37;410.74;2702.40;18.23;57.87;27.20;10.18;24.24;40.76;15.75;68.38;
20 (s);12.13;4.20;32.23;147.88;469.85;2702.58;18.25;57.84;27.08;10.38;24.24;40.74;16.31;68.68;
30 (s);12.17;4.24;19.46;149.70;571.41;2702.77;18.30;57.83;26.76;10.65;24.23;40.71;16.83;68.87;
40 (s);12.22;4.27;19.19;150.63;596.86;2702.41;18.37;57.89;26.21;10.87;24.20;40.69;17.48;69.05;
50 (s);12.28;4.29;19.21;149.11;642.52;2702.68;18.43;58.00;25.61;11.05;24.19;40.68;17.84;69.26;
60 (s);12.33;4.31;19.20;149.94;649.31;2702.65;18.50;58.09;25.25;11.19;24.18;40.67;18.15;69.42;
70 (s);12.38;4.33;19.19;150.32;651.74;2702.67;18.57;58.12;24.98;11.28;24.17;40.67;18.38;69.69;
80 (s);12.44;4.33;19.13;150.61;652.08;2702.88;18.64;58.13;24.87;11.31;24.17;40.66;18.52;69.69;
90 (s);12.49;4.33;19.43;148.45;649.24;2702.90;18.72;58.14;24.73;11.30;24.17;40.63;18.65;69.80;
101 (s);12.53;4.32;19.20;149.31;651.44;2702.80;18.79;58.18;24.67;11.27;24.18;40.62;18.75;69.98;
111 (s);12.58;4.32;19.20;149.19;652.63;2702.74;18.86;58.19;24.59;11.21;24.19;40.62;18.85;69.77;
121 (s);12.63;4.31;19.19;149.97;651.09;2702.92;18.94;58.12;24.53;11.17;24.21;40.59;18.95;69.97;
131 (s);12.68;4.30;19.19;151.58;648.46;2702.74;19.01;58.05;24.48;11.12;24.22;40.58;19.04;69.95;
141 (s);12.73;4.29;19.45;150.29;649.46;2702.77;19.09;58.00;24.42;11.06;24.24;40.53;19.14;70.11;
151 (s);12.78;4.28;19.20;149.19;651.50;2702.88;19.16;57.93;24.40;10.99;24.25;40.49;19.22;70.25;
161 (s);12.83;4.27;19.43;148.91;652.04;2702.93;19.21;57.93;24.39;10.91;24.26;40.45;19.29;70.09;
171 (s);12.88;4.26;19.39;149.08;652.46;2702.65;19.28;57.90;24.42;10.85;24.28;40.42;19.35;70.28;
181 (s);12.92;4.26;20.24;151.80;652.14;2702.76;19.33;57.92;24.52;10.80;24.29;40.39;19.42;70.45;
191 (s);12.96;4.25;24.53;149.92;647.73;2702.80;19.38;57.87;24.92;10.78;24.31;40.34;19.50;70.42;
201 (s);12.99;4.25;29.69;151.89;654.36;2702.69;19.44;57.83;25.31;10.77;24.32;40.31;19.56;70.35;
211 (s);13.02;4.26;34.19;151.36;655.69;2702.74;19.50;57.79;25.73;10.79;24.32;40.29;19.63;70.53;
221 (s);13.05;4.26;36.63;149.74;650.69;2702.98;19.57;57.71;25.99;10.79;24.33;40.26;19.68;70.53;
231 (s);13.07;4.28;37.32;150.62;654.88;2702.90;19.63;57.68;26.17;10.99;24.34;40.24;19.65;70.72;
241 (s);13.10;4.29;37.18;148.66;652.54;2702.66;19.67;57.64;26.25;11.03;24.35;40.22;19.59;70.87;
252 (s);13.13;4.29;37.37;150.58;651.63;2702.82;19.72;57.59;26.36;11.05;24.35;40.20;19.61;71.11;
262 (s);13.16;4.29;37.26;149.84;653.75;2702.95;19.77;57.40;26.38;11.06;24.34;40.20;19.64;70.87;
272 (s);13.19;4.29;37.35;150.53;649.86;2702.93;19.82;56.89;26.44;11.06;24.34;40.19;19.67;70.85;
282 (s);13.21;4.30;39.14;149.78;653.81;2702.81;19.87;56.60;26.51;11.08;24.34;40.19;19.69;71.05;
292 (s);13.23;4.30;41.04;150.78;651.95;2703.12;19.91;55.81;26.60;11.10;24.34;40.18;19.71;71.12;
302 (s);13.25;4.30;42.94;148.12;652.78;2702.95;19.95;55.54;26.63;11.11;24.35;40.18;19.75;71.30;
312 (s);13.27;4.30;44.91;150.10;650.20;2702.94;19.98;56.27;26.70;11.13;24.36;40.18;19.78;71.20;
322 (s);13.28;4.31;46.58;148.13;654.20;2702.92;20.03;55.70;26.73;11.16;24.38;40.19;19.81;71.18;
332 (s);13.29;4.31;47.78;150.71;652.55;2702.91;20.06;55.87;26.76;11.18;24.37;40.21;19.84;71.23;
342 (s);13.29;4.31;49.04;150.27;655.11;2702.97;20.09;55.95;26.77;11.19;24.36;40.23;19.86;71.25;
352 (s);13.30;4.32;50.99;153.44;659.63;2703.10;20.12;55.99;26.77;11.22;24.35;40.25;19.87;71.33;
362 (s);13.30;4.32;52.39;150.38;651.35;2702.69;20.15;56.21;26.77;11.24;24.35;40.26;19.88;71.34;
372 (s);13.30;4.32;53.12;150.33;660.95;2702.69;20.17;56.72;26.78;11.27;24.36;40.29;19.88;71.54;
382 (s);13.30;4.33;54.59;149.88;655.16;2702.89;20.19;56.78;26.77;11.29;24.36;40.32;19.89;71.41;
392 (s);13.29;4.33;56.29;150.18;654.47;2702.98;20.22;56.37;26.77;11.31;24.36;40.34;19.90;71.22;
402 (s);13.29;4.33;57.25;149.83;658.54;2702.91;20.26;56.90;26.74;11.34;24.36;40.36;19.91;71.31;
413 (s);13.28;4.34;57.26;149.44;653.08;2703.13;20.29;57.47;26.74;11.37;24.37;40.38;19.91;71.51;
423 (s);13.27;4.34;58.23;149.56;653.21;2702.92;20.31;57.76;26.73;11.40;24.37;40.39;19.91;71.45;
433 (s);13.27;4.35;58.51;148.71;654.65;2702.91;20.34;57.96;26.70;11.43;24.38;40.41;19.92;71.30;
443 (s);13.26;4.35;58.95;148.03;652.36;2702.71;20.38;58.07;26.71;11.46;24.38;40.43;19.91;71.44;
453 (s);13.25;4.35;59.19;148.70;653.29;2702.79;20.40;58.18;26.68;11.48;24.38;40.45;19.90;71.55;
463 (s);13.24;4.36;59.44;149.64;652.52;2703.03;20.42;58.21;26.66;11.50;24.38;40.48;19.89;71.45;
473 (s);13.23;4.36;60.39;149.28;654.36;2702.86;20.44;58.22;26.64;11.54;24.38;40.49;19.89;71.32;
483 (s);13.23;4.37;60.30;150.73;653.93;2702.74;20.45;58.28;26.65;11.56;24.36;40.51;19.89;71.42;
493 (s);13.22;4.37;60.39;150.98;659.91;2702.69;20.47;58.36;26.62;11.57;24.35;40.53;19.88;71.35;
503 (s);13.20;4.37;60.62;148.95;652.59;2703.18;20.49;58.40;26.60;11.60;24.36;40.57;19.88;71.47;
513 (s);13.20;4.38;61.37;150.04;649.83;2702.92;20.51;58.40;26.58;11.66;24.37;40.61;19.87;71.44;
523 (s);13.19;4.38;61.37;149.54;652.57;2703.06;20.52;58.40;26.56;11.69;24.38;40.65;19.85;71.31;
