Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
1 (s);9.73;3.52;53.67;206.96;201.14;2509.63;14.40;48.30;22.22;5.18;20.71;32.14;10.18;54.26;
2 (s);9.73;3.52;53.87;206.62;201.96;2509.57;14.40;48.31;22.25;5.19;20.71;32.15;10.17;54.35;
3 (s);9.73;3.52;53.87;207.88;203.00;2509.65;14.39;48.31;22.26;5.19;20.71;32.16;10.17;54.28;
4 (s);9.73;3.52;53.88;208.76;202.37;2509.67;14.39;48.32;22.27;5.19;20.72;32.17;10.17;54.12;
5 (s);9.73;3.52;54.36;207.77;200.84;2509.69;14.39;48.32;22.28;5.20;20.72;32.17;10.17;54.26;
6 (s);9.73;3.52;54.60;207.86;202.76;2509.55;14.39;48.33;22.30;5.20;20.72;32.18;10.16;54.32;
7 (s);9.73;3.52;54.61;206.65;203.78;2509.63;14.39;48.33;22.32;5.20;20.72;32.19;10.16;54.15;
8 (s);9.73;3.52;54.60;207.06;202.62;2509.64;14.39;48.34;22.34;5.20;20.72;32.21;10.15;54.15;
9 (s);9.73;3.52;54.59;207.01;201.11;2509.62;14.39;48.35;22.35;5.20;20.72;32.22;10.15;54.26;
10 (s);9.73;3.52;54.59;207.77;203.04;2509.65;14.39;48.36;22.36;5.21;20.72;32.23;10.15;54.36;
11 (s);9.73;3.52;54.59;206.99;201.92;2509.60;14.39;48.36;22.36;5.21;20.72;32.23;10.15;54.27;
12 (s);9.74;3.52;54.60;207.80;202.55;2509.54;14.39;48.36;22.37;5.20;20.72;32.24;10.14;54.23;
13 (s);9.74;3.52;54.59;207.53;201.99;2509.57;14.39;48.37;22.37;5.20;20.71;32.25;10.14;54.13;
14 (s);9.74;3.52;54.61;207.87;201.28;2509.68;14.39;48.38;22.38;5.21;20.71;32.26;10.14;54.25;
15 (s);9.74;3.52;54.58;208.29;201.99;2509.68;14.39;48.38;22.38;5.21;20.71;32.27;10.14;54.28;
16 (s);9.74;3.52;54.59;207.09;201.66;2509.65;14.39;48.38;22.38;5.20;20.71;32.28;10.14;54.36;
17 (s);9.74;3.52;54.60;207.62;202.66;2509.59;14.39;48.38;22.38;5.21;20.71;32.29;10.14;54.25;
