Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);11.58;3.95;46.07;237.87;413.51;3123.07;16.61;61.73;27.04;8.54;23.39;38.66;15.04;76.03;
10 (s);11.58;3.95;46.08;238.44;414.88;3122.94;16.63;61.70;27.01;8.55;23.39;38.59;15.07;76.01;
15 (s);11.57;3.95;46.09;240.00;413.98;3122.94;16.65;61.64;27.00;8.55;23.39;38.53;15.10;76.01;
20 (s);11.57;3.95;46.09;239.58;414.42;3122.73;16.66;61.56;26.99;8.56;23.39;38.48;15.13;75.91;
25 (s);11.57;3.95;46.10;236.20;409.84;3122.94;16.67;61.54;26.99;8.57;23.40;38.43;15.14;75.94;
30 (s);11.57;3.95;46.08;235.70;413.69;3122.80;16.69;61.54;26.97;8.57;23.40;38.38;15.17;76.01;
35 (s);11.57;3.95;46.05;237.45;413.12;3123.16;16.71;61.53;26.94;8.57;23.40;38.32;15.19;75.94;
40 (s);11.57;3.95;45.97;237.00;415.37;3122.96;16.73;61.47;26.94;8.57;23.40;38.28;15.21;75.94;
45 (s);11.57;3.95;46.09;239.25;413.38;3122.66;16.75;61.41;26.96;8.57;23.40;38.24;15.22;75.86;
50 (s);11.57;3.95;45.69;238.98;416.08;3122.91;16.77;61.37;26.94;8.58;23.40;38.21;15.24;75.94;
55 (s);11.57;3.95;45.85;237.79;414.10;3123.01;16.78;61.37;26.94;8.57;23.40;38.18;15.25;75.90;
60 (s);11.57;3.95;45.84;236.62;416.81;3122.95;16.80;61.35;26.91;8.58;23.41;38.13;15.26;76.02;
65 (s);11.57;3.95;45.84;236.86;417.53;3122.99;16.81;61.32;26.90;8.58;23.42;38.10;15.27;75.85;
70 (s);11.57;3.95;45.62;238.00;410.52;3122.87;16.82;61.30;26.94;8.58;23.42;38.07;15.28;75.95;
75 (s);11.57;3.95;45.62;239.16;410.92;3122.74;16.83;61.30;26.90;8.58;23.43;38.03;15.29;76.00;
80 (s);11.57;3.95;45.62;236.66;414.72;3122.86;16.84;61.29;26.89;8.57;23.44;38.00;15.29;75.96;
85 (s);11.57;3.95;45.80;237.56;418.43;3122.91;16.85;61.29;26.87;8.58;23.45;37.96;15.30;76.02;
90 (s);11.57;3.95;46.09;236.49;415.27;3123.09;16.86;61.28;26.87;8.59;23.46;37.92;15.31;76.11;
95 (s);11.58;3.95;45.86;239.58;418.26;3123.16;16.87;61.24;26.86;8.59;23.46;37.90;15.31;76.18;
100 (s);11.58;3.95;45.78;239.15;412.39;3123.13;16.88;61.19;26.87;8.58;23.46;37.88;15.32;76.22;
105 (s);11.58;3.95;45.62;234.73;412.65;3123.01;16.89;61.13;26.88;8.59;23.46;37.87;15.32;76.40;
110 (s);11.58;3.95;45.83;236.97;415.98;3123.08;16.90;61.09;26.89;8.59;23.47;37.85;15.32;76.46;
115 (s);11.58;3.95;45.84;236.89;417.34;3122.88;16.92;61.03;26.85;8.58;23.47;37.83;15.33;76.23;
