Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);10.01;3.40;37.87;196.84;301.17;3042.16;13.00;45.16;22.11;4.19;20.16;34.08;10.53;66.02;
10 (s);10.02;3.40;37.86;197.91;302.17;3041.97;13.02;45.19;22.10;4.22;20.17;34.09;10.59;66.09;
15 (s);10.03;3.40;37.86;198.06;305.27;3042.23;13.03;45.21;22.09;4.23;20.17;34.10;10.63;66.12;
20 (s);10.03;3.40;37.86;197.84;304.59;3042.07;13.04;45.23;22.09;4.24;20.16;34.12;10.65;66.12;
25 (s);10.04;3.41;37.87;197.72;303.67;3042.28;13.06;45.26;22.07;4.27;20.15;34.11;10.69;66.05;
30 (s);10.05;3.41;37.87;196.92;300.66;3042.21;13.07;45.30;22.05;4.26;20.15;34.12;10.71;66.12;
35 (s);10.06;3.41;37.86;198.21;301.43;3042.09;13.09;45.34;22.04;4.28;20.15;34.14;10.73;66.23;
40 (s);10.06;3.41;37.86;198.50;300.94;3042.28;13.11;45.37;22.05;4.29;20.16;34.17;10.75;66.17;
45 (s);10.07;3.41;37.87;197.04;303.59;3042.21;13.12;45.40;22.04;4.29;20.16;34.17;10.77;66.12;
50 (s);10.08;3.41;37.87;197.83;301.68;3042.20;13.14;45.42;22.04;4.31;20.16;34.15;10.78;66.10;
55 (s);10.09;3.41;37.87;196.78;298.57;3042.29;13.15;45.47;22.03;4.31;20.15;34.16;10.80;66.29;
60 (s);10.09;3.41;37.84;195.94;301.05;3042.20;13.16;45.49;22.05;4.31;20.15;34.17;10.81;66.35;
65 (s);10.10;3.41;37.87;197.59;301.83;3042.30;13.18;45.49;22.05;4.32;20.13;34.20;10.82;66.48;
70 (s);10.11;3.41;37.85;197.06;302.60;3042.33;13.19;45.53;22.06;4.31;20.12;34.21;10.83;66.31;
75 (s);10.11;3.41;37.86;197.56;302.51;3042.08;13.21;45.57;22.06;4.32;20.13;34.19;10.84;66.36;
80 (s);10.12;3.41;37.86;196.98;302.77;3042.08;13.23;45.59;22.04;4.31;20.14;34.19;10.85;66.24;
85 (s);10.13;3.41;37.86;198.48;301.44;3042.20;13.24;45.62;22.08;4.31;20.16;34.20;10.85;66.46;
90 (s);10.13;3.41;37.86;197.61;301.90;3042.55;13.26;45.63;22.07;4.32;20.17;34.21;10.86;66.36;
95 (s);10.14;3.41;37.86;197.78;298.44;3042.33;13.27;45.64;22.04;4.31;20.16;34.21;10.87;66.36;
100 (s);10.14;3.41;37.87;197.56;301.87;3042.26;13.29;45.65;22.08;4.31;20.15;34.20;10.87;66.19;
105 (s);10.15;3.41;37.87;197.33;301.74;3042.20;13.30;45.67;22.04;4.29;20.14;34.20;10.88;66.34;
110 (s);10.16;3.41;37.86;197.51;301.76;3042.36;13.32;45.70;22.05;4.31;20.14;34.20;10.90;66.39;
115 (s);10.16;3.41;37.75;197.90;302.05;3042.31;13.33;45.73;22.04;4.31;20.14;34.21;10.90;66.66;
120 (s);10.17;3.41;37.87;196.98;301.78;3042.30;13.34;45.77;22.05;4.30;20.14;34.22;10.91;66.51;
125 (s);10.18;3.41;37.87;198.00;304.53;3042.39;13.35;45.81;22.04;4.29;20.14;34.23;10.92;66.54;
130 (s);10.18;3.41;37.86;197.29;300.64;3042.20;13.36;45.83;22.04;4.29;20.15;34.23;10.93;66.34;
135 (s);10.19;3.41;37.86;198.17;302.96;3042.33;13.38;45.86;22.03;4.29;20.16;34.24;10.95;66.60;
140 (s);10.20;3.41;37.87;195.97;300.21;3042.29;13.39;45.86;22.03;4.29;20.15;34.24;10.95;66.69;
145 (s);10.20;3.41;37.86;198.42;302.72;3042.45;13.40;45.85;22.04;4.30;20.15;34.24;10.96;66.67;
150 (s);10.21;3.41;37.87;197.25;303.04;3042.39;13.42;45.83;22.03;4.29;20.14;34.24;10.98;66.64;
155 (s);10.22;3.41;37.85;196.99;299.85;3042.32;13.43;45.89;22.05;4.28;20.13;34.25;11.00;66.39;
160 (s);10.22;3.41;37.85;197.02;301.08;3042.28;13.44;45.94;22.06;4.28;20.13;34.25;11.00;66.55;
165 (s);10.23;3.41;38.36;197.61;301.87;3042.49;13.46;45.99;22.04;4.29;20.14;34.25;11.00;66.65;
170 (s);10.24;3.41;38.36;197.88;302.98;3042.41;13.47;46.04;22.08;4.29;20.15;34.26;11.00;66.70;
175 (s);10.24;3.41;38.81;197.24;301.37;3042.35;13.49;46.05;22.10;4.29;20.16;34.25;10.99;66.51;
180 (s);10.25;3.41;39.23;198.50;301.11;3042.38;13.51;46.05;22.12;4.30;20.16;34.25;11.00;66.59;
