Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);9.36;3.41;42.82;303.28;202.51;3042.40;12.42;48.59;23.03;4.33;20.38;31.65;8.48;64.95;
10 (s);9.36;3.41;42.83;303.55;203.63;3042.36;12.41;48.60;23.03;4.31;20.37;31.64;8.47;64.74;
15 (s);9.35;3.41;42.95;302.29;203.33;3042.15;12.40;48.61;23.05;4.29;20.38;31.60;8.46;64.67;
20 (s);9.35;3.41;42.91;302.73;201.76;3042.35;12.38;48.66;23.03;4.27;20.38;31.56;8.45;64.50;
25 (s);9.35;3.41;42.81;303.03;204.50;3042.25;12.38;48.68;23.01;4.25;20.38;31.54;8.44;64.42;
30 (s);9.34;3.40;42.91;302.59;201.19;3042.33;12.37;48.68;23.03;4.24;20.37;31.52;8.42;64.63;
35 (s);9.34;3.40;42.96;301.10;200.66;3042.26;12.36;48.64;23.02;4.22;20.37;31.49;8.41;64.55;
40 (s);9.34;3.40;42.95;302.52;202.46;3042.39;12.36;48.67;23.01;4.20;20.37;31.48;8.39;64.56;
45 (s);9.33;3.40;42.88;302.70;201.76;3042.28;12.35;48.65;22.98;4.20;20.38;31.47;8.38;64.60;
50 (s);9.33;3.40;42.85;301.91;202.87;3042.34;12.35;48.64;22.99;4.17;20.39;31.45;8.38;64.64;
55 (s);9.33;3.39;42.90;301.85;201.37;3042.28;12.34;48.62;23.02;4.15;20.39;31.43;8.37;64.49;
60 (s);9.33;3.39;42.72;302.49;202.72;3042.28;12.34;48.61;23.00;4.14;20.39;31.39;8.36;64.71;
65 (s);9.33;3.39;42.74;302.18;202.33;3042.32;12.34;48.60;23.00;4.13;20.40;31.38;8.35;64.68;
70 (s);9.33;3.39;42.88;301.77;203.20;3042.01;12.33;48.58;23.04;4.13;20.41;31.37;8.34;64.50;
75 (s);9.32;3.39;42.95;301.38;202.15;3042.22;12.33;48.59;23.05;4.11;20.39;31.35;8.34;64.49;
80 (s);9.32;3.39;42.93;301.85;201.60;3042.15;12.33;48.59;23.04;4.10;20.39;31.33;8.34;64.43;
85 (s);9.32;3.39;42.80;303.83;202.33;3042.24;12.33;48.58;23.03;4.09;20.39;31.31;8.33;64.50;
90 (s);9.32;3.39;42.95;302.79;202.85;3042.17;12.32;48.56;23.05;4.08;20.41;31.31;8.33;64.56;
95 (s);9.32;3.38;42.96;303.15;201.79;3042.36;12.32;48.56;23.04;4.07;20.40;31.29;8.32;64.42;
100 (s);9.32;3.38;42.73;302.57;204.68;3042.33;12.32;48.57;23.05;4.06;20.40;31.27;8.32;64.59;
105 (s);9.32;3.38;42.96;302.34;201.01;3042.08;12.32;48.56;23.02;4.05;20.40;31.25;8.32;64.47;
110 (s);9.31;3.38;42.96;301.88;201.41;3042.30;12.32;48.56;23.00;4.03;20.41;31.23;8.32;64.45;
115 (s);9.31;3.38;42.96;302.01;202.38;3042.51;12.32;48.57;22.99;4.03;20.41;31.22;8.32;64.36;
120 (s);9.31;3.38;42.95;300.77;200.27;3042.28;12.31;48.59;23.01;4.02;20.41;31.22;8.31;64.48;
125 (s);9.31;3.38;42.96;302.12;203.38;3042.26;12.31;48.61;23.00;4.01;20.42;31.21;8.31;64.53;
130 (s);9.31;3.38;42.97;300.85;200.67;3042.30;12.31;48.62;22.98;4.01;20.43;31.20;8.31;64.46;
135 (s);9.31;3.38;42.78;303.88;203.72;3042.23;12.32;48.64;22.98;3.99;20.41;31.18;8.30;64.43;
140 (s);9.31;3.37;42.95;302.49;201.93;3042.27;12.31;48.67;22.98;3.98;20.40;31.16;8.31;64.76;
145 (s);9.31;3.37;42.96;303.85;204.30;3042.24;12.31;48.64;23.00;3.97;20.40;31.15;8.31;65.26;
150 (s);9.31;3.37;42.82;302.81;203.25;3042.32;12.32;48.60;22.97;3.96;20.40;31.15;8.31;64.84;
155 (s);9.31;3.37;42.95;302.38;202.58;3042.40;12.32;48.58;22.95;3.95;20.40;31.14;8.30;65.00;
160 (s);9.31;3.37;42.94;303.19;202.44;3042.34;12.32;48.58;22.98;3.95;20.42;31.11;8.31;64.87;
165 (s);9.31;3.37;42.95;302.20;201.78;3042.30;12.33;48.61;23.01;3.94;20.42;31.10;8.31;64.76;
170 (s);9.31;3.37;42.96;302.07;202.22;3042.34;12.33;48.65;23.00;3.92;20.42;31.08;8.30;64.89;
175 (s);9.31;3.37;42.95;303.41;203.40;3042.37;12.33;48.66;22.95;3.92;20.42;31.09;8.30;64.64;
180 (s);9.31;3.37;42.93;304.47;204.28;3042.25;12.33;48.64;22.93;3.91;20.42;31.09;8.30;64.41;
