Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);11.70;4.26;50.40;286.77;450.12;2763.49;19.09;59.21;26.86;10.83;25.25;37.66;17.59;67.91;
10 (s);11.69;4.26;50.04;288.46;448.68;2763.58;19.11;59.20;26.85;10.83;25.25;37.58;17.61;67.90;
15 (s);11.69;4.26;50.02;289.17;447.12;2763.37;19.12;59.18;26.86;10.83;25.24;37.51;17.63;67.88;
20 (s);11.68;4.26;50.17;290.57;451.52;2763.49;19.14;59.16;26.84;10.84;25.24;37.45;17.64;67.95;
25 (s);11.68;4.26;50.00;287.54;448.08;2763.25;19.15;59.16;26.82;10.85;25.24;37.40;17.66;67.93;
30 (s);11.68;4.26;50.15;288.35;447.98;2763.51;19.16;59.10;26.83;10.85;25.25;37.35;17.67;67.89;
35 (s);11.67;4.26;50.19;288.83;452.57;2763.58;19.17;59.05;26.83;10.85;25.25;37.30;17.68;67.99;
40 (s);11.68;4.27;50.21;288.49;449.88;2763.27;19.18;59.04;26.82;10.86;25.26;37.24;17.69;67.89;
45 (s);11.67;4.27;50.15;290.45;450.13;2763.67;19.19;59.02;26.83;10.86;25.27;37.20;17.71;67.90;
50 (s);11.67;4.27;50.20;292.84;450.60;2763.46;19.20;58.97;26.83;10.86;25.28;37.17;17.72;67.97;
55 (s);11.67;4.27;50.21;289.05;448.46;2763.27;19.21;58.94;26.83;10.87;25.29;37.13;17.73;67.87;
60 (s);11.67;4.27;50.18;287.95;452.49;2763.34;19.23;58.96;26.84;10.88;25.29;37.10;17.74;67.98;
65 (s);11.67;4.27;50.18;287.78;450.35;2763.32;19.24;58.94;26.85;10.88;25.29;37.07;17.75;67.89;
70 (s);11.67;4.27;50.13;289.94;449.39;2763.25;19.25;58.92;26.85;10.87;25.28;37.04;17.76;67.91;
75 (s);11.67;4.27;50.11;286.54;449.08;2763.25;19.26;58.89;26.82;10.87;25.28;37.02;17.78;67.80;
80 (s);11.67;4.27;49.99;288.55;449.57;2763.21;19.27;58.87;26.83;10.87;25.28;36.99;17.78;67.86;
85 (s);11.67;4.27;49.98;289.42;449.04;2763.56;19.28;58.86;26.84;10.87;25.28;36.97;17.78;67.76;
90 (s);11.67;4.27;50.09;287.05;449.94;2763.35;19.28;58.88;26.83;10.87;25.28;36.94;17.79;67.90;
95 (s);11.67;4.27;50.07;288.95;450.76;2763.27;19.30;58.89;26.83;10.87;25.29;36.91;17.80;67.78;
100 (s);11.67;4.27;50.17;290.23;449.44;2763.43;19.31;58.88;26.82;10.87;25.29;36.88;17.81;67.84;
105 (s);11.67;4.27;50.13;288.20;451.47;2763.32;19.32;58.83;26.82;10.87;25.30;36.86;17.81;67.88;
110 (s);11.67;4.27;50.01;288.09;450.50;2763.43;19.33;58.80;26.83;10.87;25.30;36.84;17.81;67.90;
