Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);10.53;3.54;52.41;194.82;404.24;3042.66;14.38;47.25;22.15;5.34;20.16;34.74;12.63;67.77;
10 (s);10.53;3.54;52.41;195.40;403.53;3042.77;14.39;47.24;22.14;5.38;20.16;34.77;12.67;67.84;
15 (s);10.54;3.54;52.31;193.90;404.53;3042.69;14.40;47.26;22.13;5.40;20.17;34.79;12.70;67.96;
20 (s);10.54;3.55;52.35;193.24;403.31;3042.67;14.41;47.27;22.12;5.41;20.17;34.81;12.72;67.96;
25 (s);10.54;3.55;52.41;193.60;400.78;3042.74;14.42;47.28;22.10;5.42;20.18;34.84;12.73;67.88;
30 (s);10.55;3.55;52.16;194.10;402.08;3042.62;14.43;47.30;22.11;5.45;20.18;34.86;12.74;67.74;
35 (s);10.55;3.55;52.38;194.46;399.69;3042.48;14.45;47.34;22.10;5.45;20.18;34.87;12.76;67.80;
40 (s);10.55;3.55;52.32;193.37;401.67;3042.69;14.46;47.39;22.11;5.49;20.18;34.88;12.76;67.82;
45 (s);10.56;3.55;52.39;193.14;399.48;3042.66;14.47;47.41;22.11;5.48;20.18;34.90;12.77;67.88;
50 (s);10.56;3.56;52.38;193.81;400.94;3042.61;14.48;47.42;22.10;5.50;20.18;34.91;12.78;67.90;
55 (s);10.56;3.56;52.16;194.57;403.03;3042.61;14.49;47.44;22.11;5.51;20.18;34.91;12.79;67.85;
60 (s);10.57;3.56;52.39;194.42;402.49;3042.72;14.50;47.46;22.09;5.53;20.19;34.94;12.81;67.92;
65 (s);10.57;3.56;52.38;194.56;404.90;3042.76;14.51;47.47;22.09;5.54;20.18;34.95;12.82;67.91;
70 (s);10.57;3.56;52.39;194.98;402.00;3042.72;14.52;47.49;22.07;5.56;20.19;34.95;12.83;67.98;
75 (s);10.57;3.56;52.40;194.71;405.07;3042.66;14.53;47.51;22.08;5.57;20.20;34.96;12.83;67.88;
80 (s);10.57;3.57;52.40;194.82;401.67;3042.72;14.54;47.52;22.07;5.58;20.19;34.97;12.84;67.85;
85 (s);10.58;3.57;52.40;194.91;403.28;3042.79;14.55;47.53;22.05;5.59;20.20;34.98;12.85;67.94;
90 (s);10.58;3.57;52.24;194.07;403.63;3042.88;14.56;47.52;22.07;5.58;20.18;35.00;12.85;67.97;
95 (s);10.58;3.57;52.24;195.92;405.08;3042.66;14.57;47.49;22.06;5.60;20.19;35.01;12.86;67.93;
100 (s);10.58;3.57;52.16;194.95;402.32;3042.78;14.58;47.45;22.06;5.61;20.19;35.03;12.86;68.00;
105 (s);10.58;3.57;52.39;195.01;399.50;3042.72;14.59;47.48;22.05;5.62;20.19;35.03;12.88;67.91;
110 (s);10.59;3.57;52.29;195.59;405.19;3042.76;14.60;47.49;22.04;5.63;20.19;35.03;12.88;68.00;
115 (s);10.59;3.57;52.35;194.96;404.70;3042.70;14.61;47.52;22.05;5.65;20.17;35.05;12.88;67.83;
120 (s);10.59;3.58;52.36;195.30;403.47;3042.77;14.62;47.57;22.04;5.67;20.17;35.06;12.89;67.97;
125 (s);10.59;3.58;52.15;195.06;403.44;3042.83;14.63;47.58;22.03;5.68;20.18;35.06;12.89;67.95;
130 (s);10.59;3.58;52.31;195.31;403.99;3042.75;14.64;47.60;22.01;5.68;20.18;35.06;12.89;67.86;
135 (s);10.59;3.58;52.16;194.13;404.36;3042.88;14.65;47.64;22.02;5.66;20.18;35.07;12.90;68.00;
140 (s);10.60;3.58;52.25;194.75;402.42;3042.75;14.65;47.65;22.01;5.69;20.20;35.08;12.90;67.97;
145 (s);10.60;3.58;52.41;194.21;401.38;3042.65;14.66;47.65;22.01;5.71;20.20;35.09;12.90;67.92;
150 (s);10.60;3.58;52.29;193.67;402.49;3042.67;14.67;47.67;22.01;5.70;20.19;35.10;12.90;68.05;
155 (s);10.60;3.58;52.48;192.65;401.26;3042.81;14.67;47.70;22.00;5.71;20.21;35.12;12.90;67.96;
160 (s);10.61;3.58;52.20;192.92;398.70;3042.83;14.68;47.72;22.01;5.72;20.22;35.12;12.91;68.07;
165 (s);10.61;3.58;52.38;193.78;399.57;3042.57;14.69;47.76;22.02;5.73;20.21;35.15;12.90;68.02;
170 (s);10.61;3.58;52.16;194.56;401.68;3042.73;14.70;47.81;22.01;5.73;20.21;35.16;12.90;67.96;
175 (s);10.61;3.59;52.17;193.52;399.27;3042.70;14.71;47.83;22.00;5.74;20.22;35.17;12.91;67.94;
180 (s);10.61;3.59;52.15;194.85;406.05;3042.67;14.71;47.86;22.00;5.76;20.21;35.17;12.91;68.03;
