Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
1 (s);11.29;4.77;140.32;508.23;704.21;3553.16;22.17;62.10;40.83;14.27;29.61;41.20;23.87;91.41;
2 (s);11.29;4.77;104.79;509.32;700.27;3553.17;22.17;62.11;40.83;14.27;29.61;41.20;23.87;91.68;
3 (s);11.29;4.77;142.93;508.37;701.14;3553.07;22.17;62.11;40.84;14.27;29.61;41.20;23.87;91.56;
4 (s);11.29;4.77;100.87;505.06;701.39;3553.56;22.17;62.11;40.84;14.26;29.61;41.20;23.87;91.38;
5 (s);11.29;4.77;136.21;509.20;700.24;3553.32;22.17;62.12;40.84;14.28;29.61;41.20;23.87;91.61;
6 (s);11.29;4.77;106.69;507.28;706.05;3553.32;22.17;62.12;40.85;14.26;29.61;41.19;23.87;91.60;
7 (s);11.29;4.77;138.28;508.66;701.79;3553.07;22.17;62.12;40.85;14.28;29.61;41.19;23.87;91.38;
8 (s);11.30;4.77;106.84;503.69;700.65;3553.42;22.17;62.13;40.86;14.25;29.61;41.19;23.87;91.59;
9 (s);11.29;4.77;140.93;507.66;702.89;3553.06;22.17;62.13;40.86;14.27;29.62;41.19;23.87;91.69;
10 (s);11.30;4.77;106.21;506.42;704.05;3553.19;22.17;62.13;40.86;14.27;29.62;41.19;23.87;91.50;
11 (s);11.30;4.77;131.49;504.91;699.48;3552.99;22.17;62.13;40.87;14.26;29.62;41.19;23.88;91.53;
12 (s);11.30;4.77;110.24;507.01;699.06;3553.14;22.17;62.13;40.88;14.26;29.62;41.20;23.88;91.74;
13 (s);11.29;4.77;131.20;507.97;700.07;3552.99;22.17;62.13;40.88;14.26;29.61;41.20;23.88;91.50;
14 (s);11.30;4.77;110.53;509.30;703.48;3553.21;22.17;62.13;40.89;14.24;29.61;41.20;23.88;91.41;
15 (s);11.30;4.77;124.89;508.09;703.86;3553.42;22.17;62.13;40.90;14.24;29.61;41.20;23.88;91.67;
16 (s);11.30;4.77;118.96;507.32;699.45;3553.07;22.17;62.13;40.90;14.26;29.61;41.20;23.88;91.53;
17 (s);11.30;4.77;119.05;504.91;703.18;3553.35;22.17;62.13;40.90;14.26;29.61;41.21;23.88;91.45;
18 (s);11.30;4.77;129.41;509.31;704.56;3553.27;22.18;62.13;40.91;14.28;29.61;41.21;23.88;91.76;
19 (s);11.30;4.77;113.81;505.41;702.50;3553.00;22.18;62.13;40.91;14.26;29.61;41.21;23.88;91.58;
20 (s);11.30;4.77;124.67;509.19;701.03;3553.14;22.18;62.13;40.91;14.28;29.61;41.21;23.88;91.48;
21 (s);11.30;4.77;109.14;508.97;700.66;3553.60;22.18;62.13;40.92;14.26;29.61;41.21;23.88;91.71;
22 (s);11.30;4.77;127.49;509.13;702.11;3553.25;22.18;62.14;40.92;14.26;29.61;41.21;23.88;91.56;
23 (s);11.30;4.77;113.91;505.42;701.01;3553.24;22.18;62.14;40.92;14.26;29.61;41.21;23.88;91.47;
24 (s);11.30;4.77;123.03;502.35;698.96;3553.21;22.18;62.14;40.92;14.27;29.61;41.22;23.89;91.62;
25 (s);11.30;4.77;115.94;505.75;702.22;3553.19;22.18;62.15;40.92;14.28;29.62;41.22;23.89;91.70;
26 (s);11.30;4.77;131.45;506.59;698.95;3553.05;22.18;62.15;40.91;14.26;29.62;41.22;23.89;91.46;
27 (s);11.30;4.77;113.50;505.12;699.18;3553.32;22.18;62.15;40.91;14.26;29.62;41.22;23.88;91.61;
28 (s);11.30;4.77;121.85;510.84;705.21;3553.32;22.18;62.16;40.91;14.26;29.62;41.23;23.89;91.71;
29 (s);11.30;4.77;119.48;505.87;702.36;3553.39;22.18;62.16;40.91;14.25;29.62;41.23;23.89;91.47;
30 (s);11.30;4.77;120.39;504.77;703.89;3553.19;22.18;62.16;40.91;14.27;29.62;41.23;23.89;91.65;
31 (s);11.30;4.77;122.32;504.80;706.41;3553.15;22.17;62.16;40.90;14.28;29.62;41.24;23.89;91.72;
32 (s);11.30;4.77;121.87;508.66;704.27;3553.18;22.17;62.17;40.89;14.26;29.62;41.24;23.89;91.50;
33 (s);11.30;4.77;122.99;509.17;704.15;3553.19;22.17;62.17;40.89;14.27;29.63;41.24;23.89;91.51;
34 (s);11.30;4.77;110.97;511.24;700.69;3553.08;22.17;62.17;40.89;14.26;29.63;41.25;23.89;91.66;
35 (s);11.30;4.78;131.44;501.89;701.65;3553.22;22.17;62.17;40.89;14.29;29.63;41.25;23.89;91.56;
36 (s);11.30;4.77;102.39;503.58;702.29;3553.42;22.17;62.18;40.89;14.27;29.63;41.25;23.89;91.43;
