Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
1 (s);11.88;4.57;130.82;147.51;340.15;3744.93;23.15;53.61;42.70;12.92;29.25;43.80;21.29;94.79;
2 (s);11.89;4.57;131.94;148.66;343.59;3744.92;23.15;53.63;42.72;12.93;29.25;43.81;21.29;94.66;
3 (s);11.90;4.57;131.64;147.62;344.98;3745.01;23.14;53.65;42.73;12.92;29.25;43.82;21.29;94.79;
4 (s);11.90;4.57;138.05;142.53;341.87;3745.04;23.14;53.68;42.76;12.93;29.25;43.85;21.28;94.78;
5 (s);11.91;4.57;130.02;145.07;345.92;3744.82;23.13;53.71;42.79;12.93;29.25;43.87;21.28;94.72;
6 (s);11.92;4.56;140.69;145.46;344.04;3744.76;23.12;53.74;42.82;12.91;29.24;43.90;21.27;94.63;
7 (s);11.92;4.56;131.23;145.72;346.98;3745.00;23.12;53.78;42.85;12.91;29.24;43.93;21.27;94.89;
8 (s);11.93;4.56;130.64;144.88;347.85;3744.84;23.11;53.81;42.88;12.91;29.24;43.95;21.26;94.88;
9 (s);11.94;4.57;134.22;145.07;342.24;3744.95;23.11;53.81;42.89;12.91;29.24;43.96;21.26;94.79;
10 (s);11.94;4.56;127.54;147.90;344.07;3744.92;23.10;53.85;42.91;12.90;29.24;43.99;21.26;94.85;
11 (s);11.95;4.56;135.40;145.94;342.92;3745.02;23.09;53.89;42.94;12.89;29.23;44.01;21.25;94.79;
12 (s);11.96;4.56;128.15;147.66;344.34;3744.76;23.09;53.91;42.98;12.89;29.23;44.04;21.25;94.78;
13 (s);11.96;4.56;128.58;145.59;344.42;3745.11;23.08;53.95;43.02;12.88;29.23;44.07;21.25;94.73;
14 (s);11.97;4.56;136.58;146.39;345.11;3744.78;23.07;53.98;43.05;12.88;29.23;44.09;21.25;94.75;
15 (s);11.98;4.56;129.86;145.44;344.40;3745.03;23.07;53.98;43.05;12.88;29.23;44.10;21.25;94.72;
16 (s);11.99;4.56;137.68;144.32;344.01;3744.97;23.07;54.02;43.08;12.87;29.23;44.12;21.24;94.74;
17 (s);11.99;4.56;135.56;143.38;343.34;3745.11;23.06;54.05;43.10;12.87;29.23;44.15;21.24;94.82;
18 (s);12.00;4.56;131.92;148.45;346.57;3745.02;23.05;54.09;43.13;12.87;29.22;44.18;21.24;94.97;
19 (s);12.00;4.56;131.04;144.59;344.98;3745.20;23.05;54.13;43.16;12.87;29.22;44.20;21.23;94.83;
20 (s);12.01;4.56;137.23;144.09;345.07;3745.25;23.04;54.16;43.19;12.86;29.22;44.23;21.23;94.93;
21 (s);12.02;4.56;129.57;142.97;344.08;3745.10;23.04;54.16;43.19;12.85;29.22;44.23;21.23;95.00;
22 (s);12.03;4.56;128.89;148.56;343.09;3745.45;23.04;54.20;43.21;12.86;29.22;44.26;21.23;95.02;
23 (s);12.03;4.56;132.53;148.08;345.50;3745.18;23.03;54.23;43.25;12.85;29.22;44.29;21.22;94.94;
24 (s);12.04;4.56;128.57;143.94;344.67;3745.55;23.03;54.26;43.27;12.85;29.22;44.31;21.22;94.99;
25 (s);12.04;4.55;128.52;146.13;347.87;3745.47;23.02;54.28;43.30;12.83;29.22;44.34;21.21;95.00;
26 (s);12.05;4.55;129.38;146.89;344.30;3745.34;23.01;54.31;43.33;12.82;29.21;44.37;21.21;94.93;
27 (s);12.06;4.55;133.16;148.08;345.11;3745.60;23.01;54.31;43.34;12.83;29.21;44.37;21.21;95.05;
28 (s);12.06;4.55;130.05;146.38;345.74;3745.38;23.01;54.34;43.36;12.83;29.21;44.40;21.20;95.09;
29 (s);12.07;4.55;136.32;148.49;341.38;3745.70;23.00;54.38;43.39;12.82;29.21;44.43;21.20;95.12;
30 (s);12.07;4.55;134.53;145.81;343.34;3745.35;23.00;54.41;43.41;12.82;29.21;44.46;21.20;95.00;
31 (s);12.08;4.55;133.85;143.53;344.86;3745.28;22.99;54.44;43.44;12.83;29.21;44.49;21.20;94.95;
32 (s);12.09;4.55;133.45;143.79;343.40;3745.55;22.99;54.48;43.47;12.82;29.21;44.52;21.20;95.15;
33 (s);12.09;4.55;126.13;142.95;342.33;3745.47;22.99;54.49;43.48;12.83;29.21;44.53;21.20;95.15;
34 (s);12.10;4.55;141.20;147.41;342.11;3745.33;22.98;54.52;43.50;12.82;29.21;44.55;21.20;95.10;
35 (s);12.11;4.55;131.19;142.82;344.68;3745.44;22.98;54.53;43.52;12.82;29.21;44.58;21.20;95.24;
36 (s);12.11;4.55;128.29;143.79;345.65;3745.61;22.97;54.56;43.56;12.82;29.21;44.61;21.19;95.22;
37 (s);12.12;4.55;131.84;148.72;346.49;3745.11;22.97;54.60;43.59;12.82;29.21;44.64;21.19;95.37;
38 (s);12.12;4.55;141.91;141.13;347.65;3745.48;22.96;54.65;43.62;12.81;29.21;44.68;21.19;95.29;
39 (s);12.13;4.55;128.98;145.81;344.47;3745.50;22.96;54.67;43.63;12.81;29.21;44.69;21.19;95.24;
40 (s);12.13;4.55;130.22;144.16;344.20;3745.55;22.96;54.69;43.64;12.80;29.21;44.71;21.19;95.37;
41 (s);12.14;4.55;131.29;144.91;344.58;3745.76;22.95;54.71;43.67;12.80;29.20;44.74;21.18;95.34;
42 (s);12.14;4.55;130.88;141.43;346.28;3745.40;22.95;54.74;43.69;12.81;29.20;44.77;21.18;95.26;
43 (s);12.15;4.55;134.07;142.56;345.42;3745.25;22.94;54.77;43.72;12.79;29.20;44.80;21.18;95.38;
44 (s);12.16;4.55;128.79;141.08;343.47;3745.65;22.93;54.81;43.75;12.79;29.20;44.82;21.18;95.45;
45 (s);12.16;4.55;141.66;144.62;345.58;3745.45;22.93;54.82;43.77;12.79;29.20;44.84;21.18;95.49;
46 (s);12.17;4.55;125.19;144.73;344.91;3745.40;22.93;54.84;43.78;12.78;29.20;44.85;21.18;95.34;
47 (s);12.17;4.54;142.08;143.92;344.92;3745.77;22.93;54.86;43.81;12.76;29.19;44.88;21.18;95.32;
48 (s);12.18;4.55;123.43;146.61;342.79;3745.70;22.92;54.89;43.83;12.78;29.19;44.90;21.18;95.38;
49 (s);12.18;4.55;139.93;152.42;345.06;3745.61;22.92;54.92;43.87;12.78;29.19;44.93;21.18;95.47;
50 (s);12.19;4.55;127.46;146.41;344.04;3745.26;22.91;54.94;43.89;12.78;29.19;44.95;21.18;95.40;
51 (s);12.19;4.55;137.15;147.97;342.93;3745.47;22.91;54.97;43.92;12.78;29.19;44.97;21.18;95.39;
52 (s);12.20;4.54;128.68;143.23;345.95;3745.55;22.91;54.97;43.92;12.77;29.19;44.98;21.18;95.35;
53 (s);12.20;4.54;137.57;145.85;344.53;3745.67;22.90;55.01;43.94;12.78;29.19;45.00;21.18;95.51;
54 (s);12.21;4.54;134.36;144.49;343.94;3745.60;22.90;55.04;43.97;12.77;29.19;45.03;21.18;95.52;
55 (s);12.21;4.54;126.88;148.08;346.42;3745.56;22.89;55.07;43.99;12.76;29.19;45.05;21.17;95.44;
56 (s);12.22;4.54;139.13;143.66;344.62;3745.71;22.89;55.09;44.02;12.76;29.18;45.08;21.17;95.45;
57 (s);12.22;4.54;129.01;148.73;343.88;3745.54;22.88;55.12;44.04;12.76;29.18;45.10;21.17;95.59;
58 (s);12.23;4.54;133.08;144.91;342.28;3745.95;22.88;55.12;44.04;12.76;29.18;45.10;21.17;95.52;
59 (s);12.23;4.54;133.87;147.65;346.00;3745.79;22.88;55.15;44.07;12.77;29.18;45.13;21.17;95.48;
60 (s);12.24;4.54;128.91;141.48;346.04;3746.22;22.87;55.17;44.09;12.76;29.18;45.16;21.17;95.54;
61 (s);12.24;4.54;137.57;143.25;343.28;3745.82;22.87;55.20;44.11;12.76;29.18;45.19;21.16;95.70;
62 (s);12.25;4.54;124.43;148.82;343.79;3745.76;22.87;55.22;44.13;12.75;29.17;45.21;21.16;95.50;
63 (s);12.25;4.54;140.48;143.27;343.88;3745.69;22.86;55.24;44.15;12.77;29.17;45.24;21.16;95.48;
64 (s);12.26;4.54;128.56;144.06;343.64;3745.69;22.86;55.24;44.16;12.77;29.17;45.25;21.16;95.65;
65 (s);12.27;4.54;143.60;143.23;346.50;3745.74;22.86;55.26;44.17;12.77;29.16;45.26;21.16;95.64;
66 (s);12.27;4.55;127.95;144.82;345.99;3745.90;22.86;55.28;44.20;12.78;29.16;45.29;21.16;95.62;
67 (s);12.28;4.55;130.90;146.46;342.14;3745.69;22.85;55.31;44.23;12.78;29.15;45.31;21.16;95.67;
68 (s);12.28;4.54;132.01;144.96;347.42;3745.69;22.85;55.33;44.25;12.76;29.15;45.34;21.16;95.64;
69 (s);12.29;4.54;130.43;144.60;346.07;3745.88;22.84;55.35;44.28;12.76;29.14;45.36;21.16;95.65;
70 (s);12.29;4.54;131.91;148.15;346.00;3745.70;22.84;55.36;44.29;12.77;29.14;45.37;21.16;95.60;
71 (s);12.30;4.54;134.16;146.19;344.86;3745.86;22.84;55.37;44.30;12.76;29.14;45.38;21.16;95.59;
72 (s);12.30;4.54;132.97;146.36;344.94;3745.79;22.83;55.40;44.32;12.76;29.13;45.41;21.15;95.67;
73 (s);12.30;4.54;138.99;144.75;344.75;3745.62;22.83;55.42;44.34;12.77;29.13;45.43;21.16;95.77;
74 (s);12.31;4.54;130.42;147.09;344.75;3746.03;22.82;55.45;44.36;12.76;29.12;45.45;21.15;95.64;
75 (s);12.32;4.54;130.49;146.73;347.88;3745.58;22.82;55.47;44.38;12.78;29.12;45.46;21.15;95.71;
76 (s);12.32;4.54;133.72;143.67;347.18;3745.95;22.82;55.49;44.39;12.77;29.11;45.47;21.15;95.77;
77 (s);12.33;4.54;136.58;144.34;345.39;3746.11;22.82;55.50;44.40;12.77;29.11;45.48;21.15;95.69;
