Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
1 (s);12.60;5.41;119.70;174.11;690.70;3001.32;25.16;57.58;44.25;18.24;31.18;46.45;26.32;82.13;
2 (s);12.60;5.42;128.20;174.17;692.10;3001.36;25.16;57.62;44.34;18.24;31.18;46.48;26.32;82.19;
3 (s);12.61;5.41;126.11;173.56;688.36;3001.42;25.14;57.67;44.43;18.22;31.19;46.51;26.31;82.32;
4 (s);12.62;5.41;122.87;168.71;692.18;3001.52;25.14;57.72;44.51;18.22;31.19;46.55;26.30;82.14;
5 (s);12.63;5.41;119.74;180.25;690.70;3001.22;25.13;57.77;44.59;18.20;31.19;46.58;26.30;82.28;
6 (s);12.63;5.41;122.16;178.32;693.69;3001.41;25.13;57.82;44.66;18.20;31.19;46.61;26.29;82.36;
7 (s);12.64;5.41;118.47;174.49;693.06;3001.10;25.12;57.83;44.67;18.20;31.19;46.61;26.29;82.41;
8 (s);12.65;5.41;125.21;172.02;694.71;3001.46;25.12;57.87;44.73;18.19;31.19;46.64;26.28;82.34;
9 (s);12.65;5.41;121.69;169.27;692.62;3001.42;25.11;57.90;44.79;18.20;31.19;46.68;26.28;82.31;
10 (s);12.66;5.41;122.27;177.89;693.40;3001.34;25.11;57.93;44.85;18.20;31.19;46.71;26.27;82.33;
11 (s);12.67;5.41;121.59;178.34;696.65;3001.43;25.10;57.97;44.90;18.19;31.19;46.74;26.27;82.39;
12 (s);12.67;5.41;122.31;181.48;691.24;3001.41;25.09;58.00;44.96;18.18;31.20;46.77;26.26;82.37;
13 (s);12.68;5.41;123.85;180.00;695.59;3001.45;25.09;58.01;44.97;18.18;31.20;46.78;26.26;82.35;
14 (s);12.69;5.40;118.00;176.72;693.80;3001.37;25.09;58.04;45.01;18.18;31.20;46.80;26.26;82.24;
15 (s);12.69;5.40;127.74;170.58;692.26;3001.50;25.08;58.08;45.06;18.17;31.20;46.83;26.26;82.37;
16 (s);12.70;5.40;123.88;174.59;691.58;3001.36;25.07;58.12;45.11;18.15;31.20;46.86;26.26;82.46;
17 (s);12.71;5.40;120.79;171.78;694.56;3001.36;25.07;58.15;45.15;18.17;31.20;46.88;26.25;82.52;
18 (s);12.72;5.40;113.28;174.02;691.36;3001.38;25.06;58.19;45.20;18.17;31.20;46.91;26.25;82.32;
19 (s);12.72;5.40;133.57;174.18;689.91;3001.58;25.06;58.20;45.21;18.17;31.20;46.92;26.25;82.49;
20 (s);12.73;5.40;121.35;173.02;693.28;3001.48;25.06;58.23;45.24;18.15;31.20;46.93;26.25;82.43;
21 (s);12.74;5.40;121.94;176.31;691.74;3001.41;25.05;58.28;45.28;18.16;31.21;46.96;26.24;82.39;
22 (s);12.74;5.40;122.30;171.40;691.44;3001.44;25.04;58.31;45.33;18.15;31.21;46.99;26.24;82.46;
23 (s);12.75;5.40;119.00;174.20;695.12;3001.25;25.04;58.34;45.37;18.15;31.21;47.02;26.23;82.48;
24 (s);12.76;5.40;119.44;182.96;695.40;3001.47;25.04;58.38;45.41;18.15;31.21;47.04;26.23;82.64;
25 (s);12.77;5.40;119.20;174.79;691.53;3001.51;25.03;58.39;45.42;18.15;31.21;47.05;26.23;82.48;
26 (s);12.77;5.40;118.88;174.08;691.63;3001.50;25.03;58.41;45.45;18.14;31.21;47.06;26.22;82.55;
27 (s);12.78;5.40;121.04;173.90;694.25;3001.47;25.02;58.44;45.49;18.15;31.21;47.08;26.22;82.66;
28 (s);12.79;5.40;114.22;175.69;692.50;3001.36;25.02;58.47;45.53;18.15;31.21;47.11;26.22;82.65;
29 (s);12.79;5.40;127.35;177.76;691.43;3001.59;25.01;58.50;45.57;18.15;31.21;47.13;26.21;82.61;
30 (s);12.80;5.40;124.17;178.42;689.52;3001.37;25.01;58.53;45.60;18.14;31.21;47.16;26.21;82.61;
31 (s);12.81;5.40;110.35;172.10;690.71;3001.68;25.00;58.54;45.62;18.14;31.21;47.17;26.21;82.70;
32 (s);12.81;5.40;131.09;180.43;693.44;3001.50;25.00;58.55;45.65;18.14;31.21;47.18;26.21;82.82;
33 (s);12.82;5.39;121.09;179.34;691.84;3001.51;25.00;58.58;45.69;18.11;31.21;47.21;26.21;82.66;
34 (s);12.83;5.39;119.48;178.29;690.28;3001.45;24.99;58.61;45.73;18.12;31.21;47.23;26.21;82.60;
35 (s);12.83;5.39;122.51;172.70;693.40;3001.50;24.99;58.65;45.76;18.12;31.21;47.26;26.21;82.84;
36 (s);12.84;5.39;126.48;174.79;691.92;3001.41;24.98;58.68;45.80;18.12;31.21;47.28;26.21;82.73;
37 (s);12.85;5.39;113.62;179.45;688.92;3001.52;24.98;58.69;45.82;18.11;31.21;47.29;26.20;82.91;
38 (s);12.85;5.39;127.16;174.54;694.07;3001.60;24.98;58.71;45.84;18.12;31.21;47.30;26.20;82.73;
39 (s);12.86;5.39;122.85;176.30;692.52;3001.54;24.98;58.73;45.87;18.11;31.21;47.33;26.20;82.76;
40 (s);12.87;5.39;120.93;176.36;690.57;3001.59;24.97;58.76;45.90;18.10;31.21;47.35;26.20;82.83;
41 (s);12.87;5.39;117.37;173.87;686.39;3001.52;24.97;58.79;45.94;18.11;31.21;47.38;26.20;82.99;
42 (s);12.88;5.39;120.19;171.19;689.70;3001.50;24.97;58.83;45.97;18.09;31.21;47.40;26.20;82.73;
43 (s);12.89;5.39;124.71;178.68;694.01;3001.33;24.97;58.86;45.99;18.11;31.21;47.43;26.20;82.88;
44 (s);12.89;5.39;117.34;174.91;697.56;3001.45;24.97;58.87;46.00;18.11;31.21;47.44;26.20;82.82;
45 (s);12.90;5.39;122.20;175.07;689.55;3001.43;24.96;58.90;46.03;18.11;31.21;47.46;26.20;82.93;
46 (s);12.91;5.39;116.70;169.83;691.61;3001.41;24.96;58.93;46.05;18.10;31.21;47.49;26.20;82.82;
47 (s);12.91;5.39;122.13;170.25;692.29;3001.48;24.96;58.95;46.07;18.11;31.21;47.52;26.20;82.90;
