Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
1 (s);8.19;3.99;111.62;673.62;278.74;2813.75;20.34;32.26;29.38;8.90;23.41;29.35;17.17;54.43;
2 (s);8.19;3.99;98.52;678.12;280.89;2813.74;20.33;32.26;29.38;8.90;23.41;29.35;17.17;54.45;
3 (s);8.19;4.00;121.78;676.57;280.94;2813.85;20.32;32.26;29.38;8.91;23.41;29.35;17.17;54.44;
4 (s);8.20;3.99;88.48;678.53;280.96;2813.85;20.32;32.27;29.38;8.87;23.40;29.35;17.17;54.39;
5 (s);8.19;3.99;108.82;677.03;282.11;2813.93;20.31;32.27;29.38;8.89;23.40;29.35;17.17;54.45;
6 (s);8.19;3.99;117.48;674.82;282.79;2813.89;20.30;32.28;29.37;8.87;23.40;29.35;17.16;54.53;
7 (s);8.19;3.99;73.90;676.93;282.79;2813.80;20.30;32.28;29.37;8.86;23.40;29.35;17.16;54.40;
8 (s);8.19;3.99;141.18;680.08;278.48;2813.63;20.30;32.28;29.37;8.89;23.40;29.35;17.15;54.50;
9 (s);8.20;3.99;82.41;672.30;282.70;2813.88;20.29;32.29;29.37;8.86;23.40;29.35;17.15;54.49;
10 (s);8.19;3.99;122.55;677.75;278.91;2813.97;20.29;32.29;29.37;8.88;23.40;29.35;17.14;54.54;
11 (s);8.20;3.99;94.20;676.00;281.47;2813.88;20.28;32.29;29.37;8.85;23.40;29.35;17.14;54.46;
12 (s);8.19;3.99;108.84;676.08;279.13;2813.73;20.27;32.30;29.37;8.85;23.40;29.35;17.14;54.45;
13 (s);8.19;3.99;112.76;677.80;280.57;2813.85;20.27;32.30;29.37;8.85;23.40;29.35;17.14;54.43;
14 (s);8.19;3.99;103.64;674.36;280.81;2813.75;20.27;32.30;29.37;8.85;23.40;29.34;17.13;54.52;
15 (s);8.19;3.99;117.23;677.41;281.66;2813.94;20.26;32.31;29.37;8.84;23.41;29.34;17.12;54.52;
16 (s);8.19;3.99;88.98;677.99;282.90;2813.86;20.25;32.31;29.37;8.83;23.41;29.34;17.12;54.52;
17 (s);8.19;3.99;126.83;676.73;282.74;2813.68;20.25;32.31;29.37;8.83;23.40;29.34;17.12;54.54;
18 (s);8.19;3.98;95.99;675.63;281.97;2813.81;20.24;32.32;29.37;8.80;23.40;29.34;17.12;54.46;
19 (s);8.19;3.98;102.14;674.18;279.10;2813.90;20.24;32.32;29.37;8.80;23.40;29.34;17.12;54.54;
20 (s);8.19;3.98;107.63;676.79;281.74;2813.87;20.23;32.32;29.37;8.79;23.40;29.34;17.11;54.55;
21 (s);8.19;3.98;102.44;679.84;282.92;2813.78;20.23;32.33;29.37;8.79;23.40;29.34;17.11;54.62;
22 (s);8.19;3.98;109.70;676.75;282.10;2813.80;20.22;32.33;29.37;8.80;23.40;29.34;17.10;54.63;
23 (s);8.19;3.98;95.90;676.78;282.35;2813.97;20.22;32.33;29.36;8.76;23.40;29.34;17.10;54.62;
24 (s);8.19;3.98;127.05;675.02;280.64;2813.76;20.21;32.34;29.36;8.78;23.40;29.34;17.09;54.57;
25 (s);8.19;3.98;87.54;676.45;281.68;2813.78;20.21;32.34;29.36;8.76;23.40;29.34;17.09;54.55;
26 (s);8.19;3.98;119.50;674.20;282.71;2813.78;20.20;32.34;29.35;8.78;23.40;29.34;17.08;54.64;
27 (s);8.19;3.98;104.85;673.96;280.48;2813.90;20.20;32.35;29.36;8.78;23.39;29.35;17.08;54.65;
28 (s);8.19;3.98;115.74;672.70;281.53;2813.87;20.19;32.35;29.35;8.78;23.39;29.35;17.07;54.72;
29 (s);8.19;3.98;115.03;674.95;281.39;2813.77;20.19;32.36;29.36;8.78;23.39;29.35;17.07;54.61;
30 (s);8.19;3.97;95.30;674.72;281.68;2813.85;20.18;32.36;29.35;8.75;23.39;29.35;17.06;54.74;
31 (s);8.19;3.98;116.01;676.50;283.26;2813.68;20.18;32.36;29.35;8.76;23.39;29.35;17.06;54.75;
32 (s);8.19;3.97;91.93;676.23;281.07;2813.98;20.17;32.37;29.35;8.75;23.38;29.35;17.05;54.68;
