Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
1 (s);11.99;4.43;127.01;159.31;505.64;3121.26;20.90;60.58;43.78;11.97;25.82;45.12;21.02;80.92;
2 (s);11.99;4.42;123.83;161.25;509.34;3121.18;20.90;60.58;43.79;11.96;25.82;45.12;21.02;81.05;
3 (s);11.99;4.43;123.78;163.68;505.44;3120.96;20.91;60.58;43.78;11.97;25.82;45.12;21.02;81.18;
4 (s);11.99;4.43;133.73;156.70;500.49;3121.16;20.91;60.58;43.78;11.97;25.82;45.13;21.03;80.90;
5 (s);12.00;4.43;120.79;156.88;505.16;3121.32;20.91;60.59;43.78;11.98;25.82;45.13;21.03;80.96;
6 (s);12.00;4.43;125.62;157.65;503.18;3121.39;20.91;60.59;43.79;11.98;25.82;45.13;21.03;81.12;
7 (s);12.00;4.43;126.91;158.67;504.96;3121.13;20.91;60.59;43.80;11.98;25.82;45.13;21.03;81.13;
8 (s);12.00;4.43;122.71;159.20;504.32;3121.03;20.91;60.60;43.81;11.98;25.82;45.13;21.03;80.99;
9 (s);12.00;4.43;119.14;158.54;503.82;3121.02;20.91;60.60;43.82;11.98;25.82;45.14;21.03;80.95;
10 (s);12.00;4.43;126.21;157.88;502.04;3121.13;20.92;60.60;43.83;11.98;25.82;45.14;21.03;81.11;
11 (s);12.00;4.43;126.55;156.60;504.11;3121.10;20.92;60.60;43.83;11.98;25.82;45.14;21.03;81.13;
12 (s);12.01;4.43;116.36;159.72;503.57;3121.21;20.92;60.60;43.84;11.98;25.82;45.14;21.03;80.99;
13 (s);12.01;4.43;129.59;158.22;504.91;3121.18;20.92;60.61;43.85;11.99;25.82;45.15;21.03;80.89;
14 (s);12.00;4.43;129.04;156.67;506.98;3121.18;20.92;60.61;43.86;11.99;25.83;45.16;21.03;81.09;
15 (s);12.01;4.43;124.26;159.98;506.63;3121.08;20.92;60.61;43.86;11.99;25.82;45.16;21.03;81.23;
16 (s);12.01;4.43;124.40;160.38;501.88;3121.15;20.92;60.62;43.87;12.00;25.82;45.17;21.04;80.93;
17 (s);12.01;4.43;127.37;157.29;503.54;3121.03;20.92;60.62;43.87;12.00;25.82;45.17;21.04;80.91;
18 (s);12.01;4.43;124.40;155.21;504.16;3120.94;20.92;60.62;43.87;11.99;25.82;45.17;21.04;81.10;
19 (s);12.01;4.43;120.80;157.83;505.53;3121.30;20.92;60.63;43.87;11.99;25.82;45.18;21.04;81.08;
20 (s);12.01;4.43;131.47;158.47;499.66;3121.17;20.92;60.63;43.87;11.98;25.82;45.19;21.04;80.94;
21 (s);12.01;4.43;123.02;159.81;506.01;3121.15;20.92;60.65;43.87;11.99;25.82;45.19;21.04;81.02;
22 (s);12.01;4.43;131.50;157.83;505.24;3121.29;20.92;60.65;43.87;12.01;25.82;45.20;21.04;81.12;
23 (s);12.01;4.43;125.76;160.17;505.85;3121.24;20.92;60.66;43.87;12.02;25.82;45.20;21.04;81.17;
24 (s);12.01;4.43;125.07;160.79;505.28;3121.22;20.92;60.66;43.87;12.02;25.82;45.20;21.04;80.99;
25 (s);12.02;4.43;124.95;157.24;503.59;3121.07;20.93;60.67;43.88;12.01;25.82;45.21;21.04;80.98;
26 (s);12.02;4.43;119.37;154.24;506.26;3121.24;20.93;60.67;43.88;12.01;25.82;45.21;21.04;81.22;
27 (s);12.02;4.43;127.54;156.87;505.52;3121.08;20.93;60.67;43.88;12.00;25.82;45.21;21.04;81.07;
28 (s);12.02;4.43;122.26;163.98;503.01;3121.13;20.93;60.68;43.89;12.02;25.82;45.22;21.04;80.94;
29 (s);12.02;4.44;134.04;160.85;504.83;3121.17;20.93;60.68;43.89;12.06;25.82;45.22;21.04;81.01;
30 (s);12.02;4.44;119.02;158.70;507.85;3121.09;20.93;60.68;43.90;12.04;25.82;45.22;21.04;81.17;
31 (s);12.02;4.44;127.42;157.70;504.94;3121.12;20.93;60.68;43.90;12.04;25.82;45.22;21.04;81.07;
32 (s);12.02;4.43;127.23;157.90;506.25;3121.28;20.93;60.69;43.90;12.02;25.82;45.23;21.04;80.98;
33 (s);12.02;4.43;124.24;157.47;505.89;3121.09;20.93;60.69;43.90;12.02;25.82;45.23;21.04;81.01;
34 (s);12.02;4.43;126.75;158.40;506.06;3121.17;20.93;60.69;43.91;12.02;25.82;45.24;21.04;81.16;
35 (s);12.03;4.43;121.89;160.70;505.01;3120.93;20.93;60.69;43.91;12.02;25.82;45.24;21.04;81.07;
36 (s);12.03;4.43;124.27;159.03;503.72;3121.15;20.93;60.70;43.91;12.01;25.82;45.24;21.04;80.95;
37 (s);12.03;4.43;123.02;161.20;505.94;3121.07;20.93;60.70;43.91;12.02;25.82;45.25;21.04;81.06;
38 (s);12.03;4.43;128.18;159.34;505.50;3121.19;20.93;60.71;43.91;12.01;25.82;45.25;21.04;81.27;
39 (s);12.03;4.43;126.29;158.93;505.39;3121.07;20.93;60.72;43.92;12.01;25.82;45.25;21.04;81.14;
40 (s);12.03;4.43;126.40;158.63;505.14;3121.02;20.93;60.72;43.92;12.01;25.82;45.26;21.04;81.01;
41 (s);12.03;4.43;118.33;157.78;502.24;3121.20;20.93;60.72;43.93;12.02;25.83;45.26;21.05;81.04;
42 (s);12.03;4.43;123.57;157.95;504.74;3121.12;20.93;60.72;43.93;12.02;25.83;45.26;21.05;81.21;
43 (s);12.03;4.43;132.01;159.00;505.48;3121.21;20.93;60.74;43.93;12.02;25.83;45.27;21.05;81.21;
44 (s);12.03;4.44;123.61;157.27;504.82;3121.13;20.93;60.74;43.92;12.04;25.83;45.27;21.05;81.09;
45 (s);12.04;4.44;124.22;156.81;503.87;3121.21;20.93;60.75;43.92;12.03;25.83;45.27;21.05;80.98;
46 (s);12.04;4.44;128.20;157.71;504.66;3121.13;20.93;60.76;43.92;12.03;25.83;45.28;21.05;81.16;
47 (s);12.04;4.43;122.11;158.94;502.25;3121.02;20.93;60.76;43.92;12.03;25.83;45.28;21.05;81.20;
48 (s);12.04;4.43;127.46;158.80;500.32;3121.06;20.93;60.76;43.92;12.03;25.83;45.28;21.05;81.05;
49 (s);12.04;4.43;124.30;162.67;506.91;3121.09;20.93;60.76;43.92;12.02;25.83;45.28;21.05;81.07;
50 (s);12.04;4.43;126.23;159.85;507.84;3121.14;20.93;60.77;43.93;12.03;25.83;45.28;21.05;81.15;
51 (s);12.04;4.43;124.15;160.36;506.74;3121.13;20.93;60.77;43.93;12.03;25.83;45.28;21.05;81.17;
52 (s);12.04;4.43;129.52;158.26;501.65;3121.34;20.93;60.78;43.93;12.03;25.83;45.29;21.05;81.00;
53 (s);12.04;4.44;124.67;158.88;506.28;3121.12;20.93;60.79;43.94;12.04;25.83;45.29;21.06;81.06;
54 (s);12.04;4.44;129.49;158.90;503.29;3121.03;20.93;60.80;43.94;12.04;25.83;45.29;21.06;81.22;
55 (s);12.04;4.44;122.72;157.82;502.99;3121.15;20.93;60.80;43.94;12.04;25.84;45.29;21.06;81.28;
56 (s);12.04;4.44;126.27;158.45;505.78;3121.06;20.93;60.81;43.95;12.06;25.84;45.29;21.06;80.97;
57 (s);12.05;4.44;125.47;161.32;505.13;3121.22;20.93;60.81;43.96;12.07;25.84;45.29;21.06;80.95;
58 (s);12.05;4.44;124.43;159.02;503.91;3121.33;20.94;60.81;43.97;12.08;25.84;45.30;21.06;81.21;
59 (s);12.05;4.44;126.43;160.61;502.26;3121.24;20.94;60.81;43.98;12.08;25.84;45.30;21.06;81.35;
60 (s);12.05;4.44;124.33;159.53;503.75;3121.30;20.94;60.81;43.98;12.07;25.84;45.30;21.06;81.15;
61 (s);12.05;4.44;124.29;157.39;504.31;3121.32;20.94;60.81;43.99;12.09;25.84;45.30;21.06;81.13;
62 (s);12.05;4.44;128.26;160.58;505.50;3121.21;20.94;60.81;44.00;12.08;25.84;45.31;21.06;81.12;
63 (s);12.05;4.44;123.76;159.82;507.18;3121.15;20.95;60.82;44.00;12.09;25.84;45.31;21.06;81.26;
64 (s);12.05;4.44;131.39;156.26;504.95;3121.15;20.95;60.82;44.01;12.09;25.84;45.32;21.06;81.19;
65 (s);12.05;4.45;120.60;162.39;505.77;3121.14;20.95;60.83;44.02;12.10;25.84;45.32;21.06;81.11;
66 (s);12.05;4.45;130.44;157.81;503.94;3121.16;20.95;60.83;44.02;12.12;25.85;45.32;21.06;81.20;
67 (s);12.05;4.45;123.73;159.33;503.24;3121.10;20.95;60.82;44.02;12.11;25.85;45.32;21.06;81.28;
68 (s);12.05;4.44;126.43;159.15;507.72;3121.04;20.95;60.83;44.02;12.10;25.85;45.33;21.06;81.36;
69 (s);12.06;4.44;117.42;154.25;504.68;3121.25;20.95;60.83;44.03;12.09;25.85;45.33;21.05;81.18;
70 (s);12.06;4.44;130.44;158.46;505.24;3121.04;20.96;60.83;44.03;12.09;25.85;45.34;21.05;81.08;
71 (s);12.06;4.44;124.87;157.22;501.22;3121.28;20.96;60.84;44.03;12.10;25.85;45.34;21.04;81.25;
72 (s);12.06;4.45;126.18;159.33;504.06;3121.10;20.96;60.84;44.04;12.10;25.85;45.34;21.04;81.29;
73 (s);12.06;4.45;128.40;160.44;504.57;3121.04;20.95;60.84;44.04;12.11;25.85;45.34;21.04;81.18;
74 (s);12.06;4.45;126.12;157.34;506.75;3121.18;20.95;60.85;44.04;12.10;25.85;45.35;21.04;81.22;
75 (s);12.06;4.45;118.03;158.53;507.22;3121.20;20.95;60.85;44.03;12.12;25.85;45.35;21.05;81.36;
76 (s);12.06;4.45;133.98;155.91;501.15;3121.17;20.95;60.86;44.04;12.13;25.85;45.35;21.05;81.44;
77 (s);12.06;4.45;122.67;160.03;506.23;3121.22;20.95;60.86;44.04;12.11;25.85;45.36;21.05;81.39;
78 (s);12.06;4.45;127.47;160.07;505.34;3121.22;20.95;60.87;44.05;12.11;25.85;45.37;21.05;81.23;
79 (s);12.06;4.45;128.40;158.89;503.46;3121.18;20.95;60.88;44.05;12.12;25.86;45.37;21.05;81.23;
80 (s);12.07;4.45;119.62;157.84;505.60;3121.33;20.95;60.88;44.05;12.11;25.86;45.37;21.05;81.39;
81 (s);12.07;4.45;122.93;154.61;507.03;3121.19;20.95;60.88;44.05;12.12;25.86;45.38;21.05;81.39;
82 (s);12.07;4.45;127.24;159.11;504.10;3121.48;20.95;60.88;44.05;12.12;25.85;45.38;21.05;81.32;
83 (s);12.07;4.45;121.08;156.42;506.14;3121.31;20.95;60.88;44.05;12.12;25.85;45.38;21.05;81.22;
84 (s);12.07;4.45;129.14;155.86;502.89;3121.24;20.95;60.89;44.05;12.11;25.85;45.38;21.05;81.33;
85 (s);12.07;4.45;122.69;162.73;504.59;3121.12;20.95;60.89;44.05;12.12;25.85;45.38;21.05;81.48;
86 (s);12.07;4.45;128.43;156.55;505.92;3121.32;20.95;60.89;44.06;12.11;25.85;45.39;21.05;81.41;
87 (s);12.07;4.45;126.02;157.91;504.09;3121.24;20.95;60.89;44.06;12.11;25.85;45.40;21.05;81.30;
88 (s);12.07;4.45;124.75;162.15;506.94;3121.14;20.95;60.88;44.06;12.11;25.86;45.40;21.05;81.23;
89 (s);12.07;4.45;125.95;158.96;505.62;3121.19;20.96;60.88;44.06;12.11;25.86;45.41;21.05;81.25;
90 (s);12.07;4.45;126.94;158.50;500.99;3121.21;20.96;60.89;44.07;12.12;25.86;45.41;21.06;81.34;
91 (s);12.07;4.45;127.97;157.70;505.56;3121.06;20.96;60.89;44.07;12.13;25.86;45.41;21.06;81.32;
92 (s);12.08;4.45;127.62;161.98;504.79;3121.14;20.96;60.89;44.07;12.13;25.86;45.41;21.06;81.19;
93 (s);12.08;4.45;125.90;157.79;505.51;3121.17;20.96;60.90;44.07;12.13;25.86;45.41;21.06;81.22;
94 (s);12.08;4.45;128.53;155.80;503.95;3121.26;20.96;60.90;44.08;12.15;25.86;45.41;21.06;81.32;
95 (s);12.08;4.46;131.28;156.73;503.29;3121.18;20.96;60.91;44.08;12.17;25.86;45.41;21.06;81.51;
96 (s);12.08;4.45;116.86;155.73;504.93;3121.24;20.97;60.91;44.08;12.14;25.87;45.41;21.06;81.35;
97 (s);12.08;4.45;121.25;156.98;506.45;3121.08;20.97;60.91;44.08;12.14;25.87;45.41;21.06;81.25;
98 (s);12.08;4.45;128.64;158.76;505.51;3121.03;20.97;60.92;44.09;12.13;25.87;45.41;21.06;81.35;
99 (s);12.08;4.45;125.06;156.61;502.38;3121.09;20.96;60.92;44.10;12.11;25.87;45.42;21.06;81.49;
100 (s);12.08;4.45;121.75;157.01;508.42;3121.07;20.97;60.93;44.11;12.11;25.87;45.42;21.06;81.46;
101 (s);12.08;4.45;132.51;154.80;500.87;3121.03;20.97;60.93;44.11;12.13;25.87;45.43;21.06;81.28;
102 (s);12.09;4.45;121.16;158.13;503.36;3121.24;20.97;60.94;44.12;12.12;25.87;45.43;21.07;81.31;
103 (s);12.09;4.45;124.63;157.21;503.61;3121.10;20.97;60.94;44.12;12.14;25.87;45.43;21.07;81.31;
104 (s);12.09;4.45;125.64;158.88;507.08;3121.02;20.97;60.94;44.12;12.13;25.87;45.43;21.07;81.48;
105 (s);12.09;4.45;121.84;160.19;504.45;3121.08;20.97;60.95;44.13;12.13;25.88;45.44;21.07;81.38;
106 (s);12.09;4.45;135.28;158.09;502.31;3121.10;20.97;60.95;44.13;12.13;25.88;45.44;21.07;81.27;
107 (s);12.09;4.45;125.78;163.10;507.57;3120.99;20.97;60.95;44.13;12.13;25.88;45.44;21.07;81.29;
108 (s);12.09;4.45;121.46;159.62;504.08;3121.14;20.97;60.96;44.14;12.13;25.88;45.44;21.07;81.48;
109 (s);12.09;4.45;124.23;155.33;503.82;3121.04;20.97;60.96;44.14;12.13;25.88;45.45;21.07;81.48;
110 (s);12.09;4.45;127.18;156.70;505.46;3121.03;20.97;60.96;44.14;12.14;25.88;45.45;21.08;81.38;
111 (s);12.09;4.45;121.32;157.23;504.86;3121.13;20.98;60.98;44.14;12.12;25.88;45.45;21.08;81.25;
112 (s);12.09;4.45;124.43;158.90;505.38;3121.18;20.98;60.98;44.15;12.13;25.88;45.46;21.08;81.40;
113 (s);12.10;4.45;121.95;158.90;506.12;3121.29;20.98;60.99;44.15;12.14;25.88;45.46;21.08;81.53;
114 (s);12.10;4.45;130.24;158.13;506.13;3121.09;20.98;60.99;44.16;12.14;25.88;45.47;21.08;81.50;
115 (s);12.10;4.45;124.58;159.52;504.73;3121.22;20.98;60.99;44.16;12.14;25.88;45.47;21.08;81.43;
116 (s);12.10;4.45;122.95;157.04;504.25;3121.14;20.98;60.99;44.16;12.15;25.89;45.47;21.08;81.36;
117 (s);12.10;4.46;125.67;157.16;502.80;3121.16;20.98;60.98;44.17;12.17;25.89;45.48;21.08;81.39;
118 (s);12.10;4.45;125.21;156.88;504.28;3121.01;20.98;60.98;44.17;12.16;25.89;45.48;21.08;81.56;
119 (s);12.10;4.45;131.17;155.71;506.38;3121.27;20.99;60.99;44.17;12.16;25.89;45.49;21.08;81.50;
120 (s);12.10;4.45;116.01;157.45;503.20;3121.22;20.99;61.00;44.17;12.15;25.89;45.49;21.08;81.37;
121 (s);12.10;4.45;132.89;158.36;505.47;3121.12;20.99;61.00;44.17;12.16;25.89;45.49;21.08;81.24;
122 (s);12.10;4.45;121.84;162.13;507.07;3121.20;20.99;61.00;44.17;12.17;25.89;45.49;21.08;81.45;
123 (s);12.10;4.45;126.38;155.46;504.24;3121.17;20.99;61.01;44.17;12.16;25.89;45.49;21.08;81.59;
124 (s);12.11;4.45;120.58;156.07;505.61;3121.12;20.99;61.01;44.18;12.16;25.89;45.50;21.08;81.56;
125 (s);12.11;4.45;126.13;159.80;501.51;3121.11;20.99;61.02;44.18;12.16;25.89;45.50;21.08;81.37;
126 (s);12.10;4.45;126.58;158.81;507.10;3121.28;20.99;61.03;44.19;12.16;25.89;45.50;21.08;81.38;
127 (s);12.11;4.45;124.77;160.45;506.88;3121.39;20.99;61.03;44.19;12.17;25.89;45.50;21.08;81.39;
128 (s);12.11;4.45;123.85;157.12;502.91;3121.10;20.99;61.03;44.19;12.17;25.89;45.50;21.08;81.58;
129 (s);12.11;4.45;126.57;157.94;500.90;3121.16;21.00;61.03;44.20;12.16;25.89;45.50;21.08;81.62;
130 (s);12.11;4.45;117.63;158.05;501.70;3121.15;21.00;61.03;44.20;12.17;25.89;45.51;21.09;81.47;
131 (s);12.11;4.46;131.94;155.73;503.80;3121.20;21.00;61.03;44.21;12.17;25.89;45.51;21.09;81.29;
