Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
1 (s);11.96;4.81;103.32;384.68;286.34;2990.48;22.14;61.77;43.94;14.53;29.81;44.23;20.88;82.36;
2 (s);11.95;4.81;133.79;379.93;290.14;2990.58;22.14;61.77;43.91;14.53;29.80;44.21;20.88;82.42;
3 (s);11.95;4.81;106.40;382.41;288.75;2990.48;22.14;61.77;43.91;14.52;29.80;44.21;20.88;82.33;
4 (s);11.94;4.81;133.66;382.01;288.38;2990.46;22.14;61.76;43.88;14.51;29.81;44.19;20.87;82.29;
5 (s);11.94;4.81;91.06;378.82;287.69;2990.58;22.13;61.76;43.86;14.51;29.81;44.17;20.87;82.44;
6 (s);11.93;4.81;144.15;382.62;288.83;2990.43;22.13;61.75;43.83;14.52;29.81;44.15;20.86;82.28;
7 (s);11.93;4.81;96.67;381.72;289.79;2990.54;22.13;61.74;43.81;14.50;29.81;44.13;20.86;82.45;
8 (s);11.92;4.81;128.46;378.07;289.58;2990.34;22.13;61.74;43.78;14.50;29.81;44.11;20.86;82.29;
9 (s);11.92;4.81;110.12;376.81;287.22;2990.59;22.12;61.74;43.78;14.49;29.81;44.11;20.86;82.27;
10 (s);11.92;4.80;128.39;374.37;286.39;2990.60;22.12;61.74;43.76;14.48;29.81;44.09;20.85;82.27;
11 (s);11.91;4.80;114.59;380.53;288.64;2990.56;22.12;61.73;43.74;14.47;29.81;44.07;20.85;82.33;
12 (s);11.91;4.80;120.76;380.67;287.31;2990.38;22.11;61.73;43.71;14.48;29.81;44.05;20.85;82.33;
13 (s);11.91;4.80;113.07;377.88;286.49;2990.43;22.11;61.73;43.69;14.47;29.81;44.04;20.85;82.17;
14 (s);11.90;4.80;122.59;377.86;289.12;2990.34;22.10;61.73;43.67;14.47;29.81;44.03;20.84;82.15;
15 (s);11.90;4.80;118.71;379.24;288.94;2990.44;22.10;61.73;43.66;14.47;29.81;44.02;20.84;82.25;
16 (s);11.90;4.80;110.38;379.28;288.30;2990.66;22.10;61.73;43.65;14.46;29.81;44.02;20.84;82.30;
17 (s);11.89;4.80;122.54;379.59;290.28;2990.64;22.09;61.74;43.63;14.46;29.82;44.00;20.84;82.23;
18 (s);11.89;4.80;105.72;380.25;287.95;2990.53;22.09;61.73;43.61;14.44;29.82;43.99;20.83;82.38;
19 (s);11.88;4.80;116.99;381.76;289.43;2990.53;22.08;61.73;43.59;14.46;29.82;43.98;20.83;82.28;
20 (s);11.88;4.80;111.07;383.23;290.13;2990.48;22.08;61.72;43.57;14.44;29.82;43.96;20.83;82.24;
21 (s);11.87;4.80;121.77;378.96;286.50;2990.34;22.07;61.72;43.56;14.44;29.82;43.95;20.83;82.18;
22 (s);11.87;4.80;120.65;382.43;287.12;2990.46;22.07;61.72;43.55;14.43;29.82;43.95;20.83;82.15;
23 (s);11.87;4.80;113.90;378.19;287.73;2990.70;22.07;61.71;43.53;14.42;29.82;43.93;20.83;82.02;
24 (s);11.86;4.80;121.19;378.64;288.07;2990.48;22.07;61.70;43.51;14.45;29.82;43.91;20.83;82.02;
25 (s);11.86;4.80;108.29;378.70;287.81;2990.25;22.06;61.70;43.49;14.44;29.82;43.89;20.82;82.09;
26 (s);11.86;4.80;126.24;383.28;286.37;2990.45;22.06;61.69;43.47;14.42;29.82;43.87;20.82;81.97;
27 (s);11.86;4.79;109.97;378.54;287.87;2990.44;22.06;61.70;43.46;14.41;29.82;43.86;20.82;81.95;
28 (s);11.85;4.79;122.60;381.69;288.18;2990.48;22.06;61.70;43.45;14.41;29.82;43.85;20.81;81.88;
