Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
1 (s);10.39;4.24;120.04;155.42;348.63;2497.76;20.49;50.05;38.58;10.69;24.61;39.81;19.53;59.85;
2 (s);10.39;4.24;113.47;156.19;352.13;2497.68;20.49;50.06;38.57;10.69;24.61;39.81;19.53;59.85;
3 (s);10.39;4.24;111.87;154.82;350.50;2497.71;20.50;50.06;38.57;10.71;24.61;39.81;19.53;59.85;
4 (s);10.39;4.25;116.21;153.62;348.39;2497.78;20.50;50.06;38.57;10.72;24.61;39.81;19.54;59.85;
5 (s);10.39;4.25;118.47;154.57;351.36;2497.62;20.50;50.07;38.57;10.72;24.61;39.81;19.54;59.82;
6 (s);10.39;4.24;118.03;156.41;347.75;2497.71;20.50;50.07;38.57;10.71;24.61;39.81;19.54;59.86;
7 (s);10.39;4.25;123.13;156.93;351.03;2497.81;20.50;50.08;38.57;10.71;24.62;39.81;19.54;59.84;
8 (s);10.40;4.25;110.78;158.36;351.33;2497.81;20.50;50.08;38.57;10.72;24.62;39.81;19.54;59.93;
9 (s);10.39;4.25;124.40;156.66;350.61;2497.71;20.50;50.08;38.57;10.73;24.62;39.80;19.54;59.85;
10 (s);10.40;4.25;106.43;154.19;349.81;2497.72;20.50;50.08;38.57;10.72;24.62;39.80;19.54;59.95;
11 (s);10.40;4.25;120.37;155.56;348.83;2497.57;20.50;50.09;38.57;10.73;24.62;39.80;19.54;59.95;
12 (s);10.40;4.25;116.23;153.56;352.86;2497.64;20.50;50.09;38.58;10.72;24.62;39.80;19.54;59.88;
13 (s);10.40;4.24;114.80;153.11;348.12;2497.61;20.50;50.10;38.58;10.71;24.62;39.81;19.54;59.95;
14 (s);10.39;4.25;117.47;155.05;350.09;2497.65;20.50;50.10;38.59;10.72;24.62;39.81;19.55;59.95;
15 (s);10.39;4.24;116.17;158.15;348.96;2497.75;20.51;50.11;38.59;10.70;24.62;39.81;19.55;59.85;
16 (s);10.39;4.24;118.54;157.67;350.61;2497.74;20.51;50.11;38.59;10.70;24.62;39.81;19.55;59.85;
17 (s);10.40;4.24;114.46;153.51;350.60;2497.64;20.51;50.12;38.60;10.70;24.62;39.81;19.55;59.85;
18 (s);10.40;4.25;123.98;154.38;348.90;2497.71;20.51;50.12;38.60;10.72;24.63;39.81;19.56;59.85;
19 (s);10.40;4.24;108.87;156.98;352.03;2497.69;20.51;50.13;38.60;10.71;24.63;39.82;19.56;59.85;
20 (s);10.40;4.25;118.16;158.91;350.31;2497.70;20.51;50.13;38.60;10.72;24.63;39.82;19.56;59.90;
21 (s);10.40;4.25;121.77;156.51;350.31;2497.59;20.51;50.13;38.60;10.71;24.63;39.82;19.55;59.80;
22 (s);10.40;4.25;110.98;157.07;354.00;2497.62;20.51;50.13;38.60;10.73;24.63;39.82;19.55;59.87;
23 (s);10.40;4.25;122.66;157.61;347.04;2497.59;20.51;50.13;38.60;10.74;24.63;39.82;19.55;59.95;
24 (s);10.40;4.25;113.33;156.25;350.77;2497.64;20.51;50.13;38.60;10.74;24.63;39.82;19.55;59.95;
25 (s);10.40;4.25;122.76;156.42;349.68;2497.76;20.52;50.14;38.60;10.73;24.63;39.82;19.55;59.88;
26 (s);10.40;4.25;108.75;159.22;353.35;2497.75;20.52;50.15;38.60;10.72;24.63;39.82;19.54;59.87;
27 (s);10.40;4.25;120.75;153.86;350.71;2497.69;20.52;50.16;38.60;10.73;24.63;39.82;19.54;59.85;
28 (s);10.40;4.25;120.11;155.49;349.38;2497.69;20.52;50.16;38.60;10.72;24.63;39.82;19.54;59.95;
29 (s);10.40;4.25;112.38;157.10;348.77;2497.67;20.51;50.17;38.60;10.72;24.63;39.82;19.54;59.95;
30 (s);10.40;4.25;119.36;152.13;349.82;2497.65;20.52;50.17;38.61;10.73;24.63;39.83;19.54;59.95;
31 (s);10.40;4.25;121.81;153.93;352.31;2497.74;20.52;50.18;38.61;10.72;24.63;39.83;19.54;59.92;
32 (s);10.40;4.25;117.78;155.26;352.53;2497.74;20.52;50.19;38.62;10.73;24.63;39.83;19.55;59.87;
33 (s);10.40;4.25;114.58;157.58;350.16;2497.73;20.52;50.20;38.62;10.73;24.63;39.84;19.55;59.95;
34 (s);10.40;4.25;117.56;153.96;351.44;2497.72;20.52;50.20;38.62;10.72;24.63;39.84;19.55;59.92;
