Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
1 (s);10.75;4.46;112.99;349.26;507.23;3132.59;20.73;60.55;39.27;12.22;26.59;40.16;20.79;78.35;
2 (s);10.75;4.46;126.55;350.87;506.53;3132.45;20.73;60.55;39.28;12.22;26.59;40.16;20.79;78.29;
3 (s);10.75;4.46;116.54;352.30;504.87;3132.37;20.73;60.55;39.27;12.21;26.59;40.16;20.78;78.15;
4 (s);10.75;4.46;116.76;350.66;504.07;3132.34;20.73;60.55;39.28;12.23;26.60;40.16;20.79;78.05;
5 (s);10.75;4.47;120.23;355.17;508.64;3132.55;20.73;60.55;39.28;12.24;26.60;40.16;20.79;78.07;
6 (s);10.75;4.46;118.01;352.42;509.99;3132.46;20.73;60.55;39.28;12.24;26.60;40.16;20.79;78.20;
7 (s);10.76;4.46;122.55;348.99;503.15;3132.45;20.73;60.54;39.28;12.21;26.60;40.16;20.79;78.28;
8 (s);10.76;4.46;109.45;347.33;504.60;3132.33;20.73;60.54;39.29;12.21;26.60;40.16;20.79;78.34;
9 (s);10.75;4.46;132.64;351.48;503.66;3132.52;20.73;60.54;39.29;12.23;26.60;40.16;20.79;78.16;
10 (s);10.76;4.46;105.30;346.73;503.17;3132.62;20.73;60.54;39.29;12.21;26.60;40.16;20.79;78.04;
11 (s);10.75;4.47;128.77;348.18;507.06;3132.39;20.73;60.54;39.29;12.24;26.60;40.16;20.79;78.09;
12 (s);10.76;4.46;106.62;349.40;504.53;3132.57;20.73;60.54;39.30;12.23;26.60;40.17;20.79;78.33;
13 (s);10.76;4.46;129.79;353.76;505.67;3132.43;20.73;60.54;39.30;12.23;26.60;40.17;20.79;78.43;
14 (s);10.76;4.46;108.92;352.07;505.94;3132.64;20.73;60.54;39.30;12.22;26.61;40.18;20.79;78.43;
15 (s);10.76;4.46;124.19;349.37;507.08;3132.35;20.73;60.54;39.31;12.23;26.61;40.18;20.80;78.35;
16 (s);10.76;4.47;110.74;352.23;505.86;3132.48;20.73;60.55;39.31;12.24;26.61;40.18;20.79;78.16;
17 (s);10.76;4.47;120.45;349.11;506.65;3132.32;20.73;60.55;39.31;12.26;26.61;40.19;20.79;78.15;
18 (s);10.76;4.47;116.64;351.11;504.89;3132.50;20.73;60.54;39.31;12.26;26.61;40.19;20.79;78.21;
19 (s);10.76;4.47;130.88;348.29;504.48;3132.32;20.73;60.55;39.31;12.27;26.61;40.20;20.79;78.42;
20 (s);10.76;4.47;107.19;348.27;504.37;3132.46;20.73;60.55;39.32;12.24;26.61;40.20;20.79;78.46;
21 (s);10.76;4.47;117.60;351.79;507.12;3132.44;20.73;60.55;39.32;12.24;26.61;40.21;20.79;78.29;
22 (s);10.76;4.47;126.41;350.59;506.71;3132.28;20.74;60.55;39.32;12.25;26.61;40.21;20.79;78.06;
23 (s);10.76;4.47;111.79;349.82;504.04;3132.43;20.74;60.55;39.33;12.26;26.61;40.21;20.78;78.09;
24 (s);10.76;4.47;126.53;351.41;507.13;3132.38;20.73;60.54;39.33;12.26;26.61;40.21;20.78;78.19;
