Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
10 (s);11.56;4.19;68.87;171.52;324.23;3560.11;16.84;60.77;34.47;10.35;25.77;42.60;16.40;84.52;
20 (s);11.56;4.20;68.90;173.65;325.10;3559.92;16.84;60.77;34.47;10.37;25.77;42.61;16.40;85.54;
30 (s);11.57;4.20;68.90;172.04;321.66;3559.97;16.84;60.75;34.48;10.37;25.77;42.61;16.40;85.07;
40 (s);11.57;4.20;68.89;166.07;328.91;3560.32;16.85;60.74;34.48;10.39;25.78;42.62;16.40;84.54;
50 (s);11.57;4.20;68.88;173.05;326.99;3560.20;16.85;60.75;34.50;10.37;25.78;42.64;16.41;85.35;
60 (s);11.57;4.20;68.90;174.85;326.16;3560.13;16.85;60.79;34.50;10.38;25.78;42.63;16.41;85.29;
70 (s);11.57;4.20;68.90;170.70;325.91;3560.14;16.85;60.82;34.51;10.38;25.79;42.63;16.41;84.41;
80 (s);11.57;4.20;68.89;170.08;323.74;3559.98;16.86;60.79;34.51;10.40;25.81;42.63;16.41;85.25;
90 (s);11.57;4.20;68.90;171.54;326.34;3560.06;16.87;60.80;34.49;10.38;25.82;42.64;16.41;85.43;
100 (s);11.57;4.20;68.88;170.42;326.45;3559.70;16.86;60.82;34.51;10.40;25.83;42.65;16.43;84.64;
110 (s);11.58;4.20;68.90;170.98;328.19;3560.25;16.86;60.85;34.52;10.42;25.85;42.64;16.44;84.52;
120 (s);11.58;4.20;68.89;171.90;327.86;3560.53;16.88;60.83;34.53;10.43;25.86;42.66;16.46;85.28;
130 (s);11.58;4.21;68.88;172.97;325.20;3560.39;16.89;60.84;34.51;10.43;25.86;42.66;16.47;85.63;
140 (s);11.59;4.21;68.89;170.39;326.97;3560.53;16.89;60.83;34.54;10.46;25.86;42.67;16.47;85.47;
151 (s);11.59;4.21;68.88;167.93;326.08;3560.36;16.90;60.85;34.54;10.48;25.85;42.69;16.48;85.22;
161 (s);11.59;4.21;68.89;169.04;326.15;3560.12;16.90;60.84;34.56;10.44;25.85;42.72;16.49;84.76;
171 (s);11.59;4.21;68.88;169.02;327.50;3560.54;16.90;60.83;34.55;10.44;25.87;42.70;16.49;84.53;
181 (s);11.59;4.20;68.89;170.91;325.33;3560.19;16.89;60.82;34.57;10.42;25.88;42.70;16.48;85.07;
191 (s);11.59;4.21;68.89;168.79;325.35;3560.10;16.90;60.88;34.57;10.44;25.88;42.70;16.49;85.68;
201 (s);11.59;4.21;68.88;172.43;326.84;3560.33;16.90;60.88;34.59;10.43;25.89;42.72;16.49;85.62;
211 (s);11.60;4.21;68.88;170.69;328.74;3560.32;16.90;60.86;34.59;10.45;25.90;42.71;16.50;85.36;
221 (s);11.60;4.21;68.88;169.43;325.29;3560.57;16.91;60.87;34.58;10.45;25.92;42.74;16.50;84.90;
231 (s);11.60;4.21;68.87;173.44;323.80;3560.35;16.92;60.88;34.60;10.48;25.92;42.74;16.52;84.63;
241 (s);11.60;4.21;68.89;174.41;324.45;3560.22;16.92;60.89;34.61;10.49;25.92;42.74;16.53;84.50;
