Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
10 (s);9.12;3.39;44.89;246.56;242.27;2004.75;12.10;51.39;22.37;4.12;19.65;31.94;8.86;40.65;
20 (s);8.94;3.42;24.71;247.82;245.97;2004.54;12.34;50.46;22.08;4.40;19.63;31.61;9.37;39.43;
30 (s);8.84;3.44;20.12;248.32;244.08;2004.66;12.58;49.69;21.66;4.52;19.63;31.04;9.86;39.23;
40 (s);8.78;3.45;20.11;248.58;245.38;2004.54;12.73;49.40;21.20;4.61;19.65;30.62;10.05;39.66;
50 (s);8.76;3.46;20.12;250.40;245.83;2004.59;12.86;49.29;20.71;4.67;19.67;30.32;10.14;39.02;
60 (s);8.74;3.46;20.11;249.28;244.83;2004.50;12.96;49.18;20.35;4.73;19.66;30.09;10.25;39.45;
