Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
1 (s);10.54;4.04;57.04;229.94;325.88;3542.37;17.35;59.63;27.30;9.25;23.78;35.89;16.82;86.52;
2 (s);10.54;4.04;57.04;227.33;398.08;3542.20;17.35;59.63;27.31;9.25;23.77;35.89;16.82;86.23;
3 (s);10.54;4.04;57.02;231.95;306.96;3542.30;17.35;59.63;27.31;9.25;23.77;35.89;16.82;86.27;
4 (s);10.54;4.04;57.05;228.67;325.81;3542.17;17.35;59.63;27.31;9.26;23.77;35.89;16.82;86.52;
5 (s);10.54;4.04;57.03;229.90;357.77;3542.03;17.35;59.64;27.31;9.27;23.77;35.89;16.82;86.35;
6 (s);10.54;4.04;57.04;228.76;415.62;3542.18;17.35;59.64;27.31;9.24;23.77;35.89;16.83;86.22;
7 (s);10.54;4.04;57.03;228.46;387.41;3542.13;17.35;59.64;27.30;9.24;23.77;35.89;16.83;86.43;
8 (s);10.54;4.04;57.04;229.10;435.40;3541.80;17.35;59.65;27.30;9.24;23.77;35.89;16.83;86.41;
9 (s);10.54;4.04;57.05;227.66;364.07;3542.05;17.35;59.65;27.30;9.23;23.77;35.89;16.83;86.14;
10 (s);10.54;4.04;57.02;228.94;301.47;3542.40;17.35;59.65;27.30;9.26;23.77;35.89;16.83;86.20;
11 (s);10.54;4.04;57.04;230.22;354.73;3542.22;17.35;59.65;27.29;9.26;23.77;35.89;16.83;86.46;
12 (s);10.54;4.04;57.03;229.84;357.26;3542.34;17.35;59.65;27.29;9.26;23.77;35.89;16.83;86.32;
13 (s);10.54;4.04;57.03;230.19;377.50;3433.28;17.35;59.65;27.29;9.27;23.77;35.89;16.82;86.14;
14 (s);10.54;4.04;57.03;230.51;374.62;3259.30;17.35;59.64;27.30;9.27;23.77;35.89;16.82;85.53;
15 (s);10.53;4.05;57.03;232.18;343.62;3124.44;17.35;59.64;27.31;9.32;23.77;35.89;16.82;81.32;
16 (s);10.52;4.06;57.03;229.32;352.77;3088.57;17.35;59.64;27.31;9.35;23.77;35.89;16.82;78.87;
17 (s);10.51;4.06;57.05;231.65;349.27;3016.23;17.36;59.64;27.30;9.39;23.77;35.89;16.82;75.93;
18 (s);10.50;4.07;57.04;228.31;275.37;2930.48;17.36;59.64;27.31;9.43;23.77;35.89;16.82;75.14;
19 (s);10.48;4.07;57.04;226.35;399.23;2880.44;17.36;59.63;27.31;9.49;23.76;35.89;16.82;72.50;
20 (s);10.47;4.08;57.04;230.48;283.76;2861.33;17.37;59.61;27.31;9.53;23.76;35.89;16.83;70.47;
21 (s);10.45;4.09;57.04;228.86;251.80;2861.04;17.38;59.57;27.31;9.58;23.76;35.89;16.83;69.08;
22 (s);10.44;4.09;57.05;230.61;300.19;2862.98;17.38;59.57;27.31;9.62;23.76;35.89;16.83;68.81;
23 (s);10.42;4.09;57.06;228.12;270.95;2864.53;17.39;59.54;27.31;9.63;23.76;35.88;16.84;68.84;
24 (s);10.42;4.09;57.05;228.95;401.36;2864.38;17.40;59.50;27.30;9.64;23.76;35.88;16.84;68.83;
25 (s);10.41;4.10;57.04;229.92;245.04;2864.10;17.41;59.47;27.30;9.65;23.77;35.88;16.86;68.87;
26 (s);10.40;4.10;57.05;229.03;353.74;2867.56;17.43;59.44;27.29;9.68;23.77;35.87;16.87;68.71;
27 (s);10.39;4.10;57.06;228.96;233.44;2866.09;17.44;59.41;27.29;9.71;23.77;35.86;16.89;68.73;
28 (s);10.38;4.11;56.53;229.73;339.67;2865.92;17.45;59.41;27.29;9.71;23.77;35.86;16.90;68.87;
29 (s);10.37;4.11;56.32;229.57;336.29;2866.01;17.46;59.38;27.30;9.75;23.77;35.85;16.91;68.83;
30 (s);10.37;4.11;55.81;231.20;310.25;2865.94;17.47;59.36;27.30;9.75;23.77;35.84;16.94;68.56;
31 (s);10.36;4.11;55.34;229.30;261.32;2865.85;17.49;59.33;27.30;9.75;23.77;35.82;16.96;68.46;
32 (s);10.35;4.11;54.60;228.68;250.72;2866.07;17.50;59.31;27.30;9.76;23.78;35.81;16.98;68.63;
33 (s);10.34;4.11;54.60;231.85;343.07;2865.71;17.51;59.29;27.30;9.76;23.78;35.79;17.00;68.65;
34 (s);10.34;4.11;54.09;229.67;385.98;2865.68;17.51;59.28;27.29;9.77;23.78;35.79;17.01;68.71;
35 (s);10.33;4.12;53.39;229.74;330.25;2865.58;17.52;59.26;27.28;9.80;23.78;35.77;17.02;68.70;
36 (s);10.33;4.12;53.09;231.90;237.10;2865.86;17.54;59.23;27.28;9.80;23.79;35.76;17.04;68.54;
37 (s);10.33;4.12;52.60;231.09;225.36;2865.84;17.55;59.21;27.27;9.80;23.79;35.74;17.06;68.59;
38 (s);10.32;4.12;51.95;230.00;313.82;2865.70;17.56;59.19;27.26;9.81;23.79;35.72;17.07;68.41;
39 (s);10.32;4.12;51.97;228.95;319.46;2865.92;17.57;59.16;27.25;9.81;23.79;35.71;17.08;68.53;
40 (s);10.31;4.12;51.95;230.60;397.58;2865.69;17.58;59.15;27.26;9.83;23.79;35.70;17.09;68.64;
41 (s);10.30;4.12;51.24;228.63;354.31;2865.62;17.58;59.14;27.26;9.83;23.79;35.69;17.10;68.75;
42 (s);10.30;4.12;51.18;227.73;346.50;2865.78;17.60;59.12;27.26;9.83;23.79;35.67;17.11;68.52;
43 (s);10.30;4.12;50.98;230.00;290.35;2865.70;17.61;59.10;27.25;9.85;23.79;35.66;17.12;68.58;
44 (s);10.30;4.12;50.67;229.97;347.60;2865.79;17.61;59.08;27.24;9.85;23.79;35.64;17.13;68.61;
45 (s);10.29;4.12;50.47;229.08;315.94;2865.59;17.62;59.06;27.24;9.85;23.78;35.62;17.14;68.56;
46 (s);10.29;4.13;50.49;231.07;408.81;2865.67;17.63;59.05;27.24;9.86;23.78;35.61;17.15;68.38;
47 (s);10.29;4.13;50.45;231.40;422.45;2865.53;17.63;59.04;27.24;9.87;23.78;35.61;17.15;68.24;
48 (s);10.29;4.13;50.15;231.83;366.34;2865.69;17.64;59.03;27.24;9.87;23.78;35.59;17.16;68.17;
49 (s);10.28;4.13;49.53;229.78;349.52;2865.68;17.65;59.02;27.23;9.88;23.77;35.57;17.17;68.32;
