Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);9.88;4.06;43.46;260.86;287.28;2636.36;17.51;57.76;25.68;9.41;23.04;32.95;17.22;61.05;
10 (s);9.88;4.06;43.47;266.67;280.56;2636.19;17.51;57.73;25.66;9.40;23.03;32.94;17.23;61.05;
15 (s);9.88;4.06;43.50;263.37;274.84;2636.15;17.52;57.69;25.67;9.40;23.03;32.94;17.24;61.02;
20 (s);9.88;4.06;43.46;264.02;344.78;2636.25;17.53;57.64;25.66;9.41;23.03;32.93;17.25;61.00;
25 (s);9.88;4.06;43.47;260.95;357.25;2636.17;17.55;57.61;25.63;9.41;23.04;32.92;17.26;61.04;
30 (s);9.88;4.06;43.47;264.04;420.36;2636.05;17.56;57.58;25.63;9.40;23.06;32.91;17.27;61.10;
35 (s);9.88;4.06;43.48;260.26;319.80;2636.15;17.57;57.55;25.62;9.38;23.07;32.90;17.29;60.92;
40 (s);9.88;4.06;43.47;260.85;331.80;2636.31;17.59;57.54;25.62;9.40;23.08;32.89;17.30;60.99;
45 (s);9.89;4.06;43.48;263.10;404.65;2636.15;17.60;57.51;25.61;9.38;23.09;32.88;17.31;60.99;
50 (s);9.89;4.06;43.33;262.47;269.88;2636.18;17.63;57.49;25.61;9.39;23.10;32.88;17.32;61.06;
55 (s);9.89;4.06;43.48;261.98;308.84;2636.28;17.64;57.48;25.60;9.36;23.12;32.88;17.33;61.00;
60 (s);9.89;4.06;43.39;262.30;402.70;2636.02;17.66;57.46;25.60;9.37;23.13;32.87;17.35;61.10;
65 (s);9.89;4.06;43.48;261.86;318.77;2636.12;17.67;57.43;25.60;9.36;23.13;32.87;17.36;60.97;
70 (s);9.89;4.06;43.47;262.11;267.50;2636.36;17.67;57.41;25.58;9.36;23.13;32.86;17.37;60.99;
75 (s);9.89;4.06;43.47;262.93;435.15;2636.04;17.68;57.38;25.59;9.36;23.14;32.86;17.38;61.10;
80 (s);9.89;4.06;43.48;263.27;362.21;2635.97;17.68;57.36;25.58;9.35;23.15;32.86;17.40;61.02;
85 (s);9.90;4.06;43.48;260.61;365.12;2636.27;17.69;57.35;25.57;9.37;23.15;32.85;17.40;60.97;
90 (s);9.90;4.06;43.49;262.48;428.66;2636.19;17.70;57.34;25.56;9.37;23.14;32.85;17.41;61.10;
95 (s);9.90;4.06;43.72;264.54;283.70;2636.17;17.71;57.32;25.56;9.36;23.14;32.85;17.43;60.95;
100 (s);9.90;4.06;43.95;262.93;281.93;2636.13;17.73;57.30;25.56;9.36;23.14;32.85;17.44;61.01;
105 (s);9.90;4.06;43.95;262.34;365.88;2636.16;17.74;57.30;25.57;9.36;23.12;32.84;17.45;61.04;
110 (s);9.90;4.06;44.42;261.08;382.27;2636.13;17.74;57.28;25.58;9.37;23.11;32.83;17.45;61.09;
115 (s);9.90;4.06;44.89;264.87;304.11;2636.17;17.74;57.25;25.56;9.36;23.11;32.82;17.45;61.06;
120 (s);9.90;4.06;45.14;262.31;372.85;2636.23;17.75;57.23;25.54;9.36;23.11;32.81;17.45;61.00;
125 (s);9.90;4.06;45.88;261.20;289.58;2636.28;17.76;57.21;25.53;9.38;23.12;32.81;17.45;61.07;
130 (s);9.90;4.06;46.36;263.21;351.53;2636.09;17.78;57.19;25.54;9.36;23.14;32.81;17.45;60.99;
135 (s);9.90;4.06;46.62;265.02;310.08;2636.23;17.79;57.16;25.53;9.35;23.15;32.80;17.46;61.09;
140 (s);9.90;4.06;47.33;262.13;305.76;2636.17;17.81;57.16;25.54;9.36;23.16;32.80;17.47;60.99;
145 (s);9.90;4.06;47.82;262.26;304.61;2636.30;17.82;57.15;25.53;9.37;23.16;32.80;17.48;61.00;
150 (s);9.89;4.06;48.57;263.11;418.23;2636.00;17.84;57.14;25.54;9.37;23.16;32.80;17.50;61.10;
155 (s);9.90;4.06;49.27;264.18;305.95;2636.29;17.85;57.13;25.57;9.38;23.16;32.79;17.51;61.00;
160 (s);9.89;4.06;49.26;261.63;277.98;2636.16;17.87;57.10;25.58;9.36;23.16;32.79;17.52;61.07;
165 (s);9.89;4.06;50.50;262.85;352.25;2636.32;17.87;57.09;25.58;9.38;23.15;32.79;17.53;61.13;
170 (s);9.89;4.06;50.72;264.91;325.73;2636.31;17.88;57.07;25.58;9.40;23.16;32.78;17.54;60.97;
175 (s);9.89;4.07;51.47;263.91;277.18;2636.22;17.89;57.06;25.59;9.42;23.17;32.78;17.53;61.09;
180 (s);9.88;4.07;51.46;263.31;322.98;2636.26;17.90;57.05;25.57;9.44;23.17;32.78;17.52;61.02;
186 (s);9.88;4.07;51.28;263.33;293.18;2636.06;17.90;57.04;25.57;9.45;23.19;32.77;17.52;60.94;
191 (s);9.88;4.07;51.45;260.49;288.15;2636.20;17.90;57.01;25.57;9.42;23.21;32.77;17.53;61.10;
196 (s);9.88;4.07;51.47;263.75;329.19;2636.19;17.91;57.00;25.57;9.44;23.21;32.77;17.54;61.09;
201 (s);9.88;4.07;51.26;263.23;306.88;2636.23;17.91;57.00;25.57;9.44;23.21;32.77;17.54;60.99;
206 (s);9.88;4.07;51.48;264.91;389.06;2636.16;17.92;56.97;25.56;9.47;23.22;32.76;17.55;60.97;
