Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
1 (s);9.76;4.21;55.82;434.15;233.54;3233.60;18.50;57.24;26.55;10.50;25.38;31.95;18.18;74.48;
2 (s);9.76;4.21;55.82;434.92;345.42;3233.47;18.50;57.24;26.55;10.49;25.39;31.95;18.17;74.62;
3 (s);9.77;4.21;55.80;437.85;229.68;3233.56;18.50;57.24;26.56;10.48;25.39;31.95;18.17;74.52;
4 (s);9.77;4.21;55.83;436.11;354.26;3233.07;18.50;57.24;26.56;10.48;25.40;31.95;18.17;74.60;
5 (s);9.77;4.21;55.80;433.08;354.62;3233.75;18.50;57.24;26.56;10.48;25.40;31.95;18.17;74.47;
6 (s);9.76;4.21;55.82;436.66;305.89;3233.41;18.50;57.24;26.56;10.48;25.40;31.95;18.17;74.65;
7 (s);9.77;4.21;55.80;437.84;325.16;3233.39;18.50;57.24;26.56;10.48;25.41;31.95;18.17;74.57;
8 (s);9.76;4.21;55.81;436.77;324.65;3233.46;18.50;57.24;26.56;10.48;25.42;31.96;18.17;74.60;
9 (s);9.76;4.21;55.82;438.44;354.30;3233.53;18.50;57.23;26.56;10.49;25.42;31.96;18.17;74.53;
10 (s);9.76;4.21;55.81;437.11;314.06;3233.50;18.51;57.22;26.56;10.50;25.42;31.96;18.17;74.66;
11 (s);9.77;4.21;55.81;437.14;317.47;3233.43;18.51;57.22;26.57;10.49;25.43;31.96;18.17;74.66;
12 (s);9.76;4.21;55.82;437.57;350.10;3233.33;18.51;57.22;26.57;10.50;25.43;31.96;18.17;74.63;
13 (s);9.77;4.21;55.81;435.81;339.72;3233.42;18.51;57.22;26.57;10.48;25.44;31.96;18.17;74.67;
14 (s);9.77;4.21;55.91;437.14;363.27;3233.58;18.51;57.22;26.56;10.47;25.44;31.96;18.17;74.53;
15 (s);9.76;4.21;55.82;439.12;260.88;3233.75;18.51;57.23;26.56;10.49;25.44;31.96;18.17;74.74;
16 (s);9.77;4.21;56.05;436.63;354.16;3233.36;18.51;57.23;26.56;10.48;25.44;31.96;18.17;74.57;
17 (s);9.77;4.21;55.82;435.52;299.47;3233.42;18.51;57.23;26.56;10.48;25.44;31.96;18.17;74.78;
18 (s);9.77;4.21;55.82;435.33;351.34;3233.29;18.51;57.23;26.56;10.49;25.44;31.96;18.17;74.49;
19 (s);9.77;4.21;55.81;435.50;349.03;3233.58;18.51;57.23;26.55;10.50;25.43;31.96;18.17;74.75;
20 (s);9.77;4.21;55.82;436.28;282.68;3233.61;18.51;57.23;26.55;10.50;25.43;31.96;18.17;74.52;
21 (s);9.77;4.21;55.82;435.11;324.16;3233.65;18.52;57.23;26.55;10.49;25.42;31.96;18.17;74.67;
22 (s);9.77;4.21;55.82;433.80;337.72;3233.64;18.52;57.23;26.55;10.48;25.42;31.96;18.17;74.49;
23 (s);9.77;4.21;55.82;434.53;340.87;3233.51;18.52;57.23;26.55;10.48;25.41;31.96;18.17;74.70;
24 (s);9.77;4.21;55.80;432.81;346.63;3233.42;18.52;57.23;26.55;10.49;25.41;31.96;18.17;74.49;
25 (s);9.77;4.21;55.81;431.64;341.84;3233.60;18.52;57.23;26.55;10.48;25.41;31.96;18.17;74.75;
26 (s);9.77;4.21;55.82;387.01;353.43;3233.56;18.52;57.23;26.54;10.49;25.40;31.96;18.17;74.70;
27 (s);9.78;4.21;55.81;381.15;300.08;3233.82;18.52;57.22;26.54;10.49;25.40;31.97;18.18;74.81;
28 (s);9.79;4.21;55.82;347.70;347.21;3233.77;18.52;57.22;26.54;10.49;25.40;31.97;18.18;74.57;
29 (s);9.80;4.21;55.82;331.69;343.19;3233.39;18.52;57.22;26.54;10.50;25.40;31.97;18.18;74.70;
30 (s);9.81;4.21;55.82;321.32;375.49;3233.65;18.52;57.22;26.54;10.49;25.39;31.98;18.18;74.60;
31 (s);9.82;4.21;55.82;311.70;272.28;3233.44;18.52;57.22;26.54;10.49;25.39;31.98;18.18;74.61;
32 (s);9.84;4.21;55.81;314.75;299.21;3233.37;18.52;57.23;26.55;10.49;25.39;32.00;18.18;74.83;
33 (s);9.85;4.22;55.84;302.25;384.24;3233.61;18.52;57.23;26.55;10.51;25.39;32.02;18.18;74.73;
34 (s);9.87;4.22;55.82;301.21;305.83;3233.73;18.52;57.23;26.56;10.50;25.39;32.05;18.18;74.94;
35 (s);9.88;4.22;55.81;296.31;304.64;3233.79;18.52;57.24;26.55;10.50;25.39;32.08;18.18;74.69;
36 (s);9.89;4.21;55.81;297.19;344.92;3233.71;18.52;57.24;26.55;10.50;25.39;32.09;18.18;75.01;
37 (s);9.90;4.21;55.92;290.38;272.24;3233.63;18.52;57.24;26.56;10.50;25.39;32.12;18.18;74.79;
38 (s);9.91;4.21;56.14;268.00;290.23;3233.48;18.52;57.24;26.55;10.50;25.39;32.16;18.18;74.96;
39 (s);9.93;4.22;56.31;248.94;352.18;3233.65;18.52;57.25;26.56;10.50;25.39;32.21;18.18;74.99;
40 (s);9.94;4.21;56.31;236.86;228.56;3233.84;18.52;57.25;26.56;10.50;25.40;32.25;18.19;74.84;
41 (s);9.96;4.21;56.54;217.77;357.22;3233.69;18.52;57.26;26.56;10.50;25.40;32.30;18.19;75.22;
42 (s);9.98;4.22;56.56;218.31;307.67;3233.61;18.52;57.26;26.56;10.50;25.40;32.32;18.19;75.05;
43 (s);10.00;4.22;56.55;221.72;273.15;3233.54;18.52;57.27;26.56;10.50;25.40;32.35;18.19;75.04;
44 (s);10.02;4.22;56.80;219.20;298.35;3233.72;18.52;57.28;26.56;10.51;25.40;32.41;18.19;75.17;
45 (s);10.03;4.22;57.03;233.05;342.32;3233.74;18.52;57.29;26.56;10.51;25.40;32.47;18.19;75.15;
46 (s);10.04;4.22;57.27;233.08;358.19;3233.72;18.52;57.30;26.55;10.52;25.40;32.53;18.20;75.30;
47 (s);10.06;4.22;57.28;228.44;356.58;3233.72;18.53;57.31;26.56;10.52;25.40;32.60;18.20;75.31;
48 (s);10.07;4.22;57.27;229.96;271.08;3234.04;18.53;57.32;26.56;10.54;25.40;32.63;18.20;75.17;
49 (s);10.08;4.22;57.23;228.46;297.99;3233.69;18.53;57.32;26.56;10.53;25.40;32.67;18.20;75.39;
50 (s);10.09;4.22;57.29;229.86;356.25;3233.83;18.53;57.33;26.56;10.53;25.40;32.74;18.20;75.38;
51 (s);10.10;4.22;57.29;235.46;281.05;3233.76;18.53;57.34;26.56;10.54;25.40;32.82;18.20;75.23;
52 (s);10.11;4.22;57.29;233.14;383.43;3233.66;18.53;57.35;26.56;10.56;25.40;32.89;18.21;75.51;
53 (s);10.12;4.22;57.52;235.55;233.57;3233.85;18.53;57.36;26.56;10.55;25.40;32.96;18.21;75.47;
