Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
246 (s);9.88;3.82;58.96;255.04;362.33;3724.98;15.64;56.96;25.87;7.57;21.60;33.06;15.17;83.19;
251 (s);9.88;3.82;58.97;254.18;321.79;3725.12;15.65;56.97;25.87;7.57;21.60;33.06;15.18;83.58;
256 (s);9.88;3.82;58.97;253.64;321.14;3725.21;15.65;56.98;25.87;7.57;21.61;33.06;15.19;83.27;
261 (s);9.88;3.82;58.97;254.07;346.90;3725.00;15.66;57.00;25.87;7.58;21.62;33.07;15.20;83.44;
266 (s);9.88;3.82;58.96;254.29;320.85;3724.77;15.67;57.01;25.86;7.56;21.63;33.07;15.19;83.30;
271 (s);9.88;3.82;58.96;255.11;303.98;3725.49;15.67;57.03;25.85;7.57;21.64;33.08;15.19;83.14;
276 (s);9.89;3.82;58.97;256.00;323.48;3725.27;15.67;57.05;25.85;7.60;21.65;33.08;15.20;83.00;
281 (s);9.89;3.82;58.97;254.65;275.67;3724.68;15.67;57.06;25.86;7.60;21.65;33.08;15.20;82.99;
286 (s);9.89;3.82;58.95;255.54;286.21;3725.19;15.66;57.06;25.86;7.58;21.64;33.08;15.20;82.92;
291 (s);9.89;3.82;58.96;257.92;377.62;3724.78;15.65;57.06;25.86;7.59;21.62;33.09;15.20;83.12;
296 (s);9.89;3.82;58.97;257.96;380.30;3724.39;15.64;57.06;25.86;7.57;21.60;33.09;15.20;83.00;
