Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);10.63;4.52;56.78;252.25;405.61;2636.18;20.32;55.16;26.55;12.59;25.82;35.74;21.33;63.51;
10 (s);10.63;4.51;56.78;250.31;404.01;2636.27;20.32;55.17;26.57;12.57;25.79;35.75;21.32;63.78;
15 (s);10.64;4.51;56.80;253.55;402.71;2636.08;20.32;55.17;26.60;12.57;25.80;35.76;21.30;63.36;
20 (s);10.64;4.51;56.79;253.10;403.14;2636.12;20.32;55.19;26.60;12.57;25.81;35.76;21.29;63.46;
25 (s);10.64;4.52;56.79;250.04;402.91;2636.17;20.32;55.19;26.61;12.59;25.83;35.77;21.28;63.58;
30 (s);10.64;4.51;56.79;250.57;404.44;2636.24;20.32;55.19;26.63;12.57;25.83;35.78;21.29;63.56;
35 (s);10.64;4.52;56.79;251.98;403.20;2636.15;20.32;55.20;26.63;12.60;25.83;35.79;21.30;63.65;
40 (s);10.64;4.52;56.78;252.90;404.76;2636.25;20.32;55.21;26.65;12.60;25.82;35.80;21.29;63.83;
45 (s);10.65;4.52;56.78;252.64;404.03;2636.16;20.32;55.21;26.67;12.61;25.82;35.81;21.29;63.68;
50 (s);10.65;4.52;56.78;252.90;402.56;2636.20;20.33;55.21;26.68;12.61;25.82;35.81;21.29;63.58;
55 (s);10.65;4.52;56.79;252.93;403.77;2636.17;20.33;55.22;26.71;12.60;25.83;35.82;21.29;63.52;
60 (s);10.65;4.52;56.78;251.97;404.28;2636.17;20.33;55.23;26.72;12.60;25.84;35.83;21.29;63.69;
65 (s);10.65;4.52;56.80;252.24;403.29;2636.15;20.33;55.24;26.72;12.61;25.85;35.84;21.30;63.71;
70 (s);10.65;4.52;56.79;251.91;403.48;2636.11;20.34;55.26;26.75;12.64;25.87;35.84;21.31;63.53;
75 (s);10.66;4.52;56.79;251.59;399.45;2636.22;20.34;55.26;26.77;12.62;25.87;35.85;21.31;63.74;
80 (s);10.66;4.52;56.78;252.16;401.13;2636.14;20.34;55.25;26.78;12.63;25.86;35.86;21.31;63.53;
85 (s);10.66;4.52;56.79;252.29;403.08;2636.14;20.34;55.26;26.78;12.64;25.86;35.87;21.32;63.70;
90 (s);10.66;4.52;56.78;252.35;400.87;2636.05;20.34;55.26;26.80;12.61;25.87;35.89;21.32;63.68;
95 (s);10.66;4.53;56.79;252.23;404.24;2636.29;20.34;55.26;26.83;12.64;25.87;35.90;21.32;63.52;
100 (s);10.67;4.53;56.79;253.00;407.51;2636.15;20.34;55.27;26.83;12.65;25.87;35.91;21.32;63.70;
105 (s);10.67;4.53;56.79;252.62;402.39;2636.07;20.34;55.28;26.86;12.64;25.87;35.91;21.32;63.63;
110 (s);10.67;4.52;56.79;252.70;403.57;2636.37;20.34;55.28;26.87;12.64;25.87;35.92;21.33;63.74;
115 (s);10.67;4.52;56.38;252.10;404.91;2636.28;20.34;55.29;26.87;12.64;25.88;35.92;21.33;63.65;
120 (s);10.68;4.53;56.05;254.62;406.34;2636.08;20.34;55.30;26.88;12.65;25.88;35.93;21.33;63.60;
125 (s);10.68;4.52;55.82;253.32;404.97;2636.16;20.35;55.32;26.92;12.64;25.88;35.94;21.34;63.71;
130 (s);10.68;4.52;55.80;253.00;405.13;2636.20;20.36;55.31;26.93;12.64;25.87;35.95;21.35;63.71;
135 (s);10.68;4.53;55.80;254.91;404.91;2635.96;20.36;55.31;26.94;12.66;25.88;35.96;21.35;63.80;
140 (s);10.68;4.53;55.82;251.98;403.63;2635.99;20.36;55.30;26.94;12.65;25.89;35.96;21.34;63.61;
145 (s);10.69;4.53;55.81;253.45;404.29;2636.21;20.37;55.30;26.96;12.64;25.89;35.97;21.34;63.90;
150 (s);10.69;4.52;55.82;253.14;403.57;2636.15;20.37;55.32;26.98;12.64;25.88;35.98;21.35;63.61;
155 (s);10.69;4.53;55.82;250.77;405.20;2636.25;20.37;55.33;26.99;12.67;25.88;35.98;21.35;63.81;
160 (s);10.69;4.53;55.82;251.72;404.86;2636.21;20.37;55.34;27.01;12.66;25.88;35.98;21.35;63.71;
165 (s);10.69;4.53;55.81;254.03;407.85;2636.22;20.37;55.33;27.02;12.65;25.88;35.99;21.36;63.58;
170 (s);10.69;4.52;55.81;252.06;403.28;2636.00;20.37;55.34;27.04;12.64;25.89;36.00;21.36;63.50;
176 (s);10.69;4.53;55.81;250.96;406.40;2636.26;20.38;55.33;27.05;12.66;25.91;36.00;21.36;63.80;
181 (s);10.70;4.53;55.80;251.87;402.73;2636.15;20.39;55.36;27.05;12.66;25.93;36.00;21.36;63.71;
