Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);9.72;3.80;58.96;255.26;305.57;3480.49;15.44;55.37;25.95;7.41;21.30;32.65;15.00;82.54;
10 (s);9.73;3.80;58.97;253.79;347.64;3480.66;15.45;55.38;25.96;7.40;21.31;32.65;14.99;82.38;
15 (s);9.73;3.80;58.95;255.04;353.48;3480.68;15.45;55.39;25.97;7.43;21.31;32.64;14.99;82.40;
20 (s);9.73;3.80;58.95;254.63;265.85;3481.00;15.45;55.40;25.96;7.40;21.30;32.64;14.98;82.52;
25 (s);9.72;3.80;58.95;253.88;376.25;3480.84;15.44;55.42;25.97;7.41;21.29;32.65;14.97;82.49;
30 (s);9.72;3.80;58.95;253.87;358.13;3480.90;15.44;55.43;25.96;7.40;21.27;32.65;14.96;82.35;
35 (s);9.73;3.80;58.95;251.71;331.99;3481.07;15.44;55.45;25.96;7.39;21.27;32.65;14.96;82.48;
40 (s);9.73;3.80;58.95;254.40;329.75;3480.83;15.44;55.47;25.96;7.39;21.28;32.64;14.96;82.22;
45 (s);9.72;3.79;58.98;255.76;298.27;3480.90;15.45;55.49;25.96;7.39;21.29;32.64;14.96;82.40;
50 (s);9.72;3.80;58.95;253.59;303.45;3479.68;15.45;55.51;25.95;7.42;21.29;32.64;14.96;79.70;
55 (s);9.70;3.80;58.96;253.02;380.55;3479.46;15.45;55.50;25.96;7.44;21.29;32.64;14.96;79.19;
60 (s);9.70;3.80;58.97;255.43;338.53;3479.44;15.46;55.50;25.96;7.44;21.29;32.63;14.97;78.40;
65 (s);9.69;3.80;58.97;254.86;325.87;3479.53;15.48;55.49;25.96;7.46;21.29;32.61;14.98;79.51;
70 (s);9.69;3.80;58.95;255.24;328.64;3479.70;15.49;55.47;25.97;7.46;21.31;32.60;15.00;79.23;
75 (s);9.68;3.81;58.96;254.10;320.67;3479.65;15.51;55.46;25.95;7.48;21.33;32.58;15.02;79.13;
80 (s);9.68;3.81;58.96;253.43;333.10;3479.71;15.52;55.46;25.95;7.49;21.34;32.57;15.02;79.75;
85 (s);9.68;3.81;58.95;252.90;364.45;3479.95;15.53;55.47;25.94;7.48;21.35;32.56;15.03;78.91;
90 (s);9.68;3.81;58.97;256.70;323.50;3479.56;15.53;55.48;25.93;7.50;21.36;32.56;15.04;79.59;
95 (s);9.68;3.81;58.95;255.68;423.77;3479.61;15.54;55.49;25.93;7.53;21.36;32.55;15.06;79.42;
100 (s);9.69;3.81;58.96;253.78;341.58;3480.12;15.53;55.50;25.94;7.52;21.36;32.55;15.06;79.06;
105 (s);9.68;3.81;58.96;253.74;404.26;3479.52;15.53;55.51;25.92;7.52;21.36;32.55;15.06;79.60;
110 (s);9.68;3.82;58.95;253.64;310.40;3479.38;15.52;55.51;25.93;7.56;21.37;32.55;15.07;79.16;
115 (s);9.68;3.82;58.96;254.74;307.77;3479.69;15.51;55.51;25.93;7.56;21.37;32.54;15.07;79.25;
120 (s);9.68;3.82;58.96;255.89;270.00;3479.85;15.51;55.51;25.94;7.55;21.37;32.54;15.07;79.66;
125 (s);9.68;3.82;58.96;254.41;302.29;3479.98;15.51;55.51;25.92;7.58;21.37;32.54;15.08;78.97;
130 (s);9.68;3.82;58.97;254.13;332.34;3479.64;15.52;55.52;25.93;7.57;21.36;32.54;15.08;79.48;
135 (s);9.68;3.82;58.98;255.34;350.52;3479.56;15.52;55.52;25.93;7.56;21.36;32.54;15.08;79.57;
140 (s);9.68;3.82;58.95;255.53;279.60;3479.73;15.53;55.53;25.93;7.59;21.35;32.54;15.08;78.97;
146 (s);9.68;3.82;58.96;255.06;313.70;3479.64;15.53;55.53;25.93;7.57;21.35;32.54;15.08;79.57;
151 (s);9.69;3.82;58.96;255.68;401.18;3479.58;15.54;55.53;25.92;7.58;21.35;32.53;15.08;79.33;
156 (s);9.68;3.82;58.97;253.87;309.41;3479.56;15.54;55.54;25.93;7.56;21.35;32.53;15.09;79.05;
161 (s);9.68;3.82;58.97;253.71;310.16;3479.79;15.55;55.54;25.94;7.58;21.36;32.53;15.10;79.61;
166 (s);9.68;3.82;58.97;253.68;342.30;3479.71;15.56;55.55;25.93;7.59;21.37;32.53;15.10;79.04;
171 (s);9.68;3.82;58.96;254.92;326.29;3479.75;15.56;55.57;25.92;7.60;21.39;32.54;15.09;79.67;
176 (s);9.68;3.82;58.96;256.68;372.36;3479.73;15.56;55.58;25.91;7.60;21.40;32.54;15.10;79.28;
181 (s);9.68;3.83;58.96;254.91;284.18;3479.72;15.56;55.58;25.90;7.63;21.40;32.54;15.11;79.22;
186 (s);9.68;3.82;58.98;255.96;339.46;3479.69;15.57;55.59;25.92;7.59;21.41;32.53;15.11;79.61;
191 (s);9.69;3.82;58.96;255.49;339.13;3479.82;15.58;55.60;25.91;7.61;21.42;32.53;15.11;78.89;
196 (s);9.69;3.83;58.95;255.11;283.49;3480.04;15.58;55.60;25.92;7.63;21.43;32.53;15.11;79.74;
201 (s);9.69;3.82;58.97;254.77;331.05;3479.75;15.59;55.61;25.91;7.62;21.44;32.53;15.12;79.24;
206 (s);9.69;3.82;58.97;253.24;361.41;3480.05;15.60;55.62;25.92;7.61;21.43;32.54;15.13;79.47;
211 (s);9.69;3.82;58.96;252.97;294.76;3479.59;15.61;55.64;25.91;7.61;21.42;32.54;15.14;79.38;
216 (s);9.68;3.83;58.97;256.90;333.03;3479.57;15.63;55.65;25.92;7.63;21.41;32.55;15.14;79.19;
221 (s);9.69;3.82;58.94;256.39;311.21;3479.75;15.63;55.66;25.91;7.62;21.41;32.55;15.14;79.75;
226 (s);9.69;3.83;58.97;256.17;425.30;3479.62;15.64;55.68;25.91;7.63;21.42;32.55;15.15;79.04;
231 (s);9.68;3.83;58.95;256.40;354.01;3479.84;15.65;55.68;25.91;7.64;21.41;32.55;15.15;79.62;
236 (s);9.69;3.83;58.95;256.91;290.64;3480.08;15.64;55.68;25.89;7.64;21.40;32.55;15.14;79.49;
241 (s);9.69;3.82;58.97;257.11;263.82;3479.89;15.64;55.69;25.89;7.61;21.39;32.55;15.15;79.27;
246 (s);9.69;3.83;58.95;254.73;397.32;3479.53;15.63;55.70;25.89;7.63;21.38;32.54;15.16;79.62;
251 (s);9.69;3.82;58.96;255.44;374.83;3479.67;15.64;55.72;25.90;7.61;21.38;32.54;15.15;79.03;
256 (s);9.69;3.83;58.96;255.18;265.40;3479.64;15.64;55.74;25.89;7.64;21.37;32.54;15.14;79.71;
261 (s);9.69;3.83;58.97;256.65;273.79;3479.93;15.64;55.74;25.89;7.65;21.37;32.54;15.15;79.04;
266 (s);9.69;3.83;58.96;254.39;417.71;3479.80;15.63;55.74;25.88;7.64;21.37;32.54;15.14;79.59;
271 (s);9.69;3.83;58.96;254.65;268.74;3479.54;15.63;55.75;25.88;7.63;21.38;32.54;15.15;79.18;
276 (s);9.69;3.83;58.95;254.61;289.90;3479.66;15.63;55.76;25.89;7.64;21.40;32.54;15.15;79.55;
281 (s);9.69;3.83;58.96;255.73;266.91;3479.67;15.63;55.76;25.88;7.67;21.41;32.54;15.15;79.29;
