Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);9.28;4.37;61.97;189.99;363.66;3156.23;19.61;36.35;26.32;11.57;23.50;31.79;17.90;66.30;
10 (s);9.30;4.36;87.81;189.58;335.94;3156.26;19.55;36.44;26.64;11.53;23.50;31.94;17.85;66.37;
15 (s);9.32;4.35;53.70;188.77;270.48;3156.07;19.51;36.51;26.96;11.42;23.50;32.07;17.80;66.52;
20 (s);9.33;4.36;104.51;187.40;359.19;3156.33;19.47;36.57;27.26;11.55;23.50;32.19;17.75;66.71;
25 (s);9.35;4.34;46.31;188.55;364.00;3156.43;19.43;36.65;27.56;11.37;23.49;32.31;17.70;66.63;
30 (s);9.36;4.34;120.12;188.88;364.28;3156.16;19.39;36.73;27.87;11.39;23.49;32.42;17.66;66.82;
35 (s);9.39;4.33;49.45;188.10;258.03;3156.41;19.34;36.83;28.24;11.28;23.49;32.54;17.61;66.90;
40 (s);9.40;4.33;72.77;190.37;210.54;3156.44;19.30;36.91;28.50;11.30;23.48;32.64;17.58;67.15;
45 (s);9.42;4.33;75.76;188.05;362.19;3156.44;19.26;37.00;28.68;11.28;23.48;32.73;17.55;67.10;
50 (s);9.44;4.31;49.46;189.77;367.60;3156.38;19.22;37.07;28.92;11.16;23.47;32.82;17.52;67.30;
55 (s);9.45;4.31;100.86;189.83;364.96;3156.21;19.18;37.14;29.12;11.19;23.47;32.90;17.49;67.33;
60 (s);9.47;4.29;43.66;188.53;345.27;3156.35;19.15;37.20;29.32;11.06;23.47;32.98;17.47;67.21;
65 (s);9.49;4.30;99.30;187.19;272.72;3156.39;19.10;37.28;29.52;11.09;23.46;33.07;17.43;67.45;
70 (s);9.50;4.29;60.58;186.49;362.75;3156.48;19.06;37.37;29.69;11.04;23.47;33.14;17.39;67.52;
75 (s);9.52;4.28;59.73;188.13;362.57;3156.75;19.03;37.45;29.85;10.97;23.47;33.21;17.37;67.68;
80 (s);9.53;4.29;101.04;186.75;359.08;3156.52;18.99;37.51;29.97;11.05;23.47;33.28;17.35;67.79;
85 (s);9.55;4.27;45.12;188.20;363.26;3156.59;18.96;37.58;30.13;10.88;23.48;33.34;17.32;67.78;
90 (s);9.56;4.28;81.51;189.97;207.85;3156.59;18.92;37.66;30.26;10.97;23.48;33.42;17.30;67.87;
95 (s);9.58;4.27;69.26;188.49;363.51;3156.73;18.89;37.74;30.36;10.89;23.49;33.48;17.28;67.91;
