Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);8.57;4.35;49.54;206.58;414.10;3053.10;19.56;33.41;26.56;11.48;21.39;29.28;17.38;61.42;
10 (s);8.58;4.35;57.97;204.19;310.02;3052.91;19.51;33.44;26.87;11.45;21.39;29.40;17.33;61.23;
15 (s);8.59;4.35;95.27;203.06;307.92;3052.89;19.46;33.48;27.17;11.43;21.39;29.50;17.29;61.12;
20 (s);8.60;4.35;126.63;204.43;332.65;3053.01;19.41;33.53;27.48;11.44;21.40;29.59;17.23;61.24;
25 (s);8.62;4.32;69.67;204.32;408.67;3052.75;19.35;33.60;27.79;11.25;21.40;29.70;17.16;60.03;
30 (s);8.63;4.30;44.78;204.69;403.97;3052.91;19.29;33.65;28.02;11.11;21.40;29.78;17.10;59.94;
35 (s);8.64;4.30;83.59;203.67;400.19;3052.77;19.23;33.70;28.22;11.10;21.40;29.85;17.04;60.04;
40 (s);8.65;4.30;109.70;203.58;306.10;3052.75;19.17;33.75;28.40;11.10;21.41;29.93;16.99;60.05;
45 (s);8.66;4.30;141.63;204.42;305.82;3052.67;19.11;33.80;28.56;11.10;21.41;30.00;16.94;60.03;
50 (s);8.67;4.28;90.59;204.43;409.06;3052.69;19.05;33.87;28.71;10.99;21.41;30.07;16.88;60.08;
55 (s);8.69;4.28;44.58;204.58;412.85;3053.16;19.00;33.92;28.86;10.94;21.41;30.13;16.84;60.13;
60 (s);8.70;4.28;83.59;205.75;408.93;3052.95;18.95;33.98;28.95;10.96;21.41;30.19;16.80;60.14;
65 (s);8.70;4.29;133.77;205.60;375.12;3052.87;18.91;34.02;29.05;11.01;21.41;30.25;16.77;60.28;
70 (s);8.72;4.27;86.45;203.98;308.40;3053.01;18.87;34.07;29.16;10.90;21.41;30.30;16.73;60.33;
75 (s);8.73;4.26;38.46;204.50;310.07;3053.15;18.83;34.12;29.24;10.81;21.41;30.35;16.71;60.38;
80 (s);8.74;4.26;77.75;206.72;404.02;3052.95;18.78;34.17;29.35;10.83;21.42;30.41;16.68;60.36;
85 (s);8.74;4.26;126.88;205.98;413.12;3052.88;18.74;34.22;29.41;10.84;21.42;30.45;16.65;60.44;
90 (s);8.75;4.26;115.05;205.00;414.45;3053.00;18.71;34.26;29.49;10.84;21.42;30.50;16.62;60.59;
95 (s);8.77;4.25;71.20;203.32;408.22;3052.88;18.68;34.31;29.57;10.72;21.42;30.54;16.58;60.64;
100 (s);8.78;4.24;43.27;205.30;335.39;3053.16;18.65;34.35;29.60;10.65;21.42;30.59;16.56;60.66;
105 (s);8.79;4.24;108.69;204.01;307.62;3052.79;18.61;34.40;29.66;10.69;21.43;30.64;16.54;60.58;
110 (s);8.80;4.23;113.42;204.76;334.63;3053.12;18.57;34.45;29.72;10.64;21.43;30.69;16.51;60.71;
115 (s);8.81;4.22;35.16;204.00;407.11;3053.21;18.53;34.50;29.77;10.52;21.43;30.74;16.49;60.73;
120 (s);8.82;4.22;84.91;203.61;410.98;3053.29;18.49;34.54;29.79;10.55;21.44;30.78;16.46;60.78;
125 (s);8.82;4.24;120.91;204.97;412.25;3053.15;18.46;34.58;29.84;10.66;21.44;30.81;16.44;61.05;
130 (s);8.84;4.21;31.34;204.05;413.16;3053.02;18.44;34.63;29.85;10.48;21.44;30.85;16.42;61.02;
135 (s);8.85;4.23;127.43;205.10;396.78;3053.19;18.42;34.69;29.86;10.61;21.44;30.90;16.42;61.10;
140 (s);8.86;4.22;50.59;203.44;308.24;3053.20;18.40;34.74;29.89;10.52;21.44;30.93;16.41;60.48;
145 (s);8.87;4.21;92.52;203.40;307.75;3053.36;18.38;34.80;29.90;10.48;21.44;30.97;16.40;60.75;
150 (s);8.89;4.21;59.01;204.81;408.45;3053.16;18.35;34.85;29.94;10.47;21.44;31.01;16.40;60.82;
155 (s);8.89;4.21;81.38;203.96;407.76;3053.15;18.33;34.90;29.94;10.47;21.44;31.04;16.38;60.80;
160 (s);8.91;4.20;55.09;205.16;412.05;3053.21;18.30;34.96;29.98;10.39;21.44;31.09;16.37;60.84;
165 (s);8.91;4.20;91.37;205.02;379.55;3053.06;18.28;35.01;29.98;10.41;21.45;31.12;16.35;60.84;
170 (s);8.93;4.18;30.51;204.93;308.76;3053.20;18.26;35.06;30.01;10.28;21.45;31.16;16.33;60.88;
175 (s);8.93;4.21;139.66;204.57;306.26;3053.17;18.24;35.11;30.02;10.45;21.45;31.19;16.31;61.04;
180 (s);8.95;4.18;26.84;202.93;409.27;3053.44;18.22;35.16;30.05;10.27;21.45;31.21;16.30;61.08;
185 (s);8.95;4.20;113.77;204.57;409.01;3053.19;18.19;35.20;30.07;10.38;21.45;31.25;16.28;61.19;
190 (s);8.96;4.18;57.75;205.13;410.21;3053.50;18.16;35.25;30.07;10.27;21.45;31.28;16.27;61.23;
195 (s);8.98;4.18;39.96;204.82;408.22;3053.37;18.14;35.29;30.07;10.22;21.46;31.31;16.26;61.24;
200 (s);8.98;4.19;130.90;204.33;307.15;3053.41;18.11;35.33;30.09;10.30;21.46;31.35;16.25;61.32;
205 (s);8.99;4.17;22.38;205.43;307.29;3053.44;18.08;35.37;30.12;10.20;21.46;31.38;16.23;61.41;
210 (s);9.00;4.17;94.40;204.83;404.68;3053.48;18.06;35.40;30.14;10.18;21.46;31.41;16.22;61.46;
215 (s);9.00;4.17;80.51;204.46;409.97;3053.53;18.03;35.44;30.14;10.16;21.46;31.45;16.21;61.43;
220 (s);9.01;4.16;27.01;206.03;414.76;3053.55;18.01;35.48;30.16;10.09;21.46;31.48;16.21;61.61;
225 (s);9.02;4.17;117.97;206.14;413.49;3053.44;17.98;35.51;30.16;10.21;21.46;31.50;16.19;61.66;
231 (s);9.03;4.16;71.87;203.22;409.89;3053.54;17.96;35.55;30.16;10.08;21.45;31.53;16.17;61.77;
236 (s);9.04;4.15;25.55;203.75;309.46;3053.69;17.94;35.58;30.20;10.00;21.45;31.56;16.16;61.70;
241 (s);9.05;4.15;61.42;203.78;329.31;3053.57;17.92;35.62;30.17;10.06;21.44;31.58;16.15;61.75;
246 (s);9.05;4.15;111.27;204.32;407.41;3053.58;17.89;35.67;30.16;10.05;21.44;31.61;16.15;61.90;
251 (s);9.06;4.14;30.33;204.67;412.67;3053.61;17.87;35.70;30.16;9.95;21.43;31.64;16.12;61.90;
256 (s);9.07;4.14;60.64;204.81;416.42;3053.75;17.84;35.74;30.18;9.96;21.43;31.66;16.11;61.99;
261 (s);9.07;4.14;120.12;201.72;413.88;3053.60;17.81;35.77;30.18;9.97;21.42;31.69;16.10;61.98;
266 (s);9.08;4.13;32.69;206.47;346.11;3053.85;17.79;35.80;30.17;9.92;21.42;31.71;16.09;62.19;
