Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);10.18;4.33;71.41;695.79;396.57;3737.93;19.39;59.61;29.20;11.33;26.08;31.83;20.57;90.36;
10 (s);10.18;4.33;71.40;694.58;396.42;3738.06;19.39;59.62;29.17;11.32;26.10;31.81;20.57;90.37;
15 (s);10.18;4.33;71.41;697.61;396.68;3737.60;19.38;59.61;29.14;11.34;26.12;31.78;20.57;90.43;
20 (s);10.18;4.33;71.40;701.71;398.92;3737.86;19.37;59.61;29.12;11.33;26.14;31.76;20.57;90.37;
25 (s);10.18;4.33;71.42;699.17;396.51;3738.15;19.36;59.61;29.09;11.32;26.16;31.75;20.58;90.32;
30 (s);10.17;4.33;71.42;696.34;395.30;3738.17;19.35;59.61;29.08;11.31;26.14;31.74;20.60;90.36;
35 (s);10.17;4.33;71.41;695.19;397.00;3738.08;19.35;59.61;29.05;11.33;26.13;31.73;20.60;90.42;
40 (s);10.17;4.33;71.41;700.57;396.69;3737.86;19.34;59.61;29.03;11.34;26.13;31.72;20.59;90.48;
45 (s);10.17;4.33;71.41;698.06;396.47;3738.03;19.33;59.62;29.00;11.33;26.14;31.70;20.59;90.37;
50 (s);10.17;4.33;71.42;702.98;396.48;3737.81;19.33;59.62;28.97;11.31;26.15;31.69;20.60;90.32;
55 (s);10.17;4.33;71.41;702.85;397.77;3737.91;19.32;59.62;28.95;11.31;26.17;31.68;20.60;90.35;
60 (s);10.16;4.33;71.40;700.48;396.86;3737.94;19.32;59.61;28.93;11.31;26.17;31.67;20.60;90.36;
65 (s);10.16;4.33;71.40;693.65;395.46;3737.88;19.33;59.62;28.89;11.33;26.18;31.66;20.61;90.26;
70 (s);10.16;4.33;71.17;702.10;398.49;3737.80;19.33;59.63;28.86;11.31;26.20;31.66;20.61;90.32;
75 (s);10.16;4.33;71.17;696.73;396.34;3737.90;19.33;59.62;28.84;11.32;26.22;31.65;20.61;90.46;
80 (s);10.16;4.34;71.16;697.80;397.44;3738.13;19.33;59.64;28.81;11.34;26.23;31.65;20.62;90.41;
85 (s);10.16;4.33;71.16;697.60;397.29;3737.75;19.33;59.66;28.80;11.34;26.22;31.65;20.63;90.41;
90 (s);10.16;4.33;71.16;701.23;398.84;3738.17;19.33;59.66;28.78;11.29;26.22;31.65;20.63;90.22;
95 (s);10.16;4.33;71.18;699.88;399.40;3737.97;19.32;59.66;28.75;11.33;26.25;31.64;20.64;90.46;
100 (s);10.16;4.33;71.16;696.43;396.26;3737.97;19.32;59.66;28.72;11.34;26.26;31.64;20.65;90.35;
105 (s);10.16;4.33;71.17;698.81;395.69;3737.88;19.32;59.67;28.70;11.33;26.27;31.65;20.65;90.36;
110 (s);10.16;4.33;71.17;701.30;398.06;3738.00;19.31;59.67;28.69;11.33;26.28;31.65;20.66;90.29;
115 (s);10.16;4.33;71.17;695.74;397.35;3738.12;19.31;59.66;28.66;11.34;26.31;31.65;20.66;90.50;
120 (s);10.16;4.33;71.17;700.47;399.77;3737.83;19.31;59.68;28.64;11.34;26.32;31.66;20.67;90.47;
125 (s);10.16;4.33;71.16;692.60;396.09;3737.75;19.32;59.68;28.61;11.34;26.32;31.66;20.69;90.56;
130 (s);10.16;4.33;71.17;699.05;396.33;3737.48;19.33;59.69;28.58;11.34;26.32;31.67;20.70;90.33;
135 (s);10.15;4.33;71.17;696.21;395.53;3737.63;19.33;59.70;28.56;11.32;26.30;31.66;20.71;90.24;
140 (s);10.15;4.33;71.17;702.99;398.87;3737.66;19.33;59.70;28.54;11.33;26.29;31.66;20.70;90.43;
145 (s);10.15;4.34;71.16;700.61;397.89;3738.02;19.34;59.71;28.52;11.37;26.31;31.65;20.70;90.48;
150 (s);10.15;4.33;71.16;698.67;395.50;3738.30;19.33;59.72;28.49;11.34;26.32;31.64;20.69;90.22;
155 (s);10.15;4.33;71.17;698.71;398.30;3737.78;19.34;59.72;28.47;11.34;26.33;31.64;20.70;90.43;
160 (s);10.15;4.34;71.19;699.40;398.48;3737.84;19.34;59.72;28.46;11.35;26.35;31.64;20.71;90.25;
165 (s);10.15;4.34;71.17;696.20;397.86;3737.99;19.35;59.74;28.44;11.35;26.35;31.64;20.71;90.18;
170 (s);10.15;4.33;71.16;700.03;399.50;3738.10;19.35;59.73;28.43;11.34;26.37;31.64;20.72;90.21;
175 (s);10.15;4.34;71.16;700.54;397.62;3737.65;19.36;59.73;28.40;11.35;26.39;31.65;20.73;90.24;
