Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);9.60;3.83;60.92;261.92;278.15;3479.85;15.66;51.40;26.32;7.68;21.46;32.17;15.13;82.17;
10 (s);9.60;3.83;60.91;262.85;284.45;3479.80;15.66;51.43;26.33;7.67;21.46;32.17;15.13;82.09;
15 (s);9.60;3.83;60.91;260.97;357.60;3480.18;15.66;51.45;26.32;7.66;21.47;32.17;15.12;82.27;
20 (s);9.60;3.83;60.92;261.79;423.00;3480.09;15.65;51.49;26.32;7.63;21.47;32.18;15.13;82.14;
25 (s);9.60;3.83;60.91;259.88;316.64;3479.64;15.65;51.52;26.31;7.65;21.47;32.18;15.14;82.36;
30 (s);9.60;3.83;60.90;262.74;264.81;3479.76;15.65;51.56;26.33;7.63;21.47;32.19;15.15;82.25;
35 (s);9.60;3.83;60.50;261.17;272.51;3479.92;15.64;51.59;26.35;7.66;21.46;32.20;15.15;82.17;
40 (s);9.60;3.83;60.42;260.08;284.89;3480.01;15.64;51.62;26.32;7.66;21.45;32.20;15.15;82.38;
45 (s);9.60;3.83;60.43;261.30;454.75;3480.15;15.65;51.65;26.32;7.66;21.44;32.20;15.15;82.17;
50 (s);9.60;3.83;60.18;259.69;477.59;3480.01;15.64;51.67;26.33;7.66;21.44;32.21;15.14;82.02;
55 (s);9.60;3.83;60.18;259.34;298.58;3479.89;15.64;51.70;26.35;7.64;21.44;32.21;15.13;82.23;
60 (s);9.60;3.83;60.17;261.40;290.67;3479.90;15.63;51.72;26.35;7.65;21.44;32.21;15.13;82.14;
65 (s);9.60;3.83;59.92;259.60;278.50;3480.01;15.63;51.75;26.36;7.65;21.45;32.21;15.12;81.92;
70 (s);9.60;3.83;59.94;261.83;279.38;3480.20;15.63;51.78;26.35;7.63;21.45;32.21;15.11;82.07;
75 (s);9.60;3.83;59.94;263.13;309.31;3480.18;15.62;51.80;26.34;7.65;21.44;32.21;15.12;81.93;
80 (s);9.60;3.83;59.92;261.15;387.07;3479.84;15.62;51.83;26.34;7.63;21.44;32.22;15.12;82.33;
85 (s);9.60;3.83;59.94;260.95;283.70;3479.96;15.62;51.84;26.34;7.62;21.44;32.23;15.11;81.97;
90 (s);9.60;3.83;59.95;259.00;269.41;3480.19;15.62;51.86;26.34;7.66;21.44;32.23;15.11;82.17;
95 (s);9.61;3.83;59.94;260.40;279.34;3480.06;15.61;51.90;26.35;7.63;21.43;32.23;15.11;81.98;
100 (s);9.61;3.82;59.20;261.96;276.05;3480.07;15.61;51.92;26.35;7.61;21.43;32.23;15.11;82.06;
105 (s);9.60;3.82;59.20;261.72;313.06;3480.05;15.60;51.94;26.34;7.60;21.44;32.23;15.12;81.93;
110 (s);9.60;3.82;59.21;258.26;490.40;3480.27;15.60;52.00;26.33;7.61;21.45;32.22;15.11;81.96;
115 (s);9.60;3.82;59.21;261.58;314.19;3480.00;15.60;52.01;26.32;7.60;21.45;32.22;15.11;82.07;
120 (s);9.61;3.82;59.20;265.48;280.32;3480.16;15.60;52.01;26.34;7.62;21.44;32.22;15.11;82.19;
125 (s);9.61;3.83;59.20;264.06;263.31;3480.51;15.60;52.04;26.35;7.62;21.43;32.21;15.12;81.98;
130 (s);9.61;3.82;59.21;264.08;265.40;3480.35;15.59;52.08;26.35;7.61;21.43;32.21;15.11;82.08;
135 (s);9.61;3.82;59.22;262.94;268.05;3479.97;15.59;52.11;26.35;7.61;21.43;32.21;15.12;82.34;
140 (s);9.61;3.82;59.20;261.13;363.36;3480.02;15.59;52.13;26.36;7.58;21.42;32.22;15.12;81.90;
145 (s);9.61;3.82;59.21;260.12;347.65;3480.17;15.58;52.15;26.34;7.60;21.42;32.22;15.12;81.95;
150 (s);9.61;3.82;59.20;261.71;271.34;3480.01;15.58;52.17;26.35;7.59;21.42;32.22;15.12;81.78;
155 (s);9.61;3.82;59.21;262.65;266.45;3479.91;15.58;52.20;26.36;7.59;21.41;32.22;15.12;82.09;
