Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
249 (s);10.28;4.53;42.46;161.19;311.05;2030.47;20.33;45.24;30.29;12.67;24.38;36.37;19.40;46.31;
254 (s);10.27;4.54;42.00;161.48;256.60;2030.50;20.33;45.26;30.28;12.75;24.38;36.38;19.40;46.75;
259 (s);10.27;4.53;42.48;163.47;314.91;2030.62;20.34;45.27;30.27;12.70;24.38;36.38;19.40;46.62;
264 (s);10.27;4.53;41.99;160.56;415.83;2030.53;20.34;45.29;30.26;12.68;24.39;36.37;19.40;45.85;
269 (s);10.26;4.53;42.48;160.73;414.27;2030.43;20.34;45.31;30.27;12.68;24.40;36.37;19.40;45.90;
274 (s);10.26;4.53;42.48;161.05;416.85;2030.44;20.34;45.34;30.24;12.65;24.41;36.37;19.40;46.86;
279 (s);10.26;4.52;42.48;163.14;418.18;2030.42;20.33;45.36;30.21;12.64;24.42;36.36;19.40;46.67;
284 (s);10.26;4.53;42.00;160.95;318.78;2030.39;20.33;45.39;30.24;12.64;24.42;36.36;19.40;46.28;
289 (s);10.27;4.52;42.48;161.74;281.83;2032.40;20.32;45.40;30.22;12.64;24.41;36.36;19.40;45.84;
294 (s);10.27;4.52;41.98;160.19;276.44;2032.52;20.32;45.42;30.21;12.64;24.40;36.36;19.40;45.82;
299 (s);10.27;4.52;42.48;161.41;313.55;2032.46;20.33;45.42;30.20;12.63;24.40;36.36;19.40;46.52;
304 (s);10.27;4.52;42.24;163.36;417.59;2032.46;20.33;45.43;30.20;12.62;24.39;36.35;19.40;46.85;
309 (s);10.27;4.52;42.22;160.53;419.10;2032.32;20.33;45.44;30.17;12.64;24.39;36.35;19.39;46.68;
314 (s);10.27;4.52;42.22;159.69;418.59;2032.26;20.33;45.45;30.17;12.63;24.39;36.34;19.39;46.05;
319 (s);10.27;4.52;42.23;160.33;416.81;2032.37;20.33;45.47;30.17;12.64;24.39;36.34;19.39;45.85;
324 (s);10.27;4.52;42.48;161.64;312.14;2032.37;20.33;45.48;30.16;12.63;24.39;36.35;19.39;46.49;
329 (s);10.27;4.52;42.48;160.95;311.04;2032.37;20.33;45.50;30.16;12.63;24.39;36.35;19.39;46.91;
334 (s);10.27;4.52;42.47;162.59;403.71;2032.31;20.33;45.53;30.15;12.64;24.39;36.36;19.38;46.69;
339 (s);10.27;4.53;42.48;157.89;409.36;2032.30;20.33;45.56;30.15;12.65;24.39;36.36;19.37;46.08;
344 (s);10.27;4.52;42.49;162.77;418.96;2032.26;20.33;45.58;30.13;12.62;24.39;36.36;19.38;45.93;
349 (s);10.27;4.52;42.48;160.69;419.00;2032.30;20.33;45.59;30.13;12.64;24.39;36.36;19.37;46.58;
354 (s);10.27;4.52;42.48;162.25;379.20;2032.38;20.33;45.60;30.13;12.64;24.38;36.36;19.37;46.75;
359 (s);10.27;4.52;42.48;160.93;273.49;2032.36;20.33;45.60;30.13;12.61;24.38;36.36;19.38;46.52;
364 (s);10.27;4.52;42.48;160.31;312.69;2032.22;20.34;45.61;30.10;12.60;24.40;36.36;19.38;45.78;
369 (s);10.27;4.52;42.47;162.02;326.67;2032.49;20.34;45.63;30.09;12.60;24.41;36.36;19.38;46.30;
374 (s);10.27;4.52;42.48;163.31;418.22;2032.19;20.34;45.67;30.09;12.61;24.42;36.36;19.38;46.70;
379 (s);10.27;4.52;42.47;165.09;415.33;2032.39;20.34;45.69;30.09;12.60;24.42;36.36;19.38;46.78;
384 (s);10.27;4.52;42.48;161.71;421.28;2032.20;20.34;45.72;30.05;12.60;24.42;36.36;19.38;46.15;
389 (s);10.27;4.52;42.47;162.04;384.10;2032.18;20.34;45.74;30.08;12.60;24.41;36.36;19.38;45.87;
394 (s);10.27;4.52;41.99;161.40;312.95;2032.34;20.35;45.77;30.04;12.59;24.39;36.35;19.38;46.08;
399 (s);10.27;4.52;42.24;160.24;311.60;2032.28;20.35;45.79;30.03;12.59;24.37;36.35;19.38;46.65;
404 (s);10.27;4.52;42.49;162.00;313.10;2032.37;20.35;45.81;30.03;12.58;24.38;36.34;19.38;47.04;
409 (s);10.27;4.52;42.49;160.82;413.29;2032.27;20.35;45.83;29.99;12.61;24.39;36.34;19.38;46.55;
414 (s);10.27;4.52;42.24;161.70;419.04;2032.18;20.35;45.85;29.98;12.59;24.39;36.34;19.38;45.94;
419 (s);10.28;4.51;42.48;162.54;419.80;2032.41;20.35;45.88;29.99;12.57;24.39;36.34;19.38;45.90;
424 (s);10.28;4.52;42.47;161.17;347.15;2032.29;20.35;45.90;29.98;12.59;24.39;36.34;19.38;46.40;
429 (s);10.28;4.51;42.48;160.97;311.66;2032.29;20.35;45.92;29.99;12.57;24.38;36.34;19.38;46.85;
434 (s);10.28;4.52;42.48;161.67;311.59;2032.44;20.35;45.92;29.99;12.58;24.39;36.34;19.38;46.85;
439 (s);10.28;4.52;42.48;162.73;351.37;2032.21;20.35;45.94;29.97;12.59;24.40;36.35;19.37;46.48;
444 (s);10.28;4.51;42.49;162.41;417.52;2032.10;20.35;45.97;29.98;12.57;24.41;36.34;19.36;46.15;
449 (s);10.27;4.52;42.47;162.65;418.76;2032.32;20.35;45.99;29.99;12.59;24.41;36.35;19.36;45.94;
454 (s);10.27;4.51;42.47;162.43;419.50;2032.22;20.35;46.02;29.97;12.56;24.41;36.35;19.36;46.26;
459 (s);10.27;4.52;42.48;164.16;403.15;2032.31;20.35;46.04;29.97;12.58;24.41;36.36;19.36;46.73;
464 (s);10.27;4.51;42.48;161.99;346.01;2032.23;20.35;46.07;29.95;12.57;24.42;36.35;19.36;46.96;
469 (s);10.27;4.51;42.48;163.34;310.47;2032.37;20.35;46.09;29.93;12.57;24.41;36.36;19.36;46.88;
474 (s);10.28;4.51;42.46;162.85;292.88;2032.29;20.35;46.12;29.91;12.57;24.41;36.36;19.36;46.71;
479 (s);10.28;4.51;42.48;162.54;392.54;2032.30;20.35;46.13;29.90;12.55;24.41;36.35;19.36;46.28;
484 (s);10.28;4.51;42.39;164.69;418.75;2032.25;20.35;46.13;29.89;12.57;24.40;36.35;19.36;45.86;
489 (s);10.28;4.51;42.47;163.01;419.10;2032.18;20.35;46.15;29.88;12.57;24.39;36.35;19.36;45.93;
494 (s);10.28;4.52;42.49;161.87;420.32;2032.20;20.35;46.17;29.86;12.58;24.39;36.35;19.36;46.27;
499 (s);10.28;4.51;42.47;161.29;311.49;2032.36;20.35;46.19;29.87;12.55;24.40;36.36;19.35;46.80;
504 (s);10.28;4.51;42.49;161.90;311.95;2032.28;20.35;46.22;29.85;12.56;24.39;36.36;19.34;46.99;
