Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);11.28;4.39;77.43;254.14;401.54;3739.95;19.39;60.43;28.18;11.73;26.21;37.27;20.73;92.94;
10 (s);11.29;4.40;77.42;252.87;403.30;3739.92;19.40;60.46;28.20;11.77;26.22;37.34;20.73;93.13;
15 (s);11.30;4.40;77.43;255.57;406.66;3740.00;19.40;60.49;28.20;11.78;26.22;37.41;20.73;93.51;
20 (s);11.31;4.40;77.43;251.96;403.41;3739.96;19.41;60.51;28.22;11.79;26.24;37.48;20.73;93.42;
25 (s);11.32;4.40;77.27;252.19;402.21;3739.77;19.41;60.54;28.23;11.80;26.28;37.55;20.74;93.44;
30 (s);11.33;4.41;76.71;256.52;407.14;3739.95;19.42;60.59;28.23;11.83;26.30;37.62;20.75;93.56;
35 (s);11.35;4.40;76.00;251.89;403.62;3739.97;19.43;60.64;28.25;11.82;26.32;37.69;20.76;93.25;
40 (s);11.36;4.41;75.02;253.30;405.89;3740.30;19.43;60.66;28.25;11.83;26.33;37.75;20.77;93.69;
45 (s);11.37;4.41;75.02;253.71;406.71;3740.19;19.44;60.68;28.27;11.83;26.33;37.81;20.78;93.61;
50 (s);11.38;4.41;74.04;251.63;404.28;3740.50;19.44;60.70;28.28;11.85;26.33;37.86;20.79;93.86;
55 (s);11.38;4.41;74.05;252.96;401.16;3740.25;19.44;60.72;28.29;11.86;26.33;37.91;20.79;93.73;
60 (s);11.40;4.41;73.31;253.47;400.46;3740.10;19.44;60.74;28.31;11.85;26.34;37.97;20.80;93.75;
65 (s);11.40;4.41;73.31;253.22;403.58;3740.91;19.44;60.75;28.31;11.88;26.35;38.01;20.81;93.83;
70 (s);11.41;4.41;72.33;253.32;405.91;3740.46;19.44;60.78;28.33;11.87;26.36;38.06;20.81;93.81;
75 (s);11.42;4.41;71.41;253.29;401.76;3740.08;19.44;60.80;28.35;11.88;26.35;38.10;20.82;93.98;
80 (s);11.43;4.41;71.40;248.05;401.94;3740.45;19.43;60.81;28.38;11.88;26.34;38.14;20.82;93.99;
85 (s);11.44;4.41;71.40;255.05;406.14;3740.49;19.43;60.84;28.39;11.88;26.35;38.18;20.82;93.93;
90 (s);11.45;4.41;71.17;253.83;401.17;3740.35;19.43;60.86;28.41;11.88;26.36;38.22;20.82;93.96;
95 (s);11.45;4.42;70.67;257.35;404.46;3740.33;19.43;60.90;28.42;11.92;26.37;38.25;20.83;94.03;
100 (s);11.46;4.41;69.94;251.94;405.20;3740.43;19.43;60.92;28.44;11.87;26.36;38.28;20.83;93.94;
105 (s);11.47;4.42;69.33;254.59;404.65;3740.79;19.42;60.93;28.45;11.90;26.35;38.31;20.84;94.00;
110 (s);11.48;4.41;68.96;255.02;403.95;3740.70;19.43;60.95;28.47;11.89;26.34;38.34;20.84;94.10;
115 (s);11.48;4.41;68.96;253.00;403.02;3740.58;19.42;60.98;28.49;11.90;26.33;38.37;20.83;94.19;
120 (s);11.49;4.42;68.96;253.20;403.71;3740.46;19.42;61.00;28.50;11.90;26.32;38.40;20.83;94.10;
125 (s);11.50;4.41;68.98;254.09;404.58;3740.60;19.42;61.03;28.52;11.89;26.33;38.42;20.82;94.05;
130 (s);11.50;4.41;68.96;252.90;403.13;3740.47;19.42;61.06;28.54;11.89;26.33;38.44;20.82;94.05;
135 (s);11.51;4.41;68.97;252.93;404.24;3740.75;19.42;61.06;28.56;11.89;26.32;38.46;20.82;93.95;
140 (s);11.51;4.41;68.96;252.92;403.67;3740.87;19.43;61.09;28.58;11.90;26.31;38.48;20.82;93.77;
145 (s);11.52;4.41;68.95;256.13;404.03;3740.74;19.42;61.11;28.60;11.88;26.30;38.51;20.82;94.00;
150 (s);11.52;4.41;68.95;254.03;404.03;3740.68;19.43;61.12;28.62;11.89;26.30;38.53;20.82;93.95;
155 (s);11.53;4.41;68.97;255.26;404.91;3740.85;19.43;61.15;28.64;11.88;26.30;38.55;20.81;94.01;
160 (s);11.53;4.42;68.96;254.86;403.56;3740.90;19.43;61.18;28.67;11.90;26.30;38.57;20.82;94.04;
165 (s);11.54;4.41;68.96;255.32;404.47;3741.04;19.43;61.21;28.68;11.89;26.30;38.58;20.81;94.05;
171 (s);11.54;4.41;68.95;252.80;403.06;3740.87;19.42;61.24;28.70;11.89;26.31;38.60;20.82;93.92;
176 (s);11.55;4.41;68.96;254.14;402.83;3740.93;19.42;61.24;28.73;11.89;26.33;38.62;20.82;94.15;
181 (s);11.55;4.41;68.97;256.21;407.59;3740.22;19.42;61.26;28.75;11.88;26.34;38.64;20.83;93.97;
