Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);11.44;4.80;58.89;159.37;423.36;2789.39;22.52;54.44;31.30;14.43;27.43;40.16;21.86;69.59;
10 (s);11.50;4.78;64.52;161.45;319.87;2789.41;22.44;54.66;31.39;14.31;27.44;40.18;21.79;69.30;
15 (s);11.53;4.77;66.55;158.29;317.65;2789.46;22.37;54.88;31.50;14.28;27.45;40.23;21.68;69.57;
20 (s);11.56;4.77;67.51;158.89;310.41;2789.28;22.29;55.07;31.58;14.23;27.46;40.31;21.59;69.39;
25 (s);11.59;4.76;68.21;157.86;282.94;2789.83;22.23;55.23;31.65;14.17;27.48;40.40;21.53;69.45;
30 (s);11.62;4.75;68.46;161.14;319.17;2789.72;22.18;55.34;31.69;14.15;27.48;40.49;21.47;69.42;
35 (s);11.65;4.74;70.48;158.65;359.79;2790.45;22.14;55.44;31.73;14.08;27.47;40.58;21.43;73.28;
40 (s);11.68;4.74;72.10;160.06;428.01;2790.47;22.09;55.53;31.77;14.03;27.47;40.65;21.39;73.09;
45 (s);11.71;4.73;72.34;160.06;351.44;2790.60;22.03;55.65;31.80;13.99;27.46;40.75;21.33;73.53;
50 (s);11.73;4.73;73.29;158.00;318.25;2790.68;21.99;55.77;31.84;13.98;27.46;40.84;21.29;73.55;
55 (s);11.75;4.72;73.54;162.38;279.45;2790.48;21.95;55.86;31.88;13.96;27.47;40.92;21.25;73.28;
60 (s);11.77;4.73;74.02;160.58;227.48;2790.52;21.92;55.92;31.90;13.97;27.47;40.99;21.22;73.37;
65 (s);11.78;4.72;74.04;161.43;317.60;2790.63;21.88;56.00;31.93;13.96;27.47;41.07;21.17;73.35;
70 (s);11.80;4.72;74.05;160.69;355.35;2790.62;21.84;56.06;31.96;13.94;27.48;41.15;21.13;73.60;
75 (s);11.81;4.72;74.05;159.24;375.44;2790.70;21.82;56.15;32.00;13.94;27.47;41.24;21.11;73.64;
80 (s);11.82;4.72;74.04;158.92;424.28;2790.65;21.80;56.21;32.02;13.90;27.47;41.31;21.08;73.75;
85 (s);11.83;4.72;74.03;160.30;406.41;2790.67;21.78;56.27;32.05;13.91;27.47;41.37;21.07;73.64;
90 (s);11.84;4.72;74.05;161.86;372.05;2790.89;21.76;56.31;32.08;13.92;27.46;41.43;21.05;73.87;
95 (s);11.86;4.72;74.03;159.84;279.99;2791.10;21.75;56.35;32.11;13.92;27.46;41.50;21.03;73.90;
100 (s);11.86;4.72;73.30;160.40;241.46;2790.90;21.72;56.42;32.15;13.91;27.46;41.56;21.01;73.77;
105 (s);11.87;4.71;72.80;159.36;277.91;2790.54;21.71;56.49;32.18;13.89;27.45;41.61;21.00;73.49;
110 (s);11.88;4.71;72.82;159.41;362.72;2790.90;21.69;56.52;32.23;13.88;27.46;41.66;20.98;73.65;
115 (s);11.89;4.72;72.56;160.21;390.21;2790.87;21.68;56.54;32.26;13.91;27.46;41.71;20.97;73.60;
120 (s);11.89;4.71;72.33;158.99;395.25;2790.74;21.67;56.59;32.31;13.90;27.47;41.76;20.95;73.81;
125 (s);11.90;4.71;72.33;159.85;387.32;2790.78;21.65;56.62;32.34;13.90;27.48;41.80;20.94;74.04;
130 (s);11.91;4.72;72.33;162.94;321.64;2790.79;21.63;56.69;32.40;13.92;27.50;41.85;20.92;73.94;
135 (s);11.91;4.72;72.11;161.85;344.08;2790.81;21.62;56.74;32.45;13.93;27.52;41.90;20.90;73.89;
140 (s);11.91;4.72;72.11;163.60;212.45;2790.74;21.61;56.75;32.50;13.94;27.54;41.94;20.89;74.01;
145 (s);11.91;4.72;72.09;164.73;279.33;2790.90;21.60;56.79;32.54;13.93;27.53;41.97;20.88;73.95;
150 (s);11.91;4.72;72.10;166.42;383.52;2790.85;21.59;56.83;32.60;13.95;27.53;42.00;20.88;73.79;
155 (s);11.92;4.72;72.09;164.54;415.95;2790.62;21.57;56.86;32.66;13.95;27.52;42.03;20.88;73.86;
160 (s);11.92;4.73;72.10;167.09;426.39;2790.99;21.55;56.91;32.73;13.97;27.51;42.05;20.86;73.82;
166 (s);11.92;4.73;71.63;165.90;355.49;2790.98;21.53;56.94;32.79;13.99;27.51;42.07;20.84;74.09;
171 (s);11.92;4.73;71.39;164.52;316.28;2791.11;21.51;56.99;32.86;13.99;27.50;42.09;20.83;74.02;
176 (s);11.93;4.73;70.91;162.23;296.65;2790.96;21.49;57.03;32.91;14.01;27.50;42.11;20.81;74.05;
181 (s);11.93;4.73;70.91;162.99;240.13;2791.00;21.48;57.07;32.97;14.00;27.50;42.13;20.81;73.89;
186 (s);11.93;4.73;70.42;163.17;318.58;2791.09;21.47;57.09;33.06;14.01;27.50;42.15;20.79;74.13;
191 (s);11.93;4.73;69.45;164.25;421.43;2790.71;21.46;57.11;33.13;14.01;27.48;42.18;20.79;73.85;
196 (s);11.93;4.73;68.47;161.05;425.19;2790.98;21.45;57.12;33.19;14.02;27.46;42.20;20.79;74.05;
201 (s);11.93;4.73;67.97;166.37;424.11;2790.96;21.44;57.18;33.24;13.99;27.44;42.21;20.79;73.77;
206 (s);11.93;4.73;67.50;162.19;335.95;2790.79;21.43;57.20;33.31;14.00;27.44;42.22;20.78;73.79;
211 (s);11.93;4.73;67.26;163.17;278.26;2791.02;21.41;57.22;33.38;14.00;27.46;42.24;20.77;73.99;
216 (s);11.93;4.73;66.61;162.33;273.93;2790.89;21.40;57.25;33.46;13.98;27.48;42.25;20.76;73.84;
221 (s);11.93;4.73;66.05;162.30;315.84;2790.89;21.38;57.29;33.55;14.01;27.49;42.25;20.75;73.95;
226 (s);11.93;4.73;65.58;162.55;380.08;2791.07;21.37;57.31;33.58;13.99;27.50;42.26;20.75;73.90;
231 (s);11.93;4.73;65.30;164.99;423.78;2790.86;21.36;57.32;33.65;14.01;27.50;42.27;20.73;74.05;
236 (s);11.93;4.73;64.09;163.84;424.24;2790.86;21.35;57.32;33.72;13.99;27.50;42.28;20.72;74.12;
241 (s);11.94;4.73;63.60;163.56;422.96;2790.76;21.33;57.37;33.78;14.00;27.49;42.29;20.71;74.14;
246 (s);11.94;4.73;63.47;164.81;316.98;2791.15;21.32;57.40;33.84;14.00;27.48;42.30;20.71;73.93;
251 (s);11.94;4.73;62.61;164.07;314.81;2791.08;21.30;57.43;33.90;13.99;27.45;42.31;20.70;74.17;
256 (s);11.94;4.73;62.14;162.93;233.68;2791.07;21.29;57.45;33.94;14.00;27.44;42.32;20.68;74.13;
261 (s);11.94;4.73;61.37;162.08;316.20;2791.10;21.27;57.47;34.00;13.98;27.43;42.33;20.67;73.86;
266 (s);11.94;4.73;61.40;165.86;379.80;2790.95;21.26;57.49;34.05;13.98;27.43;42.34;20.66;74.17;
271 (s);11.95;4.73;60.92;162.61;422.29;2791.17;21.24;57.53;34.12;13.97;27.43;42.35;20.66;74.08;
276 (s);11.95;4.72;59.93;165.53;394.45;2790.93;21.24;57.54;34.20;13.96;27.43;42.36;20.65;73.84;
281 (s);11.95;4.73;59.93;162.25;376.77;2791.13;21.23;57.56;34.24;13.97;27.43;42.37;20.65;74.06;
286 (s);11.95;4.72;58.95;163.33;333.12;2791.04;21.22;57.59;34.30;13.94;27.44;42.38;20.64;74.20;
291 (s);11.96;4.72;58.96;164.10;278.37;2791.18;21.21;57.61;34.35;13.96;27.45;42.40;20.62;74.19;
296 (s);11.96;4.73;58.93;162.48;284.20;2791.14;21.20;57.63;34.43;13.97;27.44;42.41;20.62;74.37;
301 (s);11.96;4.72;57.98;163.73;286.88;2790.79;21.20;57.66;34.49;13.94;27.44;42.42;20.62;74.03;
306 (s);11.96;4.72;57.99;164.44;386.61;2790.89;21.19;57.67;34.54;13.93;27.44;42.44;20.62;73.96;
311 (s);11.97;4.72;57.99;164.78;425.26;2790.73;21.17;57.69;34.57;13.91;27.44;42.44;20.61;74.13;
316 (s);11.97;4.72;57.01;164.95;408.09;2791.02;21.16;57.70;34.61;13.90;27.43;42.45;20.61;73.93;
321 (s);11.98;4.71;57.02;165.40;320.83;2790.90;21.16;57.73;34.69;13.88;27.43;42.46;20.60;74.17;
326 (s);11.98;4.71;57.02;164.56;317.87;2791.19;21.15;57.75;34.76;13.89;27.43;42.47;20.60;74.03;
331 (s);11.98;4.71;56.77;165.79;248.41;2790.88;21.14;57.78;34.79;13.90;27.44;42.48;20.60;73.99;
336 (s);11.99;4.72;56.29;162.93;284.19;2790.78;21.13;57.82;34.83;13.91;27.44;42.49;20.59;74.07;
341 (s);11.99;4.71;56.29;164.31;353.46;2790.96;21.12;57.83;34.89;13.90;27.46;42.49;20.58;74.23;
346 (s);12.00;4.71;55.79;162.94;344.56;2791.07;21.12;57.83;34.95;13.86;27.46;42.50;20.57;74.28;
351 (s);12.00;4.71;55.31;165.14;424.41;2790.90;21.11;57.85;35.01;13.88;27.46;42.52;20.57;74.10;
356 (s);12.01;4.71;55.31;164.97;380.96;2791.09;21.10;57.86;35.06;13.87;27.46;42.52;20.58;74.09;
361 (s);12.01;4.71;55.29;163.97;317.98;2790.99;21.09;57.87;35.12;13.86;27.46;42.53;20.58;74.27;
366 (s);12.02;4.71;54.80;162.46;280.70;2790.95;21.08;57.91;35.16;13.85;27.47;42.54;20.58;74.35;
371 (s);12.02;4.71;54.58;166.02;232.72;2791.04;21.07;57.91;35.21;13.84;27.47;42.55;20.58;74.23;
376 (s);12.03;4.71;54.58;165.55;308.75;2791.16;21.07;57.94;35.25;13.86;27.46;42.57;20.58;74.38;
381 (s);12.03;4.70;54.57;162.51;385.10;2791.00;21.06;57.96;35.30;13.83;27.44;42.58;20.58;74.07;
386 (s);12.04;4.70;54.57;165.44;424.15;2791.05;21.05;57.99;35.35;13.82;27.42;42.60;20.58;74.17;
391 (s);12.04;4.70;54.58;165.01;362.98;2790.80;21.04;58.00;35.39;13.82;27.40;42.62;20.58;74.14;
