Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);9.29;4.12;54.61;460.72;300.72;2635.56;18.26;56.13;25.40;9.80;23.47;30.03;17.63;59.68;
10 (s);9.29;4.12;54.60;459.46;393.76;2635.41;18.26;56.10;25.39;9.81;23.45;29.98;17.64;59.52;
15 (s);9.28;4.12;54.58;459.51;277.98;2635.48;18.27;56.08;25.39;9.85;23.44;29.94;17.64;59.41;
20 (s);9.28;4.12;54.58;456.60;298.17;2635.62;18.27;56.07;25.39;9.82;23.44;29.92;17.64;59.56;
25 (s);9.28;4.12;54.59;459.11;393.67;2635.46;18.27;56.05;25.38;9.81;23.43;29.88;17.64;59.68;
30 (s);9.27;4.12;54.59;459.69;306.13;2635.55;18.26;56.03;25.39;9.83;23.44;29.85;17.64;59.59;
35 (s);9.27;4.12;54.59;458.80;356.61;2635.43;18.25;56.01;25.39;9.82;23.44;29.82;17.63;59.57;
40 (s);9.27;4.12;54.58;461.62;405.73;2635.55;18.25;55.99;25.39;9.82;23.43;29.80;17.63;59.50;
45 (s);9.26;4.12;54.59;460.57;268.36;2635.46;18.25;55.98;25.39;9.82;23.43;29.78;17.63;59.62;
50 (s);9.26;4.12;54.58;459.28;356.83;2635.43;18.25;55.96;25.39;9.83;23.43;29.76;17.63;59.50;
55 (s);9.26;4.12;54.58;459.79;375.68;2635.35;18.25;55.93;25.37;9.84;23.45;29.74;17.62;59.26;
60 (s);9.26;4.12;54.58;458.34;280.79;2635.55;18.25;55.91;25.37;9.83;23.47;29.72;17.62;59.47;
65 (s);9.26;4.12;54.57;458.21;374.62;2635.71;18.25;55.90;25.36;9.85;23.48;29.71;17.62;59.67;
70 (s);9.26;4.12;54.59;458.03;428.46;2635.44;18.24;55.89;25.36;9.85;23.50;29.70;17.63;59.18;
75 (s);9.26;4.12;54.58;461.16;325.93;2635.40;18.24;55.88;25.36;9.83;23.52;29.69;17.63;59.51;
80 (s);9.26;4.12;54.56;459.50;279.29;2635.53;18.24;55.85;25.36;9.84;23.54;29.68;17.64;59.40;
85 (s);9.26;4.13;54.59;458.89;387.60;2635.62;18.24;55.84;25.36;9.88;23.54;29.68;17.65;59.62;
90 (s);9.26;4.13;54.59;458.45;328.94;2635.80;18.26;55.82;25.35;9.86;23.55;29.68;17.66;59.19;
95 (s);9.26;4.13;54.60;461.10;347.64;2635.45;18.26;55.81;25.35;9.87;23.56;29.67;17.66;59.59;
100 (s);9.26;4.13;54.59;461.24;304.66;2635.53;18.27;55.81;25.34;9.86;23.58;29.66;17.67;59.55;
105 (s);9.26;4.13;54.57;458.04;283.14;2635.52;18.28;55.79;25.33;9.88;23.60;29.66;17.67;59.63;
110 (s);9.26;4.13;54.59;456.83;401.35;2635.50;18.29;55.77;25.33;9.90;23.61;29.67;17.68;59.68;
115 (s);9.26;4.13;54.59;459.22;355.21;2635.51;18.30;55.75;25.33;9.89;23.60;29.67;17.68;59.52;
120 (s);9.26;4.13;54.59;456.35;328.92;2635.46;18.30;55.73;25.33;9.91;23.59;29.67;17.70;59.51;
125 (s);9.26;4.13;54.59;457.15;296.70;2635.54;18.31;55.72;25.31;9.89;23.59;29.67;17.69;59.52;
130 (s);9.26;4.13;54.59;457.79;288.11;2635.48;18.31;55.70;25.31;9.90;23.59;29.67;17.70;59.30;
135 (s);9.25;4.13;54.59;457.93;298.75;2635.62;18.31;55.68;25.30;9.91;23.59;29.67;17.70;59.65;
140 (s);9.25;4.13;54.59;458.13;273.69;2635.70;18.31;55.67;25.31;9.91;23.58;29.66;17.70;59.56;
145 (s);9.25;4.13;54.58;459.78;365.01;2635.44;18.30;55.65;25.30;9.92;23.57;29.66;17.70;59.70;
150 (s);9.25;4.13;54.60;460.42;306.64;2635.57;18.29;55.64;25.27;9.92;23.57;29.65;17.71;59.69;
155 (s);9.24;4.14;54.58;460.50;295.78;2635.63;18.29;55.63;25.28;9.93;23.57;29.64;17.71;59.62;
160 (s);9.25;4.14;54.61;454.07;329.77;2635.58;18.29;55.62;25.29;9.93;23.58;29.64;17.71;59.60;
165 (s);9.25;4.13;54.58;459.83;316.69;2635.70;18.29;55.61;25.28;9.93;23.58;29.64;17.70;59.61;
170 (s);9.25;4.13;54.58;457.76;309.88;2635.34;18.30;55.60;25.27;9.93;23.60;29.64;17.70;59.69;
175 (s);9.24;4.14;54.57;458.65;373.57;2635.33;18.31;55.57;25.26;9.94;23.60;29.64;17.70;59.65;
180 (s);9.24;4.14;54.58;460.27;301.09;2635.44;18.31;55.56;25.25;9.94;23.59;29.64;17.71;59.60;
185 (s);9.24;4.14;54.58;459.35;303.28;2635.60;18.32;55.55;25.24;9.94;23.58;29.64;17.72;59.53;
190 (s);9.24;4.14;54.59;458.35;311.01;2635.44;18.31;55.52;25.24;9.95;23.58;29.63;17.72;59.70;
196 (s);9.24;4.14;54.58;457.94;381.39;2635.39;18.31;55.51;25.22;9.94;23.59;29.63;17.71;59.63;
