Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);9.33;4.24;50.49;455.00;415.93;2635.54;18.53;55.28;25.07;10.67;23.97;29.91;18.86;59.93;
10 (s);9.33;4.24;50.47;460.10;557.32;2635.33;18.54;55.27;25.07;10.66;23.98;29.92;18.87;59.94;
15 (s);9.34;4.24;50.49;457.26;353.63;2635.72;18.54;55.26;25.05;10.69;23.98;29.93;18.89;60.01;
20 (s);9.34;4.24;50.26;458.57;499.58;2635.48;18.54;55.25;25.05;10.69;23.98;29.93;18.90;60.00;
25 (s);9.34;4.24;49.75;458.36;341.79;2635.47;18.55;55.24;25.04;10.68;23.98;29.94;18.91;60.09;
30 (s);9.34;4.24;49.76;460.22;356.82;2635.43;18.55;55.23;25.02;10.70;23.96;29.95;18.92;60.18;
35 (s);9.35;4.24;49.76;460.16;344.25;2635.49;18.56;55.22;25.02;10.67;23.97;29.96;18.93;59.98;
40 (s);9.35;4.24;49.75;460.33;349.56;2635.38;18.56;55.22;25.02;10.71;23.98;29.97;18.94;60.05;
45 (s);9.35;4.25;49.74;457.26;357.51;2635.45;18.57;55.21;25.01;10.72;24.00;29.97;18.94;60.13;
50 (s);9.36;4.25;49.74;455.29;334.80;2635.50;18.58;55.19;25.00;10.72;24.02;29.98;18.94;59.96;
55 (s);9.36;4.25;49.76;458.95;347.42;2635.48;18.59;55.19;25.00;10.72;24.04;29.98;18.95;60.12;
60 (s);9.36;4.24;49.57;458.66;363.43;2635.42;18.60;55.19;25.00;10.70;24.04;29.99;18.97;60.13;
65 (s);9.36;4.24;49.74;457.00;344.25;2635.66;18.61;55.19;25.00;10.71;24.03;30.00;18.99;60.08;
70 (s);9.36;4.25;49.74;458.04;339.35;2635.52;18.62;55.18;24.99;10.72;24.03;30.01;18.99;60.24;
75 (s);9.37;4.25;49.77;453.87;345.14;2635.66;18.63;55.17;25.01;10.72;24.00;30.01;19.00;60.21;
80 (s);9.37;4.24;49.76;455.90;343.77;2635.41;18.64;55.16;25.00;10.71;23.97;30.01;19.00;60.15;
85 (s);9.37;4.24;49.27;455.32;344.11;2635.47;18.65;55.16;25.01;10.71;23.97;30.01;19.00;60.29;
90 (s);9.37;4.24;49.60;453.75;363.42;2635.55;18.66;55.15;25.00;10.70;23.99;30.00;19.00;60.08;
95 (s);9.37;4.24;49.76;457.59;356.83;2635.54;18.67;55.14;25.01;10.71;24.01;30.00;19.00;60.09;
100 (s);9.38;4.24;49.75;457.49;345.86;2635.50;18.68;55.13;25.01;10.69;24.04;29.99;19.01;60.08;
105 (s);9.38;4.24;49.75;453.98;405.10;2635.56;18.68;55.13;25.01;10.71;24.06;29.99;19.03;60.18;
110 (s);9.38;4.25;49.26;458.24;345.74;2635.53;18.69;55.12;25.00;10.72;24.07;30.00;19.03;60.08;
115 (s);9.39;4.25;49.51;454.78;354.54;2635.52;18.70;55.12;25.01;10.73;24.09;30.01;19.05;60.18;
120 (s);9.39;4.25;49.74;457.97;341.45;2635.50;18.70;55.11;25.01;10.73;24.10;30.01;19.05;60.16;
125 (s);9.40;4.25;49.74;457.20;346.96;2635.53;18.71;55.10;25.01;10.72;24.12;30.02;19.06;60.23;
130 (s);9.40;4.25;49.76;456.15;380.43;2635.50;18.71;55.09;25.00;10.71;24.13;30.03;19.08;60.16;
135 (s);9.40;4.25;49.51;455.95;362.64;2635.62;18.71;55.08;25.01;10.73;24.10;30.04;19.10;60.26;
140 (s);9.40;4.25;49.76;457.37;346.77;2635.57;18.71;55.08;25.01;10.71;24.09;30.05;19.10;60.26;
145 (s);9.40;4.24;49.75;458.07;335.47;2635.52;18.71;55.07;25.00;10.71;24.07;30.06;19.10;60.28;
150 (s);9.41;4.25;49.52;453.19;351.72;2635.57;18.71;55.08;25.00;10.72;24.04;30.06;19.10;60.17;
155 (s);9.40;4.25;49.75;459.74;347.48;2635.63;18.72;55.06;25.02;10.72;24.01;30.06;19.10;60.26;
160 (s);9.40;4.24;49.75;455.01;396.46;2635.56;18.72;55.05;25.02;10.70;24.01;30.06;19.08;60.38;
165 (s);9.40;4.24;49.74;454.55;346.03;2635.55;18.71;55.04;25.00;10.67;24.01;30.05;19.07;60.15;
170 (s);9.40;4.24;49.74;454.84;325.10;2635.63;18.71;55.03;25.00;10.69;24.03;30.05;19.08;60.26;
175 (s);9.41;4.24;49.35;456.84;343.80;2635.52;18.71;55.02;25.00;10.66;24.06;30.05;19.07;60.17;
180 (s);9.41;4.24;49.51;457.37;346.15;2635.55;18.71;55.02;25.01;10.68;24.05;30.06;19.08;60.12;
