Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
246 (s);10.03;3.85;59.82;253.86;287.33;3725.31;15.92;58.28;25.71;7.78;21.97;33.45;15.46;83.77;
251 (s);10.03;3.85;59.69;255.62;271.19;3725.47;15.92;58.29;25.72;7.80;21.98;33.46;15.47;83.70;
256 (s);10.03;3.85;59.69;255.72;285.45;3725.08;15.92;58.29;25.72;7.79;21.99;33.46;15.47;83.72;
261 (s);10.03;3.85;59.70;254.82;276.43;3725.68;15.92;58.28;25.72;7.80;22.00;33.46;15.48;83.67;
266 (s);10.03;3.85;59.80;254.93;299.24;3725.36;15.92;58.29;25.73;7.79;21.99;33.47;15.48;83.55;
271 (s);10.03;3.85;59.70;255.69;341.61;3725.81;15.92;58.31;25.73;7.81;21.99;33.47;15.49;83.92;
276 (s);10.03;3.85;59.69;256.09;292.74;3725.38;15.93;58.33;25.74;7.82;21.98;33.48;15.49;83.67;
281 (s);10.03;3.85;59.71;255.14;358.55;3725.52;15.94;58.33;25.72;7.80;21.97;33.48;15.49;83.82;
286 (s);10.04;3.85;59.70;252.98;336.56;3725.33;15.94;58.33;25.72;7.79;21.96;33.49;15.49;83.63;
291 (s);10.04;3.85;59.70;253.32;263.42;3725.52;15.94;58.33;25.72;7.84;21.95;33.49;15.49;83.82;
296 (s);10.04;3.85;59.71;255.65;266.03;3725.81;15.95;58.33;25.73;7.82;21.94;33.50;15.49;83.85;
301 (s);10.04;3.85;59.87;254.04;293.89;3725.45;15.95;58.35;25.73;7.82;21.92;33.50;15.49;83.69;
306 (s);10.04;3.85;59.70;255.73;288.28;3725.63;15.94;58.35;25.74;7.80;21.91;33.50;15.48;83.84;
311 (s);10.03;3.85;59.71;254.94;268.02;3725.24;15.94;58.36;25.74;7.80;21.90;33.50;15.47;83.79;
316 (s);10.03;3.85;59.70;253.84;298.14;3725.27;15.93;58.36;25.74;7.82;21.91;33.50;15.46;83.92;
321 (s);10.04;3.85;59.71;254.95;276.06;3725.61;15.94;58.35;25.74;7.81;21.93;33.49;15.46;83.89;
326 (s);10.03;3.85;59.70;254.18;276.17;3725.71;15.94;58.35;25.74;7.79;21.93;33.49;15.46;83.93;
331 (s);10.03;3.85;59.70;256.43;368.82;3725.24;15.95;58.34;25.75;7.79;21.93;33.49;15.46;83.85;
336 (s);10.04;3.85;59.70;253.69;397.99;3725.30;15.95;58.35;25.75;7.80;21.92;33.49;15.46;83.84;
341 (s);10.03;3.85;59.70;255.17;282.18;3725.83;15.95;58.37;25.75;7.81;21.93;33.49;15.45;83.87;
346 (s);10.03;3.85;59.70;255.01;426.03;3725.30;15.95;58.37;25.75;7.80;21.95;33.49;15.45;83.83;
351 (s);10.04;3.85;59.70;254.63;302.86;3725.46;15.95;58.37;25.74;7.81;21.96;33.48;15.46;83.91;
356 (s);10.04;3.85;59.70;254.45;360.11;3725.53;15.94;58.38;25.76;7.82;21.95;33.48;15.46;83.95;
361 (s);10.04;3.85;59.70;254.10;426.50;3725.30;15.93;58.40;25.74;7.81;21.96;33.48;15.47;84.03;
366 (s);10.04;3.85;59.69;255.29;367.67;3725.03;15.94;58.41;25.74;7.81;21.96;33.48;15.47;83.88;
371 (s);10.04;3.85;59.70;253.13;267.38;3725.34;15.94;58.40;25.75;7.81;21.96;33.49;15.48;83.93;
376 (s);10.04;3.85;59.71;254.73;303.27;3725.16;15.94;58.40;25.74;7.83;21.98;33.50;15.47;83.86;
381 (s);10.04;3.85;59.71;255.70;299.59;3725.86;15.94;58.40;25.73;7.82;21.99;33.50;15.48;83.83;
386 (s);10.04;3.85;59.71;253.05;320.91;3725.13;15.94;58.39;25.74;7.81;21.99;33.50;15.48;83.97;
391 (s);10.04;3.85;59.69;255.31;273.33;3725.05;15.94;58.39;25.74;7.82;21.99;33.51;15.48;83.85;
396 (s);10.05;3.85;59.71;254.18;361.39;3725.45;15.93;58.39;25.75;7.80;22.01;33.51;15.49;83.94;
401 (s);10.05;3.85;59.69;256.41;406.35;3725.36;15.93;58.40;25.75;7.84;22.03;33.51;15.49;83.88;
406 (s);10.05;3.86;59.68;255.65;301.14;3725.37;15.95;58.41;25.76;7.86;22.03;33.51;15.50;83.91;
411 (s);10.05;3.85;59.70;254.76;264.37;3725.30;15.95;58.43;25.76;7.84;22.03;33.52;15.50;83.94;
416 (s);10.05;3.86;59.70;256.43;268.62;3725.47;15.96;58.45;25.75;7.87;22.02;33.54;15.50;83.85;
421 (s);10.05;3.85;59.69;253.56;403.08;3725.51;15.97;58.46;25.75;7.84;22.02;33.55;15.50;84.10;
426 (s);10.05;3.85;59.70;254.67;303.38;3725.11;15.98;58.46;25.74;7.83;22.03;33.55;15.51;83.88;
432 (s);10.05;3.85;59.69;254.48;276.47;3725.77;15.99;58.48;25.73;7.83;22.04;33.56;15.52;84.00;
437 (s);10.05;3.85;59.69;255.69;284.27;3725.73;16.00;58.48;25.74;7.84;22.04;33.56;15.51;83.88;
442 (s);10.05;3.86;59.70;255.79;273.83;3725.86;16.01;58.49;25.75;7.88;22.03;33.56;15.52;84.04;
447 (s);10.06;3.85;59.70;255.88;283.22;3725.75;16.01;58.50;25.75;7.84;22.03;33.56;15.52;84.10;
