Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);10.88;4.36;71.42;449.73;396.95;3738.82;19.60;59.47;30.66;11.54;26.19;35.79;20.84;91.80;
10 (s);10.86;4.36;71.88;449.64;397.33;3738.71;19.59;59.45;30.63;11.53;26.18;35.62;20.83;91.81;
15 (s);10.85;4.36;71.89;451.63;398.33;3738.56;19.59;59.44;30.61;11.52;26.17;35.50;20.83;91.88;
20 (s);10.84;4.36;72.35;451.86;399.93;3738.39;19.59;59.44;30.58;11.51;26.16;35.40;20.83;91.70;
25 (s);10.82;4.36;72.34;450.41;399.04;3738.42;19.59;59.45;30.58;11.50;26.17;35.31;20.82;91.71;
30 (s);10.81;4.36;73.06;448.19;396.30;3738.47;19.58;59.47;30.55;11.52;26.17;35.22;20.81;91.75;
35 (s);10.80;4.36;73.31;451.81;398.66;3738.07;19.58;59.47;30.52;11.51;26.15;35.13;20.81;91.74;
40 (s);10.80;4.36;73.31;450.42;399.41;3738.33;19.58;59.48;30.50;11.52;26.14;35.06;20.80;91.58;
45 (s);10.79;4.36;73.30;450.74;400.27;3739.20;19.58;59.48;30.49;11.52;26.14;35.00;20.79;91.67;
50 (s);10.78;4.36;73.30;448.16;397.80;3738.49;19.58;59.49;30.46;11.52;26.15;34.95;20.78;91.61;
55 (s);10.77;4.36;73.30;450.48;398.64;3738.61;19.57;59.49;30.43;11.50;26.15;34.89;20.77;91.74;
60 (s);10.77;4.36;73.31;448.91;399.73;3739.09;19.57;59.49;30.41;11.50;26.15;34.85;20.77;91.64;
65 (s);10.76;4.36;73.31;450.85;401.51;3738.58;19.56;59.47;30.38;11.50;26.15;34.80;20.77;91.78;
70 (s);10.76;4.36;73.31;451.04;400.24;3738.90;19.56;59.49;30.35;11.51;26.16;34.76;20.76;91.46;
75 (s);10.75;4.36;73.30;450.26;398.88;3739.14;19.56;59.49;30.34;11.51;26.16;34.73;20.76;91.80;
80 (s);10.75;4.36;73.32;450.85;402.03;3738.72;19.56;59.49;30.31;11.51;26.16;34.69;20.76;91.42;
85 (s);10.74;4.36;73.30;450.55;398.08;3738.47;19.56;59.48;30.28;11.49;26.15;34.66;20.76;91.79;
90 (s);10.74;4.36;73.31;452.90;400.36;3738.42;19.55;59.50;30.24;11.51;26.14;34.63;20.75;91.75;
95 (s);10.73;4.35;73.30;451.60;399.80;3738.45;19.54;59.50;30.22;11.48;26.13;34.60;20.75;91.58;
100 (s);10.73;4.35;73.18;449.30;399.22;3738.36;19.53;59.52;30.19;11.47;26.12;34.59;20.75;91.59;
105 (s);10.72;4.35;73.31;449.54;398.34;3738.53;19.53;59.53;30.16;11.46;26.12;34.56;20.75;91.61;
110 (s);10.72;4.35;73.31;449.69;399.59;3737.88;19.52;59.54;30.13;11.48;26.12;34.54;20.74;91.44;
115 (s);10.71;4.35;73.30;450.31;398.27;3738.34;19.52;59.54;30.09;11.45;26.12;34.52;20.73;91.33;
120 (s);10.71;4.35;73.07;451.87;398.36;3738.15;19.51;59.54;30.04;11.47;26.12;34.49;20.73;91.51;
125 (s);10.70;4.35;73.07;451.21;398.35;3738.55;19.51;59.55;30.01;11.45;26.11;34.47;20.73;91.56;
130 (s);10.69;4.35;73.06;451.98;403.78;3737.98;19.51;59.55;29.99;11.45;26.10;34.45;20.72;91.48;
135 (s);10.69;4.35;73.06;449.90;398.72;3738.54;19.51;59.56;29.96;11.43;26.10;34.43;20.71;91.54;
140 (s);10.69;4.35;73.06;450.06;398.18;3738.67;19.51;59.57;29.93;11.44;26.08;34.41;20.70;91.48;
145 (s);10.68;4.35;73.07;451.87;401.17;3738.65;19.51;59.59;29.90;11.43;26.08;34.39;20.70;91.53;
150 (s);10.67;4.35;73.05;450.02;398.11;3738.71;19.51;59.59;29.87;11.43;26.08;34.37;20.69;91.51;
155 (s);10.67;4.35;73.07;448.88;401.07;3738.66;19.50;59.60;29.84;11.44;26.08;34.35;20.69;91.66;
160 (s);10.67;4.35;73.07;448.95;398.07;3738.39;19.50;59.60;29.82;11.43;26.10;34.33;20.68;91.48;
165 (s);10.66;4.35;73.06;453.99;401.38;3738.61;19.50;59.59;29.78;11.43;26.13;34.32;20.68;91.61;
170 (s);10.66;4.35;73.05;449.70;399.48;3738.81;19.49;59.60;29.76;11.44;26.15;34.31;20.68;91.64;
176 (s);10.66;4.35;73.07;448.69;396.47;3738.29;19.49;59.61;29.74;11.44;26.16;34.30;20.70;91.36;
