Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
1 (s);10.37;4.28;52.20;231.14;236.64;2865.43;18.82;57.15;26.96;10.97;24.76;35.43;18.25;69.12;
2 (s);10.37;4.28;52.20;231.26;327.30;2865.26;18.82;57.15;26.96;10.98;24.76;35.43;18.25;68.99;
3 (s);10.37;4.28;52.21;232.41;371.52;2865.46;18.82;57.15;26.96;10.99;24.76;35.43;18.25;69.27;
4 (s);10.37;4.28;52.21;232.07;381.72;2865.65;18.82;57.15;26.96;10.99;24.76;35.43;18.25;68.97;
5 (s);10.37;4.28;52.21;231.53;436.45;2865.68;18.82;57.15;26.97;10.99;24.76;35.43;18.25;69.04;
6 (s);10.37;4.28;52.21;227.05;432.29;2865.56;18.82;57.16;26.97;10.99;24.76;35.43;18.25;69.04;
7 (s);10.37;4.28;52.21;217.42;366.18;2865.45;18.82;57.15;26.97;10.98;24.76;35.43;18.25;69.14;
8 (s);10.37;4.28;52.21;205.93;304.81;2865.67;18.82;57.15;26.96;10.98;24.76;35.43;18.25;69.36;
9 (s);10.38;4.28;52.20;197.89;340.81;2865.66;18.83;57.15;26.97;10.99;24.76;35.43;18.25;69.19;
10 (s);10.38;4.28;52.20;207.55;241.43;2865.36;18.83;57.16;26.97;10.98;24.77;35.43;18.25;69.14;
11 (s);10.39;4.28;52.21;202.57;336.48;2865.61;18.83;57.16;26.97;10.98;24.77;35.43;18.25;69.08;
12 (s);10.40;4.29;52.21;187.20;339.55;2865.39;18.83;57.16;26.96;11.00;24.77;35.43;18.25;69.04;
13 (s);10.41;4.28;52.21;173.49;272.34;2865.93;18.83;57.16;26.97;10.98;24.77;35.44;18.25;69.17;
14 (s);10.42;4.28;52.21;168.36;432.58;2865.46;18.83;57.16;26.97;10.99;24.77;35.44;18.25;69.24;
15 (s);10.43;4.29;52.21;190.93;335.32;2865.65;18.83;57.17;26.97;11.01;24.77;35.45;18.25;69.24;
16 (s);10.44;4.29;52.20;174.93;341.32;2865.74;18.83;57.17;26.98;11.01;24.77;35.46;18.25;69.26;
17 (s);10.45;4.29;52.22;206.14;300.95;2865.59;18.83;57.18;26.99;11.01;24.77;35.48;18.26;69.30;
18 (s);10.45;4.29;52.20;192.69;345.65;2865.64;18.83;57.18;26.98;11.01;24.77;35.50;18.26;69.26;
19 (s);10.45;4.29;52.19;245.83;265.08;2865.59;18.83;57.18;26.98;11.00;24.77;35.51;18.26;69.25;
20 (s);10.45;4.29;52.20;252.66;267.56;2865.61;18.83;57.18;26.99;11.01;24.77;35.52;18.26;69.34;
21 (s);10.44;4.29;52.20;264.90;332.41;2865.47;18.83;57.18;26.98;11.01;24.77;35.55;18.26;69.45;
22 (s);10.43;4.29;52.21;275.33;250.56;2865.27;18.83;57.18;26.99;11.01;24.77;35.58;18.26;69.47;
23 (s);10.42;4.29;52.22;279.05;316.95;2865.73;18.83;57.18;26.98;11.01;24.77;35.60;18.26;69.31;
24 (s);10.40;4.29;52.19;269.71;361.66;2865.29;18.83;57.18;26.98;11.01;24.78;35.62;18.27;69.28;
25 (s);10.39;4.29;52.20;286.53;232.61;2865.33;18.83;57.17;26.98;11.01;24.78;35.62;18.27;69.21;
26 (s);10.38;4.29;52.20;287.15;360.84;2865.36;18.83;57.17;26.98;11.00;24.78;35.63;18.27;69.25;
27 (s);10.36;4.29;52.21;290.60;336.85;2865.41;18.83;57.17;26.98;11.01;24.78;35.63;18.27;69.09;
28 (s);10.35;4.29;52.19;300.69;272.77;2865.43;18.84;57.17;26.99;11.01;24.78;35.62;18.27;69.06;
29 (s);10.33;4.29;52.22;308.58;262.25;2865.52;18.83;57.16;26.99;11.01;24.78;35.60;18.27;69.27;
30 (s);10.32;4.29;52.22;331.72;320.42;2865.76;18.84;57.15;26.99;11.02;24.79;35.57;18.27;69.11;
31 (s);10.30;4.29;52.19;353.10;377.75;2865.25;18.84;57.14;26.98;11.01;24.79;35.55;18.27;68.91;
32 (s);10.28;4.28;52.21;349.11;354.12;2865.39;18.84;57.13;26.98;10.99;24.79;35.54;18.27;68.92;
33 (s);10.26;4.29;52.21;358.25;256.64;2865.28;18.84;57.12;26.98;11.00;24.79;35.50;18.27;69.02;
34 (s);10.24;4.29;52.20;340.85;230.63;2865.43;18.84;57.11;26.99;11.00;24.79;35.45;18.27;68.79;
35 (s);10.22;4.29;52.20;362.69;272.37;2865.38;18.84;57.09;27.00;11.00;24.79;35.39;18.27;68.68;
36 (s);10.20;4.28;52.07;352.66;357.86;2864.88;18.84;57.06;27.00;10.99;24.78;35.33;18.27;68.83;
37 (s);10.19;4.28;51.97;373.65;354.29;2865.18;18.84;57.04;26.99;10.99;24.78;35.28;18.27;68.67;
38 (s);10.17;4.28;51.96;379.14;216.54;2865.21;18.84;57.04;26.99;10.98;24.78;35.26;18.27;68.60;
39 (s);10.14;4.28;51.95;385.21;339.64;2865.20;18.84;57.01;26.98;10.98;24.78;35.19;18.27;68.57;
40 (s);10.12;4.28;51.96;394.44;321.04;2865.28;18.84;57.00;26.97;10.97;24.78;35.11;18.27;68.55;
41 (s);10.10;4.28;51.71;395.08;377.66;2865.23;18.84;56.97;26.97;10.96;24.77;35.03;18.27;68.57;
42 (s);10.08;4.28;51.72;392.35;351.90;2865.42;18.85;56.94;26.97;10.97;24.77;34.95;18.27;68.41;
43 (s);10.06;4.28;51.72;401.68;389.74;2865.43;18.84;56.92;26.98;10.96;24.77;34.88;18.26;68.40;
44 (s);10.04;4.28;51.72;408.10;309.88;2865.18;18.84;56.92;26.98;10.96;24.77;34.87;18.26;68.29;
45 (s);10.02;4.28;51.36;405.99;354.02;2865.08;18.84;56.89;26.97;10.95;24.77;34.78;18.26;68.34;
46 (s);10.01;4.28;50.99;402.71;394.61;2865.24;18.84;56.86;26.97;10.94;24.77;34.69;18.26;68.33;
47 (s);9.99;4.28;50.98;405.58;393.72;2865.29;18.84;56.84;26.98;10.94;24.77;34.60;18.26;68.27;
48 (s);9.98;4.28;50.98;404.94;353.81;2865.40;18.84;56.82;26.98;10.94;24.76;34.51;18.26;68.17;
49 (s);9.97;4.27;50.98;404.60;333.04;2865.06;18.84;56.79;26.97;10.92;24.76;34.42;18.26;68.25;
50 (s);9.95;4.27;50.98;405.22;307.28;2865.24;18.84;56.78;26.97;10.92;24.76;34.41;18.26;68.21;
51 (s);9.94;4.27;50.98;408.57;311.91;2865.39;18.84;56.76;26.96;10.92;24.76;34.33;18.26;67.98;
52 (s);9.92;4.27;50.95;403.21;303.47;2865.28;18.84;56.73;26.96;10.92;24.76;34.25;18.26;68.04;
53 (s);9.91;4.27;50.64;409.87;350.15;2864.95;18.83;56.70;26.96;10.91;24.76;34.17;18.26;67.88;
54 (s);9.91;4.27;50.45;403.86;347.18;2865.28;18.83;56.69;26.96;10.92;24.76;34.09;18.26;67.84;
55 (s);9.90;4.27;50.25;408.66;334.41;2865.22;18.83;56.67;26.96;10.91;24.76;34.01;18.26;67.94;
56 (s);9.89;4.27;50.23;403.74;358.76;2865.09;18.83;56.67;26.96;10.91;24.76;34.00;18.26;68.04;
57 (s);9.88;4.27;50.24;405.52;331.71;2865.19;18.83;56.66;26.96;10.92;24.77;33.94;18.26;68.13;
58 (s);9.87;4.27;50.24;406.98;268.35;2865.19;18.83;56.66;26.96;10.90;24.76;33.87;18.25;67.86;
59 (s);9.86;4.27;50.24;406.53;354.62;2865.29;18.82;56.65;26.95;10.90;24.76;33.80;18.25;67.92;
60 (s);9.86;4.27;50.25;406.17;353.45;2865.41;18.82;56.65;26.95;10.89;24.76;33.73;18.25;67.84;
61 (s);9.85;4.27;50.24;406.74;286.46;2865.21;18.82;56.66;26.95;10.89;24.75;33.67;18.25;67.72;
62 (s);9.84;4.27;50.00;408.22;333.80;2864.96;18.82;56.66;26.96;10.90;24.75;33.66;18.24;67.60;
63 (s);9.84;4.27;50.01;408.95;339.11;2865.06;18.82;56.66;26.96;10.90;24.75;33.62;18.24;67.60;
64 (s);9.83;4.27;50.01;409.28;360.65;2865.13;18.81;56.66;26.96;10.91;24.74;33.56;18.24;67.64;
65 (s);9.83;4.27;49.99;406.21;311.87;2864.96;18.81;56.67;26.96;10.90;24.74;33.50;18.24;67.54;
66 (s);9.82;4.27;50.00;405.82;368.62;2865.08;18.81;56.68;26.96;10.89;24.74;33.45;18.24;67.64;
67 (s);9.82;4.27;50.01;407.73;307.84;2864.92;18.81;56.68;26.95;10.89;24.73;33.40;18.24;67.53;
68 (s);9.81;4.27;50.00;405.30;339.68;2865.03;18.81;56.68;26.96;10.87;24.73;33.38;18.24;67.52;
69 (s);9.81;4.27;49.75;407.20;251.97;2865.09;18.80;56.68;26.96;10.88;24.73;33.35;18.24;67.52;
70 (s);9.81;4.27;49.51;403.71;349.30;2865.13;18.80;56.68;26.96;10.89;24.73;33.30;18.23;67.55;
71 (s);9.80;4.27;49.27;403.54;264.40;2864.93;18.80;56.68;26.96;10.87;24.72;33.26;18.23;67.66;
72 (s);9.80;4.27;49.25;404.61;356.51;2864.97;18.80;56.68;26.96;10.86;24.72;33.22;18.23;67.65;
73 (s);9.79;4.27;49.27;408.25;415.63;2865.07;18.80;56.69;26.94;10.86;24.72;33.18;18.23;67.72;
74 (s);9.79;4.27;49.28;405.05;268.45;2864.99;18.80;56.69;26.94;10.88;24.72;33.16;18.23;67.65;
75 (s);9.79;4.27;49.27;408.43;355.72;2864.99;18.80;56.69;26.95;10.87;24.72;33.14;18.23;67.58;
76 (s);9.79;4.27;49.29;408.26;307.93;2864.90;18.80;56.69;26.95;10.86;24.71;33.10;18.23;67.67;
77 (s);9.78;4.27;49.28;408.12;239.22;2865.04;18.80;56.69;26.96;10.86;24.72;33.07;18.22;67.72;
78 (s);9.78;4.26;49.28;409.02;388.71;2864.89;18.79;56.69;26.95;10.85;24.72;33.03;18.22;67.77;
79 (s);9.78;4.26;49.26;406.63;327.99;2865.01;18.79;56.70;26.95;10.85;24.72;33.00;18.21;67.61;
80 (s);9.77;4.26;49.27;407.82;300.71;2864.87;18.79;56.70;26.95;10.85;24.72;32.98;18.21;67.74;
81 (s);9.77;4.26;49.27;408.27;359.40;2865.10;18.79;56.70;26.94;10.85;24.72;32.97;18.21;67.86;
82 (s);9.77;4.26;49.29;407.00;384.61;2865.09;18.79;56.71;26.95;10.85;24.73;32.94;18.21;67.83;
83 (s);9.77;4.26;49.29;410.17;428.31;2864.92;18.79;56.71;26.95;10.84;24.73;32.91;18.21;67.63;
84 (s);9.76;4.27;49.25;402.35;299.40;2865.07;18.79;56.71;26.96;10.86;24.73;32.88;18.21;67.62;
85 (s);9.76;4.26;49.28;403.23;303.49;2864.94;18.79;56.71;26.95;10.84;24.73;32.85;18.20;67.59;
86 (s);9.76;4.26;49.26;406.65;351.53;2865.08;18.79;56.71;26.95;10.85;24.73;32.83;18.20;67.69;
87 (s);9.76;4.26;49.26;406.16;351.89;2865.06;18.78;56.71;26.95;10.84;24.74;32.82;18.20;67.55;
88 (s);9.76;4.26;49.28;406.46;324.55;2865.14;18.79;56.71;26.95;10.83;24.74;32.80;18.20;67.42;
89 (s);9.76;4.26;49.26;408.45;343.37;2864.82;18.78;56.71;26.95;10.84;24.74;32.77;18.20;67.52;
90 (s);9.76;4.26;49.27;407.55;296.40;2864.72;18.78;56.72;26.95;10.83;24.75;32.75;18.20;67.69;
91 (s);9.75;4.26;49.27;407.24;378.44;2865.13;18.78;56.71;26.96;10.82;24.75;32.73;18.20;67.62;
92 (s);9.75;4.26;49.27;404.58;386.80;2865.25;18.78;56.72;26.95;10.81;24.75;32.71;18.20;67.54;
93 (s);9.75;4.26;49.28;406.08;320.79;2865.20;18.78;56.72;26.95;10.82;24.75;32.70;18.20;67.85;
94 (s);9.75;4.26;49.26;405.72;361.13;2865.00;18.78;56.72;26.95;10.82;24.75;32.68;18.20;67.62;
95 (s);9.75;4.26;49.28;402.61;264.88;2865.01;18.78;56.72;26.95;10.83;24.75;32.66;18.19;67.55;
96 (s);9.75;4.26;49.27;408.69;363.67;2865.11;18.78;56.72;26.95;10.83;24.75;32.64;18.19;67.64;
97 (s);9.75;4.26;49.28;407.47;331.69;2865.14;18.78;56.72;26.95;10.81;24.75;32.62;18.19;67.50;
98 (s);9.75;4.26;49.28;405.44;252.39;2865.10;18.78;56.72;26.95;10.82;24.75;32.60;18.19;67.71;
99 (s);9.75;4.26;49.26;404.58;317.21;2864.88;18.78;56.72;26.95;10.80;24.75;32.60;18.19;67.55;
100 (s);9.74;4.26;49.25;407.96;231.57;2865.16;18.78;56.72;26.95;10.79;24.75;32.58;18.19;67.42;
101 (s);9.75;4.26;49.26;404.08;279.39;3032.05;18.78;56.72;26.95;10.79;24.76;32.57;18.19;67.56;
102 (s);9.74;4.26;49.27;408.75;364.18;3105.20;18.78;56.72;26.95;10.79;24.76;32.55;18.19;67.54;
103 (s);9.75;4.25;49.28;401.56;290.48;3115.57;18.78;56.72;26.95;10.76;24.76;32.53;18.19;70.67;
104 (s);9.76;4.25;49.26;404.56;231.80;3120.70;18.78;56.71;26.96;10.74;24.77;32.51;18.19;70.87;
105 (s);9.76;4.25;49.26;408.87;390.69;3132.57;18.78;56.71;26.96;10.74;24.77;32.51;18.19;71.05;
106 (s);9.77;4.24;49.27;409.62;334.84;3171.72;18.78;56.71;26.96;10.71;24.77;32.50;18.19;73.32;
107 (s);9.78;4.24;49.26;406.01;257.15;3179.87;18.78;56.71;26.95;10.68;24.77;32.48;18.19;74.66;
108 (s);9.78;4.24;49.28;406.17;331.32;3186.72;18.78;56.72;26.96;10.66;24.77;32.47;18.19;74.57;
109 (s);9.79;4.24;49.25;403.18;357.83;3199.71;18.77;56.74;26.96;10.65;24.77;32.46;18.19;74.82;
110 (s);9.80;4.24;49.26;403.64;349.26;3225.42;18.77;56.76;26.97;10.65;24.78;32.44;18.18;74.75;
111 (s);9.81;4.23;49.27;407.33;314.45;3225.11;18.76;56.76;26.97;10.62;24.78;32.44;18.18;74.80;
112 (s);9.81;4.23;49.27;405.20;233.64;3225.64;18.76;56.78;26.97;10.60;24.78;32.43;18.18;74.70;
113 (s);9.81;4.23;49.27;400.87;309.44;3225.71;18.75;56.80;26.97;10.61;24.78;32.42;18.17;74.81;
114 (s);9.82;4.23;49.25;405.40;364.63;3225.60;18.75;56.81;26.97;10.62;24.78;32.42;18.16;74.74;
115 (s);9.82;4.23;49.98;405.95;328.92;3225.48;18.74;56.83;26.97;10.60;24.79;32.41;18.15;74.79;
116 (s);9.82;4.23;49.99;407.40;292.78;3225.69;18.73;56.85;26.98;10.59;24.79;32.41;18.15;74.88;
117 (s);9.83;4.22;50.03;402.53;236.70;3225.76;18.73;56.85;26.98;10.57;24.79;32.41;18.15;74.82;
118 (s);9.83;4.23;50.96;405.08;346.54;3225.68;18.73;56.86;26.98;10.58;24.79;32.41;18.14;74.97;
119 (s);9.83;4.23;51.47;409.22;364.68;3225.66;18.72;56.88;26.99;10.58;24.80;32.41;18.13;74.67;
120 (s);9.83;4.23;51.72;404.25;339.01;3225.62;18.71;56.89;26.99;10.58;24.80;32.40;18.12;74.99;
121 (s);9.83;4.23;51.72;405.46;325.09;3225.59;18.71;56.90;27.00;10.58;24.80;32.40;18.11;74.66;
122 (s);9.84;4.22;51.97;407.73;312.56;3225.63;18.70;56.91;27.00;10.55;24.80;32.40;18.10;74.82;
123 (s);9.84;4.22;52.15;402.85;355.26;3225.69;18.70;56.91;27.00;10.55;24.80;32.40;18.10;74.69;
124 (s);9.84;4.22;52.21;408.11;344.65;3225.44;18.70;56.92;27.00;10.56;24.80;32.40;18.09;74.85;
125 (s);9.84;4.22;52.21;409.02;409.37;3225.82;18.69;56.93;27.01;10.56;24.80;32.40;18.09;74.76;
126 (s);9.84;4.22;52.45;408.41;390.34;3225.59;18.69;56.94;27.01;10.55;24.80;32.40;18.08;74.74;
127 (s);9.84;4.22;52.67;408.31;302.07;3225.64;18.68;56.94;27.00;10.54;24.79;32.40;18.07;74.83;
128 (s);9.84;4.22;52.69;403.35;320.62;3225.57;18.68;56.95;27.01;10.54;24.79;32.40;18.07;74.86;
129 (s);9.84;4.22;52.69;404.47;345.17;3225.55;18.67;56.95;27.01;10.52;24.79;32.40;18.06;74.90;
130 (s);9.84;4.22;53.17;407.18;387.58;3225.56;18.67;56.95;27.01;10.51;24.79;32.40;18.06;74.73;
131 (s);9.84;4.22;53.39;408.97;327.11;3225.41;18.67;56.96;27.01;10.53;24.79;32.40;18.06;74.88;
132 (s);9.84;4.22;53.61;405.37;346.87;3225.51;18.66;56.97;27.02;10.52;24.79;32.40;18.05;74.74;
133 (s);9.84;4.22;53.63;406.18;357.64;3225.65;18.66;56.98;27.02;10.52;24.79;32.40;18.05;74.92;
134 (s);9.84;4.22;53.62;403.60;336.50;3225.40;18.65;56.99;27.04;10.50;24.79;32.40;18.05;74.64;
135 (s);9.84;4.21;54.09;405.40;291.40;3225.75;18.65;56.99;27.05;10.49;24.79;32.40;18.05;74.85;
136 (s);9.84;4.21;54.33;405.75;334.39;3225.47;18.65;56.99;27.05;10.49;24.80;32.40;18.05;74.68;
137 (s);9.84;4.22;54.59;405.53;246.46;3225.60;18.64;57.00;27.06;10.51;24.80;32.40;18.04;74.80;
138 (s);9.84;4.21;54.59;405.35;317.08;3225.75;18.64;57.00;27.06;10.50;24.81;32.40;18.04;74.63;
139 (s);9.84;4.22;54.58;407.67;332.85;3225.49;18.63;57.01;27.06;10.51;24.81;32.39;18.04;74.92;
140 (s);9.84;4.22;54.59;406.09;439.59;3225.07;18.63;57.01;27.05;10.52;24.81;32.39;18.04;74.73;
141 (s);9.84;4.21;54.58;406.48;250.05;3225.53;18.63;57.01;27.05;10.50;24.81;32.39;18.04;74.79;
142 (s);9.84;4.21;54.58;403.45;374.61;3225.61;18.63;57.02;27.06;10.48;24.81;32.39;18.03;74.72;
143 (s);9.84;4.21;54.60;400.10;233.53;3225.65;18.62;57.02;27.06;10.48;24.81;32.39;18.03;74.69;
144 (s);9.84;4.22;54.82;395.25;266.20;3225.49;18.62;57.02;27.07;10.50;24.81;32.38;18.03;74.79;
145 (s);9.84;4.22;55.07;386.90;357.85;3225.47;18.62;57.03;27.08;10.51;24.82;32.38;18.03;74.68;
146 (s);9.85;4.22;55.07;401.66;404.36;3225.60;18.61;57.03;27.08;10.51;24.82;32.38;18.02;74.74;
147 (s);9.85;4.22;55.33;426.31;320.60;3225.63;18.61;57.02;27.09;10.50;24.82;32.38;18.02;74.64;
148 (s);9.84;4.21;55.32;429.30;356.99;3225.41;18.61;57.02;27.09;10.48;24.82;32.38;18.02;74.96;
149 (s);9.84;4.21;55.33;431.52;333.93;3225.43;18.61;57.03;27.09;10.49;24.82;32.38;18.02;74.58;
150 (s);9.83;4.22;55.51;435.42;335.91;3225.60;18.61;57.04;27.10;10.51;24.82;32.38;18.02;74.83;
151 (s);9.83;4.22;55.32;432.31;305.83;3225.52;18.60;57.04;27.10;10.51;24.82;32.38;18.01;74.50;
152 (s);9.82;4.21;55.57;434.64;342.49;3225.40;18.60;57.04;27.09;10.49;24.82;32.37;18.01;74.74;
153 (s);9.82;4.21;55.58;436.10;376.42;3225.23;18.60;57.04;27.10;10.48;24.83;32.36;18.01;74.56;
154 (s);9.81;4.21;55.54;435.43;345.89;3225.57;18.60;57.04;27.10;10.47;24.83;32.36;18.01;74.73;
155 (s);9.81;4.21;55.58;438.29;356.75;3225.58;18.60;57.04;27.09;10.46;24.83;32.34;18.01;74.50;
156 (s);9.81;4.21;55.57;434.76;406.69;3225.42;18.60;57.04;27.09;10.46;24.83;32.33;18.01;74.63;
157 (s);9.80;4.21;55.57;437.25;296.81;3225.70;18.60;57.03;27.09;10.46;24.83;32.31;18.01;74.71;
158 (s);9.80;4.21;55.61;435.33;241.70;3225.70;18.60;57.03;27.09;10.47;24.83;32.29;18.01;74.78;
159 (s);9.80;4.21;55.81;436.42;330.29;3225.47;18.60;57.03;27.09;10.48;24.83;32.28;18.01;74.56;
160 (s);9.80;4.21;55.81;433.38;421.51;3225.32;18.60;57.03;27.09;10.46;24.83;32.28;18.01;74.76;
161 (s);9.79;4.21;55.81;438.52;284.42;3225.96;18.60;57.02;27.09;10.46;24.83;32.26;18.01;74.64;
162 (s);9.79;4.21;55.82;434.58;340.93;3225.57;18.60;57.02;27.09;10.45;24.83;32.25;18.01;74.71;
163 (s);9.79;4.21;55.82;436.11;451.10;3225.62;18.59;57.02;27.09;10.46;24.83;32.23;18.00;74.49;
164 (s);9.79;4.21;55.81;434.86;348.66;3225.40;18.59;57.02;27.09;10.47;24.83;32.21;18.00;74.64;
165 (s);9.78;4.21;55.82;435.18;350.22;3225.62;18.59;57.02;27.09;10.45;24.82;32.20;18.00;74.47;
166 (s);9.78;4.21;55.81;433.97;308.28;3225.26;18.59;57.02;27.09;10.46;24.82;32.20;18.00;74.71;
167 (s);9.78;4.21;55.83;436.86;354.20;3225.32;18.59;57.03;27.09;10.46;24.82;32.18;18.00;74.45;
168 (s);9.78;4.21;55.82;432.08;355.28;3225.50;18.59;57.04;27.10;10.47;24.82;32.17;18.00;74.67;
169 (s);9.78;4.21;55.81;433.26;277.92;3225.61;18.59;57.04;27.10;10.47;24.82;32.15;18.00;74.64;
170 (s);9.78;4.21;55.81;433.79;345.04;3225.35;18.59;57.05;27.10;10.44;24.81;32.14;17.99;74.68;
171 (s);9.78;4.21;55.82;434.51;347.18;3225.18;18.58;57.05;27.11;10.45;24.81;32.13;17.99;74.37;
172 (s);9.77;4.21;55.81;434.54;336.53;3225.62;18.58;57.05;27.11;10.45;24.81;32.13;17.99;74.66;
173 (s);9.77;4.21;55.81;435.12;295.73;3225.41;18.58;57.05;27.11;10.46;24.80;32.12;17.99;74.54;
174 (s);9.77;4.21;55.81;433.92;333.59;3225.49;18.58;57.06;27.10;10.45;24.80;32.11;17.99;74.67;
175 (s);9.77;4.21;55.81;435.33;304.33;3225.53;18.58;57.06;27.10;10.46;24.80;32.10;17.99;74.35;
176 (s);9.77;4.21;55.81;435.74;275.23;3225.53;18.57;57.07;27.09;10.48;24.79;32.09;17.99;74.59;
177 (s);9.77;4.21;55.83;431.07;360.10;3225.49;18.57;57.07;27.09;10.46;24.79;32.07;17.99;74.49;
178 (s);9.77;4.21;55.81;436.20;261.03;3225.57;18.57;57.07;27.09;10.45;24.80;32.07;17.98;74.59;
