Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
1 (s);10.26;4.05;54.34;229.86;351.44;3541.87;17.41;57.49;27.16;9.30;23.48;35.00;16.82;85.70;
2 (s);10.27;4.05;54.34;228.23;395.88;3541.56;17.41;57.50;27.16;9.30;23.48;35.00;16.82;85.58;
3 (s);10.27;4.05;54.35;228.41;408.80;3541.84;17.40;57.51;27.16;9.29;23.48;35.01;16.82;85.77;
4 (s);10.28;4.04;54.33;230.72;373.59;3542.03;17.39;57.53;27.15;9.27;23.48;35.01;16.81;85.75;
5 (s);10.28;4.04;54.34;228.64;403.14;3541.86;17.39;57.53;27.15;9.26;23.48;35.01;16.81;85.49;
6 (s);10.28;4.04;54.53;232.61;348.71;3542.01;17.39;57.54;27.16;9.26;23.48;35.01;16.80;85.62;
7 (s);10.28;4.04;54.34;230.64;407.59;3541.70;17.38;57.56;27.16;9.26;23.48;35.02;16.80;85.76;
8 (s);10.29;4.04;54.35;230.22;366.78;3541.82;17.37;57.57;27.16;9.26;23.47;35.02;16.79;85.61;
9 (s);10.29;4.04;54.35;231.80;412.86;3541.76;17.37;57.59;27.16;9.23;23.47;35.03;16.78;85.40;
10 (s);10.29;4.04;54.35;229.83;373.89;3541.47;17.36;57.60;27.16;9.22;23.47;35.03;16.77;85.75;
11 (s);10.30;4.04;54.59;230.22;289.26;3541.86;17.36;57.60;27.15;9.22;23.47;35.04;16.77;85.60;
12 (s);10.30;4.04;54.42;234.49;349.15;3541.58;17.36;57.61;27.14;9.22;23.47;35.04;16.77;85.47;
13 (s);10.30;4.04;54.60;230.68;370.79;3542.16;17.35;57.62;27.15;9.22;23.47;35.05;16.76;85.58;
14 (s);10.30;4.04;54.40;231.18;355.30;3541.58;17.35;57.63;27.16;9.23;23.47;35.06;16.76;85.71;
15 (s);10.31;4.04;54.57;233.15;343.10;3542.07;17.34;57.63;27.16;9.21;23.46;35.06;16.75;85.55;
16 (s);10.31;4.04;54.60;228.29;280.37;3541.98;17.34;57.63;27.16;9.20;23.46;35.07;16.75;85.64;
17 (s);10.31;4.04;54.60;228.84;286.24;3541.90;17.34;57.64;27.17;9.22;23.46;35.08;16.74;85.74;
18 (s);10.31;4.04;54.59;226.85;394.97;3541.57;17.33;57.64;27.17;9.21;23.46;35.08;16.74;85.55;
19 (s);10.31;4.03;54.59;228.53;333.37;3541.87;17.33;57.65;27.18;9.20;23.46;35.09;16.73;85.57;
20 (s);10.31;4.03;54.60;226.87;294.53;3541.80;17.32;57.66;27.17;9.18;23.46;35.10;16.73;85.74;
21 (s);10.31;4.03;54.59;231.99;269.23;3541.60;17.32;57.67;27.17;9.18;23.46;35.11;16.73;85.66;
22 (s);10.32;4.04;54.59;229.76;436.99;3541.80;17.31;57.68;27.17;9.21;23.46;35.12;16.72;85.47;
23 (s);10.32;4.03;54.58;230.48;317.98;3541.49;17.31;57.68;27.17;9.19;23.46;35.12;16.72;85.70;
24 (s);10.32;4.03;54.57;228.32;314.94;3541.94;17.31;57.69;27.17;9.18;23.46;35.12;16.72;85.80;
25 (s);10.32;4.03;54.60;230.83;237.47;3541.70;17.30;57.70;27.16;9.17;23.47;35.13;16.71;85.58;
26 (s);10.32;4.03;54.59;233.63;353.03;3541.91;17.30;57.71;27.16;9.16;23.47;35.14;16.71;85.65;
27 (s);10.33;4.03;54.59;230.95;359.55;3541.78;17.29;57.72;27.16;9.16;23.47;35.15;16.70;85.74;
28 (s);10.32;4.03;54.60;230.07;292.37;3541.85;17.29;57.73;27.15;9.17;23.47;35.15;16.70;85.58;
29 (s);10.33;4.03;54.58;229.13;231.05;3541.69;17.28;57.74;27.15;9.17;23.47;35.16;16.69;85.61;
30 (s);10.33;4.03;54.59;228.68;342.54;3541.84;17.28;57.74;27.15;9.16;23.48;35.16;16.69;85.72;
31 (s);10.33;4.03;54.57;230.38;361.41;3541.91;17.28;57.75;27.15;9.15;23.48;35.16;16.69;85.51;
32 (s);10.33;4.03;54.59;229.34;337.55;3541.60;17.27;57.77;27.16;9.15;23.48;35.17;16.69;85.49;
33 (s);10.33;4.03;54.58;229.73;356.04;3541.67;17.26;57.78;27.16;9.17;23.48;35.18;16.69;85.77;
34 (s);10.33;4.03;54.57;230.20;326.52;3541.57;17.26;57.79;27.17;9.17;23.48;35.19;16.68;85.68;
35 (s);10.33;4.03;54.59;231.61;246.13;3541.72;17.25;57.80;27.17;9.15;23.49;35.19;16.68;85.45;
36 (s);10.34;4.03;54.58;231.73;326.10;3541.73;17.25;57.80;27.17;9.13;23.49;35.19;16.68;85.69;
37 (s);10.34;4.03;54.60;231.17;357.19;3541.91;17.25;57.81;27.17;9.14;23.49;35.20;16.68;85.74;
38 (s);10.34;4.03;54.58;232.00;332.99;3541.73;17.25;57.81;27.17;9.13;23.49;35.20;16.67;85.48;
39 (s);10.34;4.03;54.59;230.31;348.98;3541.93;17.24;57.82;27.17;9.15;23.49;35.21;16.67;85.50;
40 (s);10.34;4.03;54.61;230.32;343.59;3541.64;17.24;57.83;27.18;9.14;23.49;35.21;16.67;85.65;
41 (s);10.34;4.03;54.61;230.77;263.80;3542.20;17.23;57.83;27.18;9.14;23.49;35.22;16.66;85.54;
42 (s);10.34;4.03;54.57;230.79;325.08;3541.73;17.23;57.83;27.18;9.13;23.49;35.22;16.66;85.51;
