Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);9.52;3.65;57.32;260.28;340.79;3321.71;12.34;50.47;31.06;6.29;19.94;34.33;11.38;71.50;
10 (s);9.50;3.65;57.31;258.47;343.89;3321.77;12.34;50.49;31.09;6.29;19.94;34.20;11.37;72.82;
15 (s);9.48;3.65;57.56;258.81;341.32;3321.65;12.33;50.50;31.08;6.28;19.95;34.08;11.37;73.78;
20 (s);9.47;3.65;58.04;258.46;342.41;3321.87;12.33;50.51;31.11;6.28;19.95;34.06;11.36;72.77;
25 (s);9.46;3.65;58.30;258.55;341.54;3321.74;12.33;50.52;31.12;6.28;19.93;33.99;11.36;71.60;
30 (s);9.44;3.65;58.30;258.13;342.90;3321.73;12.32;50.54;31.11;6.27;19.94;33.93;11.35;72.07;
36 (s);9.43;3.65;58.54;258.22;344.75;3321.50;12.32;50.55;31.13;6.27;19.93;33.83;11.34;73.30;
41 (s);9.42;3.65;58.54;259.11;341.07;3321.60;12.32;50.55;31.15;6.26;19.93;33.80;11.33;70.95;
46 (s);9.42;3.65;58.54;256.39;340.77;3321.67;12.31;50.55;31.12;6.27;19.93;33.77;11.32;73.65;
51 (s);9.41;3.65;58.55;255.01;342.72;3321.81;12.31;50.58;31.09;6.26;19.92;33.80;11.32;71.20;
56 (s);9.40;3.65;58.78;256.68;340.60;3321.76;12.30;50.59;31.10;6.28;19.91;33.75;11.31;73.75;
61 (s);9.39;3.65;58.79;255.94;344.46;3321.61;12.30;50.59;31.09;6.26;19.92;33.67;11.31;71.22;
66 (s);9.39;3.65;59.01;256.44;344.21;3321.53;12.30;50.60;31.05;6.25;19.93;33.65;11.30;73.34;
72 (s);9.38;3.65;59.50;255.46;343.65;3321.74;12.29;50.63;31.03;6.25;19.92;33.60;11.30;71.21;
77 (s);9.37;3.65;59.50;255.72;343.12;3321.80;12.29;50.63;31.01;6.25;19.93;33.56;11.29;72.15;
82 (s);9.37;3.65;59.49;255.26;340.61;3321.91;12.28;50.64;30.99;6.26;19.93;33.61;11.29;73.54;
87 (s);9.36;3.65;59.48;256.82;343.84;3321.58;12.28;50.63;30.97;6.25;19.92;33.61;11.29;71.43;
92 (s);9.35;3.65;59.49;254.87;343.98;3321.60;12.27;50.64;30.92;6.25;19.93;33.57;11.28;71.44;
97 (s);9.35;3.65;59.48;257.26;343.06;3321.84;12.27;50.66;30.87;6.23;19.95;33.54;11.27;72.80;
102 (s);9.34;3.65;59.49;255.28;342.77;3321.82;12.26;50.65;30.84;6.22;19.95;33.48;11.27;73.52;
107 (s);9.34;3.65;59.49;256.02;341.61;3321.67;12.25;50.67;30.82;6.22;19.94;33.44;11.26;72.55;
113 (s);9.33;3.64;59.48;255.24;343.31;3321.61;12.25;50.69;30.81;6.21;19.93;33.45;11.26;70.94;
118 (s);9.33;3.65;59.51;255.83;343.34;3321.61;12.24;50.70;30.78;6.22;19.92;33.44;11.26;71.03;
123 (s);9.32;3.65;59.50;255.48;342.80;3321.66;12.24;50.72;30.75;6.23;19.93;33.43;11.25;71.52;
128 (s);9.32;3.65;59.49;256.57;343.52;3321.83;12.23;50.72;30.72;6.22;19.95;33.42;11.23;72.08;
133 (s);9.31;3.65;59.49;256.43;343.92;3321.60;12.23;50.74;30.69;6.22;19.96;33.37;11.23;72.58;
138 (s);9.31;3.64;59.50;255.86;346.22;3321.65;12.23;50.75;30.63;6.20;19.96;33.33;11.24;73.19;
143 (s);9.31;3.64;59.49;255.51;341.40;3321.60;12.22;50.76;30.59;6.20;19.95;33.35;11.23;73.40;
149 (s);9.30;3.64;59.49;257.57;343.04;3321.58;12.22;50.75;30.55;6.20;19.95;33.35;11.23;73.35;
154 (s);9.30;3.64;59.49;255.26;344.03;3321.68;12.21;50.77;30.50;6.20;19.95;33.36;11.23;73.25;
159 (s);9.29;3.64;59.50;254.96;342.37;3321.64;12.21;50.80;30.48;6.20;19.96;33.34;11.23;73.23;
164 (s);9.29;3.64;59.50;256.23;343.69;3321.72;12.20;50.82;30.42;6.19;19.96;33.27;11.22;72.94;
169 (s);9.29;3.64;59.49;254.92;344.52;3321.43;12.20;50.81;30.39;6.19;19.95;33.26;11.21;72.61;
174 (s);9.29;3.64;59.50;254.29;342.94;3321.42;12.19;50.81;30.37;6.19;19.96;33.27;11.20;72.35;
179 (s);9.28;3.64;59.51;254.43;343.30;3321.64;12.19;50.82;30.33;6.18;19.97;33.28;11.20;71.84;
185 (s);9.28;3.64;59.51;253.08;339.71;3321.70;12.18;50.83;30.30;6.19;19.99;33.21;11.20;71.51;
190 (s);9.28;3.64;59.49;251.12;342.79;3321.50;12.18;50.86;30.29;6.19;20.00;33.24;11.19;70.76;
195 (s);9.28;3.64;59.48;253.44;344.00;3321.80;12.18;50.89;30.25;6.17;20.00;33.31;11.19;70.94;
200 (s);9.28;3.64;59.50;252.37;345.99;3321.44;12.17;50.90;30.19;6.21;20.01;33.31;11.19;72.10;
205 (s);9.28;3.64;59.50;252.61;345.21;3321.53;12.17;50.91;30.17;6.19;19.99;33.27;11.19;73.43;
210 (s);9.27;3.64;59.48;253.22;343.44;3321.80;12.16;50.92;30.13;6.19;19.99;33.30;11.19;73.15;
215 (s);9.27;3.64;59.51;253.18;344.72;3321.66;12.16;50.95;30.11;6.18;19.99;33.30;11.19;72.21;
220 (s);9.27;3.64;59.49;251.74;342.16;3321.51;12.16;50.97;30.09;6.19;19.99;33.30;11.19;71.02;
225 (s);9.26;3.64;59.49;253.18;344.74;3321.61;12.16;50.97;30.05;6.17;20.00;33.29;11.19;71.04;
230 (s);9.26;3.64;59.50;253.69;345.69;3321.62;12.15;50.99;30.03;6.17;20.00;33.24;11.19;73.25;
236 (s);9.26;3.64;59.50;253.85;342.01;3321.65;12.15;51.00;29.97;6.17;20.00;33.17;11.18;72.46;
241 (s);9.26;3.64;59.50;252.90;343.58;3321.80;12.14;51.00;29.95;6.18;20.00;33.18;11.18;71.19;
