Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
10 (s);8.20;3.51;77.54;618.18;400.35;3381.00;11.93;50.14;21.03;5.12;19.67;26.28;11.57;68.76;
20 (s);8.19;3.51;78.99;616.36;395.91;3380.64;11.92;50.14;21.09;5.11;19.69;26.31;11.43;68.15;
30 (s);8.19;3.51;79.96;614.20;397.79;3381.02;11.92;50.15;21.13;5.11;19.71;26.30;11.30;68.59;
40 (s);8.18;3.51;79.96;615.33;399.77;3381.05;11.91;50.16;21.16;5.13;19.69;26.31;11.25;69.13;
50 (s);8.17;3.51;79.97;614.80;393.43;3380.69;11.88;50.16;21.18;5.14;19.65;26.31;11.20;68.93;
60 (s);8.16;3.51;79.97;611.63;395.25;3380.79;11.84;50.16;21.19;5.14;19.64;26.31;11.14;68.41;
70 (s);8.15;3.51;79.95;615.24;396.39;3380.76;11.80;50.15;21.21;5.13;19.65;26.30;11.07;68.17;
80 (s);8.14;3.51;79.97;617.34;396.85;3380.92;11.76;50.15;21.23;5.15;19.69;26.31;10.98;68.10;
90 (s);8.13;3.51;79.00;612.76;394.93;3381.04;11.73;50.15;21.25;5.15;19.70;26.34;10.91;68.10;
100 (s);8.13;3.51;77.30;611.50;395.51;3380.72;11.68;50.12;21.27;5.15;19.70;26.34;10.85;68.10;
110 (s);8.12;3.51;75.11;612.92;398.28;3380.75;11.64;50.09;21.29;5.14;19.72;26.34;10.80;68.36;
121 (s);8.12;3.51;72.93;618.66;398.93;3380.73;11.60;50.09;21.31;5.12;19.75;26.38;10.76;68.68;
131 (s);8.11;3.51;71.21;619.49;397.33;3380.70;11.56;50.11;21.34;5.12;19.74;26.37;10.72;68.81;
141 (s);8.11;3.51;71.20;619.09;395.58;3380.43;11.54;50.10;21.37;5.12;19.74;26.37;10.70;68.71;
151 (s);8.11;3.51;70.97;616.66;394.27;3380.84;11.51;50.13;21.40;5.13;19.75;26.37;10.70;68.86;
161 (s);8.11;3.51;70.48;614.80;398.65;3380.46;11.48;50.15;21.45;5.14;19.73;26.37;10.70;68.62;
171 (s);8.10;3.51;68.75;617.40;396.92;3381.01;11.45;50.17;21.47;5.14;19.72;26.36;10.71;68.60;
181 (s);8.10;3.51;67.34;618.15;397.80;3380.53;11.42;50.16;21.51;5.14;19.70;26.39;10.70;68.01;
191 (s);8.10;3.51;66.34;614.88;396.00;3380.73;11.41;50.17;21.56;5.12;19.69;26.39;10.70;68.18;
201 (s);8.09;3.51;66.08;611.74;396.07;3380.76;11.38;50.20;21.59;5.12;19.68;26.35;10.69;68.81;
211 (s);8.09;3.51;65.61;615.25;395.79;3381.02;11.37;50.19;21.63;5.13;19.67;26.35;10.68;68.95;
221 (s);8.09;3.51;64.62;614.07;399.67;3380.96;11.35;50.20;21.66;5.11;19.68;26.34;10.66;68.56;
231 (s);8.09;3.51;62.44;615.17;395.85;3380.93;11.32;50.18;21.69;5.11;19.71;26.36;10.63;68.13;
241 (s);8.08;3.51;60.72;619.57;400.70;3380.76;11.28;50.20;21.69;5.08;19.73;26.35;10.59;68.60;
251 (s);8.09;3.50;59.53;620.42;397.03;3380.90;11.24;50.20;21.72;5.07;19.73;26.37;10.59;68.84;
261 (s);8.09;3.50;57.81;616.24;400.00;3380.92;11.20;50.20;21.74;5.06;19.72;26.36;10.59;68.32;
271 (s);8.09;3.50;57.42;615.80;396.04;3380.66;11.17;50.21;21.77;5.04;19.71;26.36;10.56;68.50;
281 (s);8.09;3.50;56.35;616.33;396.42;3380.88;11.14;50.21;21.76;5.02;19.69;26.37;10.52;68.64;
291 (s);8.09;3.49;55.86;613.92;397.06;3380.80;11.11;50.22;21.79;4.98;19.66;26.38;10.51;68.05;
301 (s);8.08;3.49;55.14;614.48;397.54;3381.02;11.09;50.22;21.81;4.99;19.67;26.34;10.50;68.80;
312 (s);8.08;3.49;55.38;618.52;396.22;3380.77;11.09;50.22;21.87;4.98;19.68;26.33;10.50;68.03;
322 (s);8.09;3.49;55.14;612.06;392.94;3380.66;11.09;50.22;21.91;4.97;19.69;26.32;10.52;68.80;
332 (s);8.09;3.49;54.90;618.57;397.16;3380.76;11.09;50.22;21.94;4.95;19.70;26.33;10.51;67.80;
342 (s);8.09;3.49;54.52;616.47;397.87;3380.78;11.07;50.21;22.00;4.95;19.72;26.33;10.52;68.53;
352 (s);8.09;3.49;53.45;617.25;395.89;3380.75;11.06;50.20;22.02;4.93;19.76;26.39;10.51;68.01;
362 (s);8.10;3.49;51.73;614.23;396.43;3380.77;11.03;50.21;22.04;4.92;19.78;26.38;10.50;68.80;
372 (s);8.10;3.49;51.49;617.30;396.53;3380.73;11.01;50.22;22.02;4.92;19.78;26.39;10.47;68.20;
382 (s);8.11;3.48;51.49;614.61;395.61;3380.63;10.99;50.22;22.02;4.88;19.79;26.39;10.50;68.35;
392 (s);8.11;3.48;50.27;618.38;398.43;3381.21;10.97;50.23;22.06;4.88;19.80;26.39;10.50;68.51;
402 (s);8.12;3.48;50.07;617.08;394.95;3380.57;10.96;50.23;22.05;4.87;19.82;26.42;10.50;67.99;
412 (s);8.12;3.48;50.04;616.98;398.49;3380.71;10.95;50.23;22.09;4.86;19.81;26.46;10.49;68.91;
422 (s);8.12;3.48;50.06;617.41;397.40;3381.06;10.95;50.24;22.12;4.85;19.81;26.44;10.50;68.26;
