Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);8.61;3.62;49.54;396.10;421.73;3321.59;11.76;52.01;26.61;6.04;20.21;29.58;11.76;70.13;
10 (s);8.61;3.62;49.54;395.23;422.34;3321.45;11.77;52.01;26.60;6.04;20.21;29.57;11.77;70.47;
15 (s);8.62;3.62;49.54;394.17;421.37;3321.62;11.78;52.02;26.56;6.05;20.22;29.55;11.78;70.88;
20 (s);8.62;3.63;49.54;395.25;421.53;3321.42;11.79;52.03;26.55;6.05;20.21;29.56;11.80;70.91;
25 (s);8.62;3.62;49.54;395.01;422.39;3321.58;11.79;52.02;26.54;6.05;20.19;29.57;11.81;70.28;
31 (s);8.63;3.62;49.53;396.66;422.40;3321.54;11.80;52.03;26.54;6.05;20.18;29.58;11.83;69.83;
36 (s);8.63;3.63;49.54;393.79;420.52;3321.36;11.81;52.06;26.49;6.07;20.19;29.60;11.84;70.18;
41 (s);8.63;3.63;49.54;394.53;420.78;3321.55;11.82;52.08;26.46;6.06;20.21;29.60;11.84;70.86;
46 (s);8.64;3.63;49.53;392.29;420.33;3321.56;11.83;52.09;26.44;6.06;20.20;29.62;11.85;71.02;
51 (s);8.64;3.63;49.53;396.05;422.14;3321.39;11.84;52.09;26.42;6.06;20.20;29.66;11.86;70.52;
56 (s);8.64;3.63;49.54;397.99;422.99;3321.65;11.85;52.10;26.42;6.06;20.21;29.61;11.87;69.71;
61 (s);8.64;3.63;49.54;397.78;421.84;3321.53;11.86;52.11;26.41;6.07;20.22;29.59;11.88;70.10;
66 (s);8.65;3.63;49.55;398.29;420.57;3321.45;11.87;52.13;26.40;6.07;20.19;29.57;11.89;70.59;
72 (s);8.65;3.63;49.55;394.49;418.30;3321.54;11.88;52.14;26.37;6.07;20.19;29.58;11.90;71.00;
77 (s);8.65;3.63;49.52;398.54;421.40;3321.52;11.89;52.14;26.36;6.06;20.18;29.61;11.90;70.67;
82 (s);8.65;3.63;49.55;392.94;420.98;3321.24;11.90;52.14;26.36;6.06;20.19;29.62;11.91;69.85;
87 (s);8.66;3.63;50.01;396.23;421.49;3321.52;11.91;52.14;26.36;6.06;20.19;29.58;11.92;69.83;
92 (s);8.66;3.63;50.73;394.83;421.36;3321.63;11.91;52.14;26.35;6.06;20.19;29.58;11.92;70.39;
97 (s);8.66;3.63;50.73;396.62;421.04;3321.23;11.92;52.15;26.33;6.06;20.22;29.59;11.93;70.93;
102 (s);8.67;3.63;50.72;398.21;419.58;3321.74;11.92;52.15;26.33;6.06;20.24;29.60;11.94;71.00;
108 (s);8.67;3.63;50.72;389.95;409.17;3321.50;11.93;52.14;26.32;6.06;20.23;29.61;11.94;70.13;
113 (s);8.67;3.62;51.70;393.39;407.53;3321.71;11.94;52.17;26.29;6.04;20.23;29.62;11.92;69.88;
118 (s);8.68;3.62;51.96;392.28;407.79;3321.70;11.94;52.19;26.29;6.03;20.24;29.66;11.89;70.70;
123 (s);8.68;3.62;51.97;393.76;409.99;3321.64;11.95;52.20;26.32;6.04;20.24;29.67;11.88;71.13;
128 (s);8.68;3.62;52.20;395.00;410.61;3321.54;11.96;52.20;26.31;6.04;20.26;29.68;11.87;70.30;
133 (s);8.68;3.62;52.20;393.38;409.35;3321.48;11.97;52.22;26.29;6.04;20.27;29.66;11.88;69.67;
138 (s);8.69;3.62;52.21;393.05;408.52;3321.64;11.97;52.22;26.25;6.04;20.27;29.66;11.88;70.48;
143 (s);8.69;3.62;52.19;392.13;408.27;3321.57;11.98;52.22;26.24;6.04;20.26;29.69;11.89;70.92;
149 (s);8.69;3.62;53.42;393.26;406.10;3321.40;11.99;52.23;26.22;6.03;20.26;29.69;11.90;70.67;
