Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);11.65;4.29;64.59;254.42;408.08;3375.31;16.68;63.17;33.95;11.02;26.61;41.56;17.70;84.85;
10 (s);11.65;4.29;64.60;252.73;414.04;3375.41;16.69;63.17;33.95;11.01;26.60;41.56;17.70;84.84;
15 (s);11.65;4.29;64.59;255.02;413.24;3375.43;16.69;63.18;33.93;11.02;26.61;41.60;17.71;84.12;
20 (s);11.65;4.29;64.60;252.80;411.19;3375.04;16.69;63.17;33.94;11.03;26.61;41.59;17.71;83.98;
25 (s);11.65;4.29;64.59;252.60;411.79;3375.40;16.69;63.18;33.93;11.04;26.63;41.57;17.71;84.49;
30 (s);11.65;4.29;64.59;251.92;412.28;3375.32;16.70;63.18;33.93;11.04;26.64;41.56;17.70;84.97;
35 (s);11.65;4.29;64.59;250.45;407.33;3375.59;16.70;63.18;33.91;11.05;26.66;41.54;17.70;84.69;
41 (s);11.65;4.29;64.58;252.14;409.24;3375.28;16.71;63.18;33.92;11.03;26.68;41.54;17.70;83.97;
46 (s);11.65;4.29;64.59;250.14;410.41;3375.14;16.70;63.18;33.91;11.02;26.69;41.59;17.71;84.05;
51 (s);11.65;4.29;64.59;254.70;411.23;3375.43;16.70;63.18;33.93;11.05;26.68;41.61;17.70;84.90;
56 (s);11.65;4.29;64.58;254.39;410.45;3375.10;16.69;63.19;33.93;11.04;26.68;41.62;17.70;85.03;
61 (s);11.65;4.29;64.59;254.08;414.24;3375.26;16.69;63.20;33.92;11.06;26.68;41.59;17.71;84.43;
66 (s);11.65;4.29;64.59;250.87;412.25;3375.23;16.69;63.20;33.93;11.06;26.67;41.59;17.71;83.90;
71 (s);11.66;4.29;64.61;249.80;410.01;3375.06;16.68;63.21;33.93;11.06;26.66;41.60;17.71;84.69;
76 (s);11.66;4.29;64.59;253.15;413.31;3375.40;16.67;63.23;33.90;11.05;26.66;41.59;17.72;85.01;
