Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);11.40;4.20;60.95;214.10;414.48;3500.92;15.90;59.86;34.99;10.37;24.93;41.22;16.76;83.66;
10 (s);11.41;4.20;60.95;212.37;410.18;3501.08;15.90;59.87;34.99;10.36;24.92;41.26;16.76;82.53;
15 (s);11.41;4.20;61.19;213.33;409.73;3501.31;15.89;59.90;35.01;10.37;24.93;41.25;16.75;83.27;
20 (s);11.41;4.19;61.20;213.82;410.85;3501.31;15.89;59.94;35.01;10.36;24.93;41.27;16.75;83.65;
25 (s);11.42;4.20;61.43;213.38;410.07;3501.27;15.89;59.96;35.01;10.37;24.93;41.21;16.76;82.51;
31 (s);11.42;4.19;61.70;212.42;407.67;3501.56;15.89;59.99;35.02;10.34;24.92;41.24;16.74;83.38;
36 (s);11.42;4.19;61.68;213.55;411.90;3501.79;15.89;60.02;35.02;10.35;24.93;41.27;16.74;83.51;
41 (s);11.42;4.19;61.92;213.56;412.49;3501.61;15.89;60.04;35.02;10.35;24.93;41.27;16.73;82.79;
46 (s);11.42;4.19;61.93;213.67;411.50;3501.73;15.88;60.04;35.03;10.35;24.94;41.31;16.72;83.81;
51 (s);11.43;4.19;61.93;213.73;414.47;3501.75;15.87;60.04;35.03;10.33;24.94;41.30;16.74;83.02;
56 (s);11.43;4.19;61.93;214.02;410.25;3501.88;15.86;60.06;35.02;10.33;24.95;41.24;16.75;83.04;
61 (s);11.43;4.19;61.92;215.73;413.81;3502.08;15.85;60.08;35.02;10.33;24.96;41.30;16.76;83.73;
66 (s);11.43;4.19;61.94;214.12;409.55;3501.89;15.85;60.08;35.03;10.32;24.96;41.30;16.75;82.90;
72 (s);11.44;4.19;61.93;211.87;411.40;3501.87;15.85;60.10;35.03;10.34;24.97;41.37;16.73;83.06;
77 (s);11.44;4.19;61.93;212.08;408.51;3502.16;15.84;60.12;35.05;10.35;24.97;41.35;16.73;83.61;
82 (s);11.44;4.19;61.94;214.79;411.27;3502.22;15.85;60.16;35.07;10.32;24.98;41.30;16.71;83.04;
87 (s);11.44;4.19;61.93;213.32;409.64;3502.12;15.86;60.20;35.08;10.35;24.98;41.34;16.72;83.12;
92 (s);11.44;4.19;61.93;213.94;412.48;3502.24;15.86;60.23;35.09;10.34;24.98;41.38;16.71;83.68;
97 (s);11.44;4.19;61.94;213.35;410.81;3502.17;15.85;60.24;35.10;10.34;24.98;41.34;16.71;82.75;
102 (s);11.45;4.19;61.93;215.30;411.12;3502.19;15.84;60.26;35.09;10.33;24.98;41.34;16.71;83.57;
107 (s);11.45;4.19;61.93;214.83;412.28;3502.09;15.84;60.27;35.07;10.32;24.99;41.38;16.71;83.69;
113 (s);11.45;4.19;61.92;213.60;411.82;3502.08;15.83;60.27;35.06;10.35;25.00;41.39;16.71;82.70;
118 (s);11.45;4.19;61.93;214.63;412.69;3502.06;15.83;60.28;35.07;10.34;25.00;41.43;16.71;83.71;
123 (s);11.45;4.19;61.95;215.05;411.91;3501.98;15.83;60.31;35.08;10.35;25.00;41.42;16.71;83.48;
128 (s);11.45;4.19;61.93;214.00;410.71;3502.07;15.83;60.32;35.07;10.34;24.99;41.42;16.72;82.76;
133 (s);11.46;4.19;61.93;215.68;413.18;3502.14;15.84;60.33;35.06;10.33;25.00;41.37;16.73;83.64;
138 (s);11.46;4.19;61.94;213.96;410.51;3502.10;15.84;60.36;35.08;10.33;25.01;41.38;16.73;83.32;
143 (s);11.46;4.19;61.93;214.62;412.91;3502.06;15.84;60.38;35.08;10.35;25.02;41.39;16.72;82.90;
149 (s);11.46;4.19;61.94;212.16;411.71;3502.20;15.84;60.38;35.07;10.34;25.02;41.41;16.73;83.78;
154 (s);11.46;4.19;61.94;213.07;410.68;3502.05;15.84;60.40;35.07;10.34;25.00;41.41;16.72;83.11;
159 (s);11.46;4.19;61.93;213.57;408.75;3502.29;15.85;60.40;35.09;10.33;24.99;41.45;16.72;83.21;
164 (s);11.47;4.19;61.94;214.74;410.54;3502.21;15.85;60.40;35.09;10.35;24.99;41.47;16.72;83.78;
