Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
10 (s);8.18;3.24;43.71;502.96;295.80;3330.13;10.43;50.66;27.38;2.81;20.03;28.63;6.78;68.53;
20 (s);8.12;3.23;40.43;503.42;293.72;3329.97;10.42;50.93;27.30;2.75;20.02;28.20;6.75;67.84;
30 (s);8.09;3.23;40.95;499.74;296.86;3329.94;10.41;51.14;27.21;2.72;20.04;28.01;6.72;68.18;
40 (s);8.08;3.22;42.24;501.77;296.06;3329.92;10.40;51.21;27.14;2.68;20.03;27.83;6.70;67.84;
50 (s);8.06;3.22;42.24;505.02;295.89;3329.85;10.38;51.21;27.10;2.65;20.04;27.74;6.68;67.63;
61 (s);8.05;3.22;42.23;502.59;297.34;3329.92;10.38;51.20;27.03;2.62;20.05;27.70;6.67;67.74;
71 (s);8.04;3.21;42.24;503.52;297.28;3329.85;10.38;51.18;26.99;2.60;20.05;27.64;6.65;67.57;
81 (s);8.04;3.21;42.25;501.90;297.31;3330.07;10.38;51.16;26.92;2.58;20.06;27.62;6.64;67.88;
91 (s);8.03;3.21;42.25;500.91;292.54;3329.94;10.39;51.15;26.84;2.55;20.06;27.58;6.62;67.96;
101 (s);8.02;3.21;42.23;504.88;295.67;3329.94;10.40;51.14;26.81;2.54;20.06;27.55;6.60;67.99;
111 (s);8.02;3.20;42.24;502.71;294.65;3329.84;10.44;51.13;26.75;2.52;20.06;27.53;6.59;67.63;
121 (s);8.01;3.20;42.25;503.74;296.47;3329.92;10.45;51.12;26.70;2.49;20.06;27.52;6.58;67.69;
131 (s);8.01;3.20;42.25;502.72;294.09;3329.90;10.47;51.11;26.65;2.47;20.08;27.50;6.57;67.61;
142 (s);8.00;3.20;42.26;503.26;297.47;3329.89;10.48;51.10;26.61;2.47;20.09;27.48;6.55;67.85;
152 (s);8.00;3.20;42.24;503.77;297.65;3329.72;10.50;51.09;26.55;2.44;20.10;27.47;6.55;67.96;
162 (s);7.99;3.19;42.24;502.72;297.96;3329.82;10.50;51.08;26.47;2.42;20.10;27.47;6.54;67.51;
172 (s);7.99;3.19;42.23;504.49;299.20;3329.91;10.50;51.10;26.43;2.41;20.09;27.46;6.55;67.78;
182 (s);7.99;3.19;42.24;503.54;297.59;3329.96;10.51;51.10;26.36;2.41;20.10;27.42;6.55;67.98;
192 (s);7.99;3.19;42.25;506.02;296.85;3329.86;10.51;51.09;26.32;2.38;20.11;27.42;6.55;67.61;
202 (s);7.98;3.19;42.24;505.39;299.58;3329.76;10.52;51.07;26.25;2.38;20.10;27.42;6.55;67.84;
213 (s);7.97;3.19;42.25;504.94;295.23;3329.74;10.53;51.07;26.21;2.37;20.12;27.41;6.55;67.30;
223 (s);7.98;3.19;42.24;502.87;295.46;3329.80;10.53;51.05;26.15;2.36;20.12;27.38;6.54;67.76;
233 (s);7.97;3.19;42.25;503.95;298.86;3329.83;10.54;51.04;26.10;2.34;20.12;27.40;6.54;67.65;
243 (s);7.97;3.18;42.24;503.57;291.60;3329.95;10.54;51.03;26.04;2.33;20.12;27.38;6.53;67.37;
253 (s);7.96;3.18;42.25;507.67;297.20;3329.74;10.53;51.02;26.00;2.33;20.13;27.35;6.53;67.89;
263 (s);7.96;3.18;42.25;506.62;296.08;3329.70;10.53;51.01;25.94;2.32;20.15;27.35;6.53;67.21;
273 (s);7.96;3.18;42.25;502.90;295.28;3329.86;10.54;51.01;25.91;2.31;20.16;27.34;6.53;67.81;
284 (s);7.96;3.18;42.24;505.37;295.96;3329.76;10.56;51.01;25.86;2.28;20.16;27.34;6.53;67.58;
294 (s);7.96;3.18;42.24;504.68;296.49;3329.77;10.56;51.01;25.81;2.28;20.17;27.35;6.52;67.47;
304 (s);7.96;3.18;42.25;504.04;299.34;3329.95;10.56;51.00;25.76;2.28;20.15;27.32;6.52;67.64;
314 (s);7.95;3.18;42.25;507.80;302.71;3329.84;10.55;51.00;25.74;2.27;20.14;27.31;6.52;67.77;
324 (s);7.95;3.18;42.24;505.63;302.84;3329.90;10.55;51.00;25.70;2.27;20.16;27.29;6.52;67.24;
334 (s);7.95;3.18;42.24;504.02;303.34;3329.79;10.55;50.99;25.65;2.26;20.16;27.30;6.52;67.48;
344 (s);7.95;3.17;42.24;504.93;300.33;3329.98;10.56;50.99;25.61;2.24;20.17;27.29;6.52;67.69;
355 (s);7.96;3.17;43.21;505.23;299.91;3330.10;10.56;50.97;25.58;2.24;20.18;27.28;6.51;67.50;
