Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);11.15;4.17;60.21;213.83;408.41;3301.08;15.76;55.98;34.48;10.20;24.54;40.32;16.60;78.20;
10 (s);11.15;4.18;60.22;213.98;411.34;3301.18;15.76;56.00;34.48;10.23;24.53;40.31;16.61;78.19;
15 (s);11.15;4.17;60.21;212.76;412.71;3301.21;15.76;56.03;34.49;10.21;24.53;40.30;16.62;78.42;
20 (s);11.15;4.17;60.21;214.06;412.28;3301.05;15.75;56.05;34.49;10.20;24.53;40.30;16.64;78.43;
25 (s);11.16;4.18;60.20;215.02;411.85;3301.14;15.75;56.07;34.47;10.23;24.53;40.30;16.65;78.35;
31 (s);11.16;4.17;59.96;212.94;410.80;3300.90;15.75;56.09;34.45;10.21;24.54;40.32;16.65;78.22;
36 (s);11.16;4.17;59.97;214.30;413.21;3301.05;15.75;56.11;34.47;10.20;24.55;40.34;16.66;78.19;
41 (s);11.16;4.17;60.21;213.06;410.12;3301.09;15.74;56.14;34.47;10.21;24.56;40.36;16.65;78.01;
46 (s);11.16;4.18;59.96;214.41;411.49;3301.19;15.74;56.16;34.47;10.23;24.56;40.34;16.66;78.12;
51 (s);11.16;4.17;59.97;212.23;410.75;3301.06;15.75;56.20;34.46;10.21;24.57;40.34;16.66;78.24;
56 (s);11.16;4.18;59.95;213.93;413.49;3301.16;15.75;56.22;34.47;10.23;24.57;40.34;16.67;78.55;
61 (s);11.16;4.18;59.97;212.58;412.24;3301.16;15.75;56.23;34.44;10.22;24.56;40.36;16.67;78.77;
66 (s);11.16;4.18;59.97;213.15;410.54;3301.08;15.75;56.23;34.45;10.23;24.56;40.36;16.67;78.96;
71 (s);11.17;4.18;59.97;213.65;410.59;3300.98;15.75;56.26;34.45;10.22;24.56;40.34;16.68;79.13;
76 (s);11.17;4.18;60.21;211.87;412.38;3301.11;15.77;56.28;34.44;10.22;24.57;40.36;16.68;79.13;
81 (s);11.17;4.18;60.22;214.03;405.91;3301.09;15.78;56.29;34.46;10.25;24.58;40.37;16.67;79.10;
86 (s);11.17;4.17;59.96;212.81;411.41;3301.11;15.79;56.33;34.49;10.21;24.59;40.35;16.66;78.73;
91 (s);11.17;4.18;59.96;212.88;409.10;3301.12;15.79;56.36;34.51;10.23;24.59;40.35;16.67;78.43;
97 (s);11.17;4.18;59.96;213.25;414.16;3301.17;15.79;56.38;34.55;10.24;24.58;40.37;16.67;78.46;
102 (s);11.17;4.18;59.73;216.13;413.53;3301.06;15.78;56.41;34.54;10.25;24.59;40.37;16.66;78.54;
107 (s);11.17;4.18;59.74;213.61;411.46;3301.07;15.78;56.44;34.52;10.23;24.59;40.38;16.65;78.36;
112 (s);11.17;4.18;60.03;213.98;410.67;3300.98;15.78;56.47;34.53;10.23;24.60;40.39;16.64;78.23;
117 (s);11.17;4.18;60.22;213.47;409.05;3301.09;15.77;56.50;34.54;10.23;24.60;40.38;16.63;78.45;
122 (s);11.17;4.18;59.72;214.17;410.81;3301.12;15.77;56.51;34.55;10.25;24.61;40.38;16.63;78.86;
127 (s);11.17;4.18;59.73;213.29;409.95;3301.19;15.76;56.53;34.54;10.26;24.61;40.40;16.62;79.22;
