Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
10 (s);9.21;3.85;66.33;619.53;606.77;3578.35;14.22;52.43;22.89;7.78;22.43;29.64;14.70;75.83;
20 (s);9.21;3.85;66.34;618.55;601.67;3578.01;14.22;52.47;22.91;7.78;22.41;29.66;14.71;76.10;
30 (s);9.21;3.85;66.32;618.04;606.49;3578.30;14.20;52.53;22.93;7.79;22.42;29.68;14.69;76.16;
40 (s);9.21;3.84;66.80;620.07;607.14;3578.42;14.19;52.57;22.95;7.77;22.43;29.69;14.69;76.06;
50 (s);9.21;3.84;66.83;617.04;604.72;3578.21;14.18;52.57;22.94;7.77;22.44;29.70;14.67;75.83;
60 (s);9.21;3.85;66.81;619.99;605.32;3578.36;14.16;52.62;22.95;7.79;22.42;29.72;14.67;75.86;
70 (s);9.21;3.85;66.81;620.61;608.71;3578.23;14.14;52.66;22.96;7.80;22.41;29.71;14.66;75.98;
80 (s);9.21;3.85;66.79;619.81;607.99;3578.38;14.14;52.70;22.99;7.78;22.42;29.72;14.65;76.24;
90 (s);9.21;3.85;66.82;620.86;612.53;3577.96;14.13;52.74;22.99;7.79;22.43;29.74;14.64;76.07;
100 (s);9.21;3.85;66.81;617.25;604.62;3578.04;14.12;52.76;23.00;7.80;22.43;29.74;14.63;75.83;
110 (s);9.21;3.85;66.83;619.87;610.70;3578.09;14.11;52.79;23.01;7.80;22.42;29.74;14.62;76.05;
121 (s);9.20;3.85;66.82;619.92;608.45;3578.29;14.10;52.80;23.00;7.79;22.42;29.75;14.60;76.03;
131 (s);9.20;3.85;66.80;617.90;607.19;3577.94;14.10;52.82;23.02;7.81;22.41;29.75;14.59;75.84;
141 (s);9.20;3.85;66.32;622.54;609.91;3578.10;14.09;52.78;23.03;7.80;22.43;29.75;14.57;75.92;
151 (s);9.20;3.85;66.31;621.93;608.92;3578.36;14.07;52.79;23.03;7.81;22.45;29.76;14.56;76.17;
161 (s);9.20;3.85;66.33;619.57;606.49;3577.93;14.07;52.84;23.06;7.80;22.48;29.79;14.57;75.80;
171 (s);9.20;3.85;65.84;616.83;606.36;3578.12;14.05;52.88;23.04;7.82;22.49;29.80;14.58;76.16;
181 (s);9.21;3.85;64.60;618.95;606.38;3578.41;14.04;52.89;23.04;7.81;22.49;29.81;14.59;76.15;
191 (s);9.21;3.85;64.14;616.60;604.79;3578.09;14.03;52.87;23.03;7.81;22.51;29.83;14.59;75.77;
201 (s);9.21;3.85;63.17;622.09;611.13;3578.22;14.01;52.91;23.04;7.80;22.50;29.85;14.58;76.17;
211 (s);9.21;3.85;62.68;619.13;610.81;3577.96;14.00;52.95;23.04;7.79;22.46;29.83;14.57;75.93;
221 (s);9.21;3.85;62.67;616.95;605.30;3578.29;14.00;52.95;23.05;7.79;22.44;29.82;14.57;75.86;
231 (s);9.21;3.85;62.44;618.45;607.54;3578.27;13.99;52.97;23.04;7.79;22.45;29.82;14.56;76.20;
241 (s);9.21;3.84;62.45;624.41;607.04;3578.04;13.99;52.97;23.03;7.77;22.47;29.82;14.54;75.76;
251 (s);9.21;3.85;61.96;620.37;607.16;3578.19;13.98;52.97;23.04;7.78;22.47;29.82;14.53;76.11;
261 (s);9.22;3.85;61.22;619.98;607.81;3577.88;13.98;52.95;23.03;7.78;22.49;29.82;14.52;76.03;
271 (s);9.22;3.84;61.22;618.48;603.47;3578.14;13.98;52.94;23.04;7.76;22.47;29.82;14.52;76.03;
281 (s);9.21;3.84;60.73;620.73;606.49;3577.99;13.97;52.96;23.03;7.74;22.44;29.81;14.51;76.01;
291 (s);9.21;3.84;60.46;619.80;610.11;3578.23;13.97;52.98;23.04;7.73;22.43;29.82;14.50;75.77;
301 (s);9.21;3.84;60.47;617.07;603.89;3578.32;13.97;52.99;23.03;7.72;22.45;29.80;14.48;76.11;
312 (s);9.21;3.84;60.48;618.80;605.50;3578.00;13.98;52.99;23.06;7.73;22.47;29.80;14.49;76.06;
322 (s);9.22;3.84;60.48;621.95;608.17;3578.21;13.98;53.01;23.06;7.72;22.50;29.81;14.52;76.12;
332 (s);9.23;3.84;60.48;617.33;601.05;3578.29;13.98;53.01;23.06;7.72;22.51;29.83;14.54;75.93;
342 (s);9.23;3.84;60.48;619.52;607.17;3578.36;13.98;53.04;23.06;7.73;22.51;29.85;14.54;76.13;
352 (s);9.23;3.84;60.49;619.72;608.46;3578.17;13.98;53.06;23.06;7.73;22.51;29.84;14.55;75.77;
362 (s);9.23;3.84;60.49;617.68;607.24;3577.82;13.97;53.08;23.07;7.72;22.52;29.84;14.55;76.20;
372 (s);9.23;3.84;60.49;618.45;602.71;3578.21;13.97;53.09;23.10;7.71;22.51;29.86;14.56;75.75;
382 (s);9.23;3.84;60.48;619.45;605.44;3578.16;13.97;53.07;23.08;7.71;22.49;29.84;14.56;76.17;
392 (s);9.24;3.84;60.47;618.34;609.67;3578.37;13.97;53.11;23.09;7.72;22.49;29.85;14.55;75.97;
402 (s);9.24;3.84;60.48;620.88;607.78;3578.19;13.97;53.13;23.09;7.71;22.52;29.85;14.54;76.11;
412 (s);9.24;3.84;60.48;620.02;605.19;3578.17;13.98;53.09;23.10;7.71;22.53;29.85;14.53;76.10;
422 (s);9.24;3.84;60.46;618.67;607.96;3578.36;13.98;53.12;23.10;7.72;22.55;29.85;14.53;75.94;
432 (s);9.25;3.84;60.47;616.01;607.22;3578.21;13.99;53.15;23.12;7.72;22.54;29.87;14.54;76.19;
442 (s);9.24;3.84;60.47;621.63;609.47;3578.04;13.99;53.14;23.13;7.72;22.52;29.86;14.55;75.95;
452 (s);9.24;3.84;60.48;614.44;600.54;3578.48;13.99;53.16;23.12;7.71;22.51;29.87;14.55;76.26;
462 (s);9.25;3.84;60.47;618.93;603.48;3578.23;13.99;53.19;23.13;7.70;22.52;29.87;14.54;75.98;
472 (s);9.25;3.83;60.47;618.48;608.96;3578.01;13.99;53.19;23.12;7.69;22.52;29.86;14.54;76.08;
482 (s);9.25;3.83;60.46;618.87;607.10;3578.17;13.99;53.24;23.13;7.70;22.52;29.86;14.54;75.85;
492 (s);9.25;3.84;60.48;622.88;610.32;3578.34;13.99;53.21;23.14;7.70;22.53;29.86;14.54;76.21;
502 (s);9.26;3.84;60.48;618.56;604.96;3578.20;13.99;53.26;23.14;7.71;22.55;29.87;14.55;76.06;
512 (s);9.26;3.84;60.48;617.40;609.22;3578.46;13.99;53.25;23.14;7.70;22.56;29.89;14.56;76.25;
523 (s);9.26;3.84;60.46;616.19;602.99;3578.42;13.99;53.26;23.14;7.70;22.55;29.89;14.57;75.98;
533 (s);9.26;3.84;60.48;619.05;607.95;3578.25;13.99;53.31;23.16;7.70;22.53;29.91;14.58;76.24;
543 (s);9.26;3.84;60.46;619.88;610.47;3578.14;14.00;53.33;23.16;7.70;22.52;29.89;14.58;76.12;
553 (s);9.26;3.84;60.48;622.57;607.38;3578.09;14.00;53.29;23.16;7.70;22.55;29.87;14.58;76.04;
563 (s);9.26;3.83;60.48;620.82;606.51;3578.42;14.00;53.31;23.17;7.69;22.56;29.88;14.58;76.05;
573 (s);9.26;3.83;60.48;618.76;606.57;3578.60;13.99;53.32;23.17;7.69;22.55;29.91;14.59;76.14;
583 (s);9.26;3.83;60.72;618.97;608.16;3578.07;13.99;53.32;23.18;7.70;22.55;29.88;14.60;76.42;
593 (s);9.27;3.83;60.72;620.31;604.93;3577.97;13.98;53.35;23.14;7.69;22.55;29.89;14.61;76.01;
603 (s);9.27;3.84;60.71;614.40;606.86;3578.41;13.98;53.37;23.15;7.70;22.55;29.89;14.61;76.36;
613 (s);9.27;3.83;60.72;619.91;607.95;3578.60;13.98;53.39;23.15;7.69;22.55;29.90;14.60;75.92;
