Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
10 (s);9.53;3.78;46.77;239.15;348.85;2658.97;13.62;56.28;25.57;7.25;20.77;34.14;12.57;58.54;
20 (s);9.53;3.78;44.92;238.12;348.39;2658.91;13.65;56.20;25.46;7.28;20.80;34.08;12.60;58.59;
30 (s);9.52;3.78;44.93;237.81;349.75;2658.39;13.68;56.11;25.36;7.29;20.80;34.08;12.63;58.60;
40 (s);9.51;3.78;44.90;237.53;349.31;2658.42;13.70;56.05;25.32;7.30;20.79;34.03;12.65;58.44;
51 (s);9.50;3.78;44.92;238.15;347.54;2658.20;13.73;55.98;25.30;7.31;20.79;34.02;12.67;58.43;
61 (s);9.50;3.79;44.92;238.85;349.97;2658.29;13.76;55.92;25.26;7.32;20.82;33.91;12.67;58.62;
71 (s);9.50;3.79;44.89;238.88;348.48;2658.30;13.79;55.88;25.23;7.34;20.83;33.94;12.68;58.44;
81 (s);9.50;3.79;45.87;238.62;347.54;2658.21;13.82;55.83;25.26;7.36;20.83;33.90;12.70;58.61;
91 (s);9.50;3.79;46.07;238.88;348.88;2658.08;13.84;55.78;25.18;7.37;20.83;33.87;12.72;58.44;
101 (s);9.50;3.79;46.62;237.70;349.42;2658.04;13.86;55.74;25.15;7.38;20.84;33.88;12.74;58.37;
111 (s);9.49;3.80;46.84;238.39;348.16;2658.02;13.87;55.69;25.17;7.40;20.87;33.84;12.76;58.62;
121 (s);9.49;3.80;47.32;238.61;348.77;2658.32;13.88;55.65;25.16;7.41;20.82;33.82;12.76;58.31;
131 (s);9.49;3.80;47.61;236.64;346.73;2657.82;13.90;55.61;25.11;7.41;20.86;33.88;12.77;58.58;
142 (s);9.48;3.80;48.31;236.70;349.63;2658.10;13.91;55.58;25.11;7.44;20.83;33.84;12.77;58.46;
152 (s);9.49;3.80;48.56;238.04;347.89;2657.92;13.92;55.54;25.09;7.43;20.83;33.84;12.78;58.34;
162 (s);9.48;3.80;48.85;238.83;349.10;2657.69;13.94;55.53;25.08;7.44;20.83;33.80;12.79;58.52;
172 (s);9.48;3.80;48.81;237.15;349.36;2657.94;13.96;55.48;25.06;7.46;20.84;33.84;12.79;58.58;
182 (s);9.47;3.81;49.31;237.16;348.00;2657.82;13.97;55.43;25.06;7.48;20.83;33.80;12.80;58.41;
192 (s);9.47;3.80;49.54;236.91;348.13;2657.87;13.98;55.39;25.04;7.47;20.84;33.79;12.81;58.40;
203 (s);9.47;3.81;50.02;237.17;346.14;2657.63;13.99;55.36;24.99;7.49;20.83;33.79;12.81;58.38;
213 (s);9.47;3.81;50.02;236.95;349.16;2657.89;14.01;55.33;24.98;7.50;20.84;33.77;12.81;58.42;
223 (s);9.47;3.81;50.02;238.45;348.34;2657.73;14.02;55.31;24.95;7.51;20.84;33.81;12.82;58.52;
233 (s);9.46;3.81;50.49;238.58;348.85;2657.70;14.03;55.29;24.93;7.51;20.83;33.77;12.83;58.49;
