Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);11.39;4.30;15.47;211.91;697.97;3000.80;15.76;58.31;21.04;11.10;28.10;39.65;19.90;73.25;
10 (s);11.44;4.31;15.48;209.81;697.74;3000.85;15.87;58.36;20.73;11.14;28.11;39.79;20.06;73.35;
15 (s);11.49;4.32;15.47;208.96;701.98;3000.86;15.96;58.39;20.51;11.22;28.12;39.90;20.18;73.57;
20 (s);11.55;4.32;15.47;208.75;699.32;3000.92;16.05;58.41;20.30;11.24;28.13;40.02;20.28;73.80;
25 (s);11.60;4.33;15.47;209.86;696.77;3001.00;16.13;58.43;20.12;11.28;28.14;40.13;20.37;73.88;
30 (s);11.65;4.33;15.47;208.89;699.39;3000.96;16.24;58.48;19.91;11.31;28.15;40.25;20.49;73.93;
36 (s);11.69;4.33;15.48;208.71;700.72;3001.09;16.31;58.53;19.76;11.34;28.18;40.35;20.57;74.16;
41 (s);11.74;4.34;15.48;209.85;701.95;3001.13;16.39;58.57;19.63;11.38;28.20;40.46;20.64;74.27;
46 (s);11.79;4.34;15.46;210.46;705.68;3001.03;16.48;58.62;19.48;11.37;28.22;40.58;20.74;74.40;
51 (s);11.83;4.34;15.47;210.47;700.31;3001.06;16.57;58.66;19.35;11.41;28.23;40.68;20.83;74.35;
56 (s);11.88;4.34;15.46;209.86;700.99;3001.04;16.64;58.68;19.24;11.40;28.24;40.77;20.90;74.55;
61 (s);11.93;4.34;15.47;208.27;699.38;3001.19;16.72;58.71;19.14;11.40;28.26;40.85;20.97;74.55;
66 (s);11.97;4.35;15.47;209.43;698.68;3001.17;16.81;58.76;19.03;11.43;28.28;40.96;21.06;74.66;
72 (s);12.02;4.35;15.47;211.20;706.51;3001.34;16.88;58.80;18.96;11.42;28.30;41.05;21.13;74.76;
77 (s);12.06;4.34;15.46;210.80;701.00;3001.39;16.95;58.83;18.89;11.40;28.31;41.12;21.19;74.84;
82 (s);12.11;4.34;15.46;208.98;702.19;3001.31;17.03;58.86;18.84;11.39;28.31;41.20;21.26;74.88;
