Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
497 (s);6.37;3.82;18.15;481.61;277.24;17737.56;10.02;26.27;15.49;7.58;17.05;20.01;6.85;0.10;
507 (s);6.26;3.96;18.12;482.08;326.94;17718.16;10.54;25.50;14.18;8.66;17.04;19.27;7.84;0.10;
517 (s);6.19;4.08;18.13;481.14;357.92;17723.12;10.92;25.01;13.42;9.50;17.03;18.81;8.79;0.10;
527 (s);6.14;4.17;18.13;477.85;356.29;17714.63;11.29;24.62;12.82;10.15;17.04;18.46;9.67;0.10;
537 (s);6.10;4.24;18.11;479.72;357.37;17706.97;11.57;24.42;12.42;10.69;17.05;18.23;10.28;0.10;
547 (s);6.06;4.31;18.13;479.38;355.83;17695.49;11.84;24.32;12.07;11.15;17.07;18.03;10.85;0.10;
558 (s);6.04;4.36;18.13;481.61;355.62;17695.72;12.06;24.49;11.80;11.55;17.12;17.87;11.28;0.10;
568 (s);6.02;4.42;18.12;480.96;355.45;17696.96;12.27;24.68;11.58;11.92;17.16;17.76;11.67;0.10;
578 (s);6.00;4.47;18.13;479.78;357.28;17685.04;12.49;24.93;11.37;12.26;17.20;17.68;12.00;0.10;
588 (s);5.99;4.51;18.14;478.44;356.35;17680.69;12.67;25.15;11.22;12.56;17.22;17.64;12.28;0.10;
598 (s);5.97;4.55;18.14;480.12;331.33;17674.85;12.85;25.33;11.08;12.80;17.27;17.61;12.59;0.10;
608 (s);5.95;4.58;18.12;482.46;337.96;17684.22;12.99;25.45;10.98;13.00;17.31;17.60;12.83;0.10;
618 (s);5.93;4.61;18.12;480.79;336.31;17663.96;13.12;25.53;10.88;13.19;17.36;17.62;13.03;0.09;
629 (s);5.91;4.63;18.12;4.84;4.54;17779.98;13.24;25.57;10.81;13.32;17.38;17.65;13.20;0.10;
