Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
10 (s);9.68;4.04;43.17;792.65;738.92;3064.09;16.04;48.51;28.79;9.26;22.96;33.65;17.33;71.43;
20 (s);9.66;4.04;42.94;792.11;738.70;3064.31;16.08;48.56;28.74;9.25;22.97;33.55;17.39;71.65;
30 (s);9.65;4.04;42.94;793.43;739.77;3064.12;16.12;48.58;28.72;9.23;22.98;33.48;17.44;71.49;
40 (s);9.65;4.04;42.44;797.62;742.46;3064.09;16.15;48.59;28.67;9.24;23.00;33.38;17.49;71.64;
50 (s);9.65;4.04;42.44;798.97;744.05;3064.37;16.16;48.62;28.64;9.25;23.01;33.36;17.53;71.73;
60 (s);9.65;4.04;42.44;794.54;739.91;3064.22;16.18;48.63;28.59;9.23;23.02;33.32;17.56;71.57;
70 (s);9.66;4.04;42.45;792.88;738.71;3064.41;16.20;48.65;28.54;9.24;23.03;33.30;17.58;71.41;
80 (s);9.65;4.04;42.45;798.29;741.04;3064.19;16.23;48.66;28.50;9.21;23.04;33.25;17.59;71.42;
90 (s);9.64;4.03;42.43;797.82;739.59;3064.32;16.25;48.71;28.45;9.17;23.04;33.21;17.62;71.62;
100 (s);9.65;4.03;42.45;797.07;740.16;3064.15;16.26;48.74;28.40;9.15;23.05;33.19;17.64;71.40;
110 (s);9.65;4.02;42.90;801.49;740.82;3064.32;16.28;48.77;28.35;9.12;23.06;33.17;17.67;71.42;
120 (s);9.65;4.03;42.92;794.27;739.84;3064.28;16.31;48.80;28.29;9.14;23.07;33.14;17.70;71.70;
131 (s);9.65;4.03;42.93;800.87;740.41;3064.13;16.35;48.84;28.25;9.14;23.08;33.15;17.73;71.47;
141 (s);9.65;4.02;42.93;801.94;739.96;3064.24;16.40;48.89;28.19;9.07;23.08;33.11;17.76;71.54;
151 (s);9.65;4.01;43.58;801.14;742.39;3064.23;16.44;48.93;28.15;9.02;23.09;33.09;17.77;71.34;
161 (s);9.64;4.02;45.55;799.28;738.96;3064.42;16.48;48.97;28.10;9.07;23.10;33.08;17.78;71.25;
171 (s);9.65;4.02;47.28;800.19;737.58;3064.26;16.51;49.02;28.06;9.06;23.12;33.05;17.80;71.15;
181 (s);9.65;4.02;48.50;802.52;742.03;3064.27;16.52;49.08;28.02;9.09;23.14;33.05;17.82;71.66;
191 (s);9.65;4.02;49.23;803.04;738.67;3064.29;16.54;49.13;27.97;9.08;23.14;33.05;17.84;71.22;
201 (s);9.65;4.02;49.94;798.92;741.29;3064.13;16.56;49.19;27.92;9.06;23.15;33.04;17.85;71.26;
211 (s);9.64;4.02;52.52;800.48;736.26;3064.28;16.58;49.22;27.87;9.08;23.15;33.03;17.86;71.69;
221 (s);9.64;4.02;53.33;799.73;741.79;3064.34;16.62;49.27;27.83;9.11;23.16;33.03;17.86;71.60;
231 (s);9.64;4.03;53.82;803.03;740.18;3064.22;16.65;49.30;27.77;9.13;23.17;33.02;17.86;71.55;
241 (s);9.64;4.03;54.54;800.02;741.18;3064.27;16.67;49.34;27.72;9.14;23.18;33.03;17.87;71.71;
251 (s);9.64;4.03;55.26;801.65;741.36;3064.43;16.69;49.37;27.66;9.16;23.20;33.01;17.87;72.01;
261 (s);9.64;4.03;55.76;797.63;736.59;3064.43;16.71;49.40;27.62;9.18;23.21;33.03;17.88;71.83;
271 (s);9.64;4.04;56.00;800.05;742.90;3064.28;16.75;49.43;27.55;9.21;23.21;33.04;17.90;71.26;
281 (s);9.64;4.04;56.48;803.10;741.75;3064.15;16.77;49.48;27.50;9.22;23.22;33.02;17.91;71.56;
291 (s);9.64;4.04;56.48;801.61;739.06;3064.31;16.79;49.50;27.45;9.22;23.23;33.03;17.94;71.77;
301 (s);9.64;4.04;56.47;803.10;743.56;3064.21;16.82;49.52;27.39;9.22;23.23;33.05;17.95;71.82;
311 (s);9.64;4.04;56.48;801.34;741.23;3064.38;16.84;49.56;27.34;9.27;23.24;33.05;17.96;71.80;
321 (s);9.63;4.04;56.48;803.68;742.97;3064.30;16.86;49.59;27.29;9.22;23.25;33.06;17.96;71.65;
332 (s);9.64;4.04;56.48;798.16;737.36;3064.27;16.87;49.64;27.23;9.25;23.26;33.06;17.97;71.56;
342 (s);9.63;4.04;56.48;800.02;739.07;3064.35;16.89;49.67;27.18;9.24;23.27;33.05;17.96;71.60;
352 (s);9.64;4.04;56.48;804.84;741.41;3064.12;16.91;49.71;27.13;9.25;23.28;33.05;17.96;71.57;
362 (s);9.64;4.05;56.71;800.97;738.58;3064.17;16.93;49.74;27.09;9.28;23.29;33.05;17.96;71.67;
372 (s);9.64;4.05;56.97;804.61;740.83;3064.21;16.95;49.80;27.04;9.34;23.30;33.08;17.96;72.02;
382 (s);9.64;4.05;56.96;805.62;742.70;3064.25;16.97;49.84;27.00;9.32;23.31;33.09;17.97;71.97;
392 (s);9.64;4.05;56.95;805.92;741.24;3064.17;16.98;49.90;26.96;9.32;23.32;33.09;17.98;71.87;
402 (s);9.64;4.05;57.20;803.62;741.41;3064.22;16.99;49.94;26.93;9.32;23.33;33.09;17.99;71.87;
412 (s);9.63;4.06;57.93;802.72;740.88;3064.17;16.98;49.99;26.89;9.35;23.34;33.09;17.99;71.73;
423 (s);9.64;4.06;58.18;799.63;738.41;3064.12;16.99;50.05;26.86;9.42;23.35;33.10;17.99;71.80;
433 (s);9.64;4.06;58.18;800.83;739.32;3064.25;17.01;50.11;26.83;9.40;23.36;33.11;18.00;71.68;
443 (s);9.63;4.06;58.42;800.08;740.38;3064.19;17.02;50.15;26.80;9.39;23.36;33.12;18.01;71.76;
453 (s);9.64;4.07;58.60;804.61;741.05;3064.12;17.02;50.20;26.77;9.46;23.37;33.11;18.00;71.90;
463 (s);9.64;4.06;59.16;799.10;735.64;3064.23;17.03;50.26;26.74;9.40;23.38;33.14;18.01;71.84;
473 (s);9.64;4.06;59.38;806.06;742.44;3064.18;17.04;50.28;26.72;9.41;23.39;33.13;18.02;71.76;
483 (s);9.64;4.07;59.62;802.71;739.20;3064.12;17.06;50.32;26.71;9.43;23.40;33.12;18.03;71.77;
493 (s);9.64;4.07;59.63;803.27;742.55;3064.24;17.07;50.35;26.68;9.47;23.41;33.15;18.03;72.06;
503 (s);9.64;4.07;59.63;804.36;741.95;3064.34;17.08;50.39;26.67;9.46;23.42;33.17;18.03;71.83;
513 (s);9.64;4.08;59.62;805.90;739.34;3064.20;17.08;50.42;26.65;9.49;23.43;33.18;18.04;72.08;
523 (s);9.65;4.07;59.63;801.69;739.79;3064.09;17.09;50.47;26.64;9.48;23.43;33.19;18.05;71.58;
533 (s);9.65;4.08;59.63;801.67;742.44;3064.40;17.10;50.51;26.62;9.50;23.45;33.20;18.05;72.23;
544 (s);9.65;4.08;59.63;803.15;740.15;3064.39;17.10;50.57;26.61;9.54;23.46;33.22;18.06;71.98;
554 (s);9.65;4.08;59.63;806.30;744.47;3064.15;17.10;50.61;26.60;9.53;23.46;33.24;18.07;71.59;
564 (s);9.65;4.09;59.63;804.23;740.46;3064.45;17.11;50.65;26.58;9.58;23.47;33.23;18.07;72.22;
574 (s);9.65;4.09;59.62;803.55;741.26;3064.31;17.13;50.69;26.58;9.58;23.48;33.25;18.07;71.69;
584 (s);9.65;4.09;59.63;800.56;739.44;3064.47;17.14;50.72;26.58;9.58;23.49;33.26;18.08;72.29;
594 (s);9.65;4.09;59.63;804.16;740.66;3064.36;17.15;50.77;26.57;9.60;23.50;33.27;18.09;71.93;
604 (s);9.66;4.09;59.62;806.54;745.40;3064.30;17.15;50.81;26.56;9.61;23.50;33.27;18.09;71.85;
614 (s);9.65;4.09;59.62;799.90;736.94;3064.59;17.15;50.83;26.56;9.62;23.51;33.29;18.10;72.20;
624 (s);9.66;4.10;59.62;801.17;738.43;3064.51;17.15;50.88;26.56;9.69;23.51;33.30;18.08;72.19;
634 (s);9.66;4.10;59.64;805.63;740.44;3064.53;17.16;50.91;26.56;9.67;23.52;33.31;18.08;72.35;
644 (s);9.66;4.10;59.63;802.66;742.96;3064.57;17.17;50.95;26.56;9.65;23.52;33.31;18.10;72.11;
654 (s);9.66;4.10;59.64;805.93;744.28;3064.66;17.17;50.96;26.56;9.70;23.53;33.33;18.12;72.17;
