Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
248 (s);9.07;3.67;55.11;306.13;334.69;3321.64;12.29;52.52;29.46;6.43;20.72;32.14;11.70;72.02;
253 (s);9.07;3.67;55.11;306.51;333.80;3321.71;12.28;52.55;29.43;6.42;20.72;32.11;11.70;70.81;
258 (s);9.07;3.67;55.11;305.41;333.59;3321.49;12.28;52.54;29.41;6.42;20.70;32.12;11.70;72.55;
263 (s);9.07;3.67;55.12;305.50;335.60;3321.70;12.27;52.55;29.39;6.43;20.72;32.11;11.69;70.75;
268 (s);9.06;3.67;55.11;304.91;334.19;3321.60;12.27;52.54;29.37;6.40;20.73;32.12;11.68;72.47;
273 (s);9.06;3.67;55.12;306.29;335.25;3321.45;12.27;52.55;29.35;6.38;20.72;32.11;11.68;71.20;
278 (s);9.06;3.67;55.11;307.16;333.51;3321.71;12.26;52.56;29.33;6.39;20.72;32.09;11.68;72.26;
284 (s);9.06;3.67;55.09;305.53;335.58;3321.41;12.26;52.58;29.33;6.39;20.73;32.08;11.69;71.06;
289 (s);9.06;3.67;55.10;306.25;334.91;3321.73;12.26;52.58;29.31;6.39;20.73;32.07;11.68;72.55;
294 (s);9.05;3.66;55.10;306.92;334.79;3321.55;12.26;52.58;29.26;6.37;20.73;32.07;11.67;71.06;
299 (s);9.05;3.66;55.12;305.19;333.37;3321.57;12.25;52.57;29.25;6.37;20.74;32.07;11.67;72.43;
