Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);10.70;3.82;51.72;358.67;169.71;3155.40;12.92;60.58;34.01;7.55;28.62;38.03;11.89;73.15;
10 (s);10.70;3.82;51.46;359.22;171.09;3155.51;12.93;60.56;34.04;7.56;28.63;38.04;11.90;73.46;
15 (s);10.69;3.82;51.47;358.40;170.79;3155.56;12.94;60.55;34.05;7.57;28.63;38.06;11.92;73.16;
20 (s);10.70;3.82;51.42;355.95;170.07;3155.36;12.95;60.53;34.01;7.57;28.64;38.03;11.97;73.10;
26 (s);10.69;3.82;51.46;359.94;173.23;3155.45;12.97;60.52;33.96;7.59;28.64;38.02;11.99;73.44;
31 (s);10.69;3.82;51.48;357.31;171.20;3155.45;13.00;60.50;33.93;7.59;28.65;37.99;12.01;73.20;
36 (s);10.69;3.82;51.22;340.02;172.70;3155.38;13.02;60.48;33.88;7.60;28.65;37.97;12.03;73.51;
41 (s);10.69;3.82;50.97;358.90;169.60;3155.48;13.03;60.46;33.89;7.61;28.65;38.01;12.04;73.10;
46 (s);10.69;3.83;50.98;359.09;171.01;3155.53;13.04;60.45;33.90;7.63;28.66;38.02;12.05;73.16;
51 (s);10.69;3.83;51.25;360.24;171.04;3155.56;13.04;60.44;33.90;7.63;28.66;38.02;12.07;73.35;
56 (s);10.69;3.83;51.22;360.21;172.05;3155.41;13.05;60.42;33.90;7.64;28.66;38.02;12.10;73.15;
61 (s);10.69;3.83;50.97;355.85;171.98;3155.51;13.06;60.40;33.88;7.65;28.67;37.98;12.11;73.48;
67 (s);10.69;3.83;50.98;360.27;169.91;3155.27;13.08;60.39;33.89;7.65;28.68;37.94;12.11;73.15;
72 (s);10.69;3.83;51.47;357.26;172.52;3155.43;13.08;60.36;33.86;7.65;28.69;37.97;12.11;73.20;
77 (s);10.69;3.83;51.46;360.44;171.66;3155.25;13.09;60.33;33.85;7.67;28.69;37.97;12.12;73.40;
82 (s);10.69;3.83;51.45;356.76;171.41;3155.36;13.10;60.31;33.82;7.66;28.71;38.00;12.12;72.98;
87 (s);10.69;3.83;51.46;359.54;172.04;3155.33;13.10;60.31;33.80;7.66;28.72;37.97;12.13;73.37;
92 (s);10.69;3.83;51.46;357.26;171.60;3155.44;13.11;60.30;33.77;7.68;28.73;37.96;12.15;73.18;
97 (s);10.69;3.83;51.21;360.78;171.60;3155.48;13.11;60.28;33.75;7.67;28.73;37.97;12.15;73.18;
103 (s);10.69;3.83;51.45;359.59;172.10;3155.58;13.12;60.28;33.77;7.68;28.73;38.00;12.16;73.42;
108 (s);10.69;3.83;51.48;359.90;173.59;3155.49;13.12;60.26;33.80;7.69;28.73;38.02;12.16;73.21;
113 (s);10.69;3.83;51.47;357.34;171.30;3155.37;13.13;60.24;33.80;7.69;28.72;38.03;12.16;73.39;
118 (s);10.69;3.83;51.46;360.54;171.78;3155.47;13.14;60.23;33.75;7.69;28.72;37.96;12.19;73.10;
123 (s);10.70;3.83;51.47;357.60;171.95;3155.30;13.15;60.22;33.75;7.70;28.72;37.96;12.21;73.40;
128 (s);10.70;3.84;51.46;359.86;168.90;3155.47;13.17;60.20;33.70;7.70;28.72;37.99;12.22;73.11;
133 (s);10.70;3.84;51.45;358.67;169.56;3155.59;13.18;60.19;33.70;7.71;28.71;38.00;12.24;73.34;
139 (s);10.70;3.84;51.46;360.33;169.86;3155.38;13.19;60.17;33.68;7.70;28.71;37.96;12.25;73.23;
144 (s);10.70;3.84;51.46;361.62;171.80;3155.31;13.20;60.13;33.64;7.71;28.70;37.97;12.27;73.23;
149 (s);10.70;3.84;51.45;358.74;171.99;3155.19;13.21;60.13;33.62;7.71;28.71;38.01;12.29;73.25;
154 (s);10.70;3.84;51.47;360.01;171.12;3155.54;13.22;60.13;33.62;7.72;28.71;38.05;12.32;73.31;
159 (s);10.70;3.84;51.46;359.95;172.07;3155.24;13.24;60.13;33.66;7.71;28.72;37.96;12.32;73.25;
164 (s);10.70;3.84;51.46;358.33;169.62;3155.50;13.27;60.13;33.65;7.71;28.73;37.92;12.32;73.19;
169 (s);10.71;3.84;51.46;361.36;170.93;3155.50;13.30;60.12;33.66;7.71;28.74;37.95;12.32;73.25;
175 (s);10.71;3.84;51.46;358.30;171.11;3155.42;13.31;60.11;33.65;7.71;28.75;37.99;12.31;73.26;
