Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
10 (s);8.01;3.32;37.16;312.83;314.17;2642.04;10.94;47.79;27.21;3.55;19.65;28.55;7.67;50.91;
20 (s);8.04;3.33;37.39;313.04;315.00;2642.17;11.02;47.73;27.17;3.61;19.66;28.58;7.79;50.79;
30 (s);8.06;3.34;35.48;312.30;315.30;2642.16;11.09;47.69;27.11;3.66;19.67;28.63;7.90;51.03;
40 (s);8.08;3.34;34.00;315.07;317.11;2641.97;11.14;47.65;26.98;3.71;19.68;28.68;7.98;51.08;
50 (s);8.09;3.35;32.53;313.37;320.27;2641.72;11.19;47.62;26.81;3.75;19.69;28.72;8.05;51.10;
61 (s);8.10;3.35;32.29;312.71;317.32;2641.33;11.23;47.58;26.53;3.79;19.70;28.75;8.12;51.03;
71 (s);8.11;3.35;31.61;314.24;318.53;2640.98;11.27;47.56;26.39;3.81;19.70;28.76;8.18;51.10;
81 (s);8.11;3.36;30.64;310.86;318.25;2640.61;11.32;47.54;26.18;3.84;19.71;28.79;8.24;51.10;
91 (s);8.12;3.36;30.62;314.17;321.67;2640.54;11.36;47.53;26.02;3.87;19.70;28.81;8.28;51.08;
101 (s);8.12;3.37;30.63;314.22;319.39;2640.54;11.39;47.51;25.96;3.91;19.71;28.82;8.32;51.73;
111 (s);8.12;3.37;30.63;313.88;318.79;2640.55;11.42;47.49;25.87;3.92;19.72;28.83;8.36;51.13;
121 (s);8.12;3.37;30.39;314.17;320.85;2640.60;11.45;47.46;25.76;3.93;19.73;28.82;8.41;51.76;
131 (s);8.13;3.37;30.18;313.50;319.21;2640.56;11.47;47.44;25.63;3.96;19.73;28.83;8.45;51.09;
142 (s);8.13;3.37;29.90;313.78;315.82;2640.63;11.50;47.44;25.57;3.96;19.72;28.84;8.48;51.70;
152 (s);8.13;3.37;30.15;314.30;317.81;2640.52;11.54;47.44;25.51;3.98;19.72;28.85;8.52;51.25;
162 (s);8.13;3.37;29.67;313.56;319.21;2640.31;11.57;47.43;25.42;3.98;19.71;28.85;8.55;50.98;
172 (s);8.13;3.37;29.66;312.64;316.20;2640.53;11.60;47.42;25.33;3.98;19.72;28.86;8.57;51.84;
