Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
30 (s);8.12;3.32;41.79;387.02;333.75;2630.55;10.73;50.01;26.35;3.52;20.94;28.77;6.87;51.66;
60 (s);8.11;3.33;38.87;386.48;328.28;2630.50;10.90;49.83;26.10;3.64;20.93;28.62;7.10;51.08;
90 (s);8.11;3.35;38.64;386.44;329.10;2630.62;11.00;49.68;25.98;3.74;20.93;28.58;7.22;50.93;
120 (s);8.11;3.36;38.63;387.66;332.31;2630.62;11.08;49.57;25.87;3.83;20.96;28.56;7.32;51.85;
150 (s);8.10;3.36;38.63;388.06;334.43;2630.63;11.15;49.50;25.79;3.88;20.97;28.54;7.39;51.83;
181 (s);8.10;3.37;38.63;387.79;331.05;2630.49;11.21;49.45;25.73;3.91;20.97;28.53;7.45;50.98;
211 (s);8.11;3.37;38.64;387.67;329.62;2630.55;11.27;49.41;25.68;3.93;21.00;28.54;7.48;51.08;
241 (s);8.12;3.36;38.63;385.21;325.69;2630.63;11.30;49.35;25.62;3.90;20.98;28.64;7.39;51.07;
271 (s);8.11;3.37;38.63;385.13;322.43;2630.43;11.33;49.33;25.59;3.91;21.01;28.59;7.48;51.02;
301 (s);8.11;3.37;38.63;384.41;323.46;2630.54;11.38;49.29;25.55;3.91;21.02;28.57;7.50;50.86;
331 (s);8.11;3.37;38.63;386.36;320.51;2630.62;11.42;49.25;25.53;3.91;21.03;28.57;7.50;51.22;
362 (s);8.11;3.36;38.64;382.65;318.16;2630.58;11.46;49.23;25.51;3.90;21.02;28.57;7.51;51.18;
392 (s);8.12;3.36;38.64;385.63;313.59;2630.65;11.49;49.17;25.47;3.90;21.06;28.57;7.49;51.27;
422 (s);8.12;3.37;39.60;385.56;322.92;2630.53;11.50;49.15;25.49;3.91;21.06;28.57;7.46;51.13;
452 (s);8.31;3.37;40.59;266.87;316.69;2630.65;11.54;49.18;25.55;3.96;21.14;29.69;7.48;51.51;
482 (s);8.38;3.38;41.53;266.24;321.08;2630.65;11.58;49.17;25.59;4.00;21.16;30.09;7.49;51.65;
512 (s);8.42;3.38;41.53;266.85;316.85;2630.72;11.61;49.17;25.60;4.04;21.17;30.31;7.53;51.77;
542 (s);8.47;3.38;43.74;254.09;294.12;2630.75;11.62;49.17;25.68;4.01;21.05;30.62;7.34;51.89;
573 (s);8.48;3.39;44.94;268.70;314.18;2630.76;11.64;49.16;25.80;4.12;21.19;30.61;7.43;51.99;
603 (s);8.49;3.40;44.94;271.79;313.53;2630.77;11.67;49.18;25.92;4.21;21.21;30.67;7.51;52.04;
633 (s);8.50;3.41;44.96;272.17;313.97;2630.87;11.68;49.20;26.06;4.28;21.22;30.74;7.57;52.04;
