Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
10 (s);8.43;3.46;62.71;309.81;514.08;3504.32;11.24;50.56;20.41;4.70;19.50;27.78;11.11;72.59;
20 (s);8.53;3.46;62.96;307.88;518.53;3503.95;11.25;50.59;20.43;4.74;19.57;28.38;11.13;72.71;
30 (s);8.60;3.47;61.23;298.03;517.14;3503.93;11.26;50.63;20.42;4.77;19.60;28.82;11.16;73.02;
40 (s);8.67;3.47;60.48;299.25;517.57;3503.94;11.26;50.67;20.40;4.78;19.59;29.18;11.20;73.18;
50 (s);8.72;3.47;59.04;297.42;517.72;3504.22;11.27;50.70;20.39;4.80;19.56;29.43;11.22;73.15;
60 (s);8.76;3.47;57.82;297.87;519.15;3504.58;11.27;50.74;20.38;4.82;19.52;29.67;11.24;73.62;
70 (s);8.80;3.47;57.08;295.99;515.81;3504.45;11.27;50.78;20.38;4.82;19.52;29.86;11.25;73.67;
80 (s);8.84;3.47;56.11;297.02;517.37;3504.53;11.27;50.84;20.35;4.81;19.50;29.97;11.25;73.59;
91 (s);8.87;3.47;55.86;295.66;516.83;3504.47;11.28;50.88;20.33;4.82;19.51;30.15;11.26;73.84;
101 (s);8.90;3.47;55.85;298.35;519.86;3504.63;11.29;50.89;20.35;4.82;19.51;30.26;11.26;74.00;
111 (s);8.92;3.47;55.85;297.88;518.81;3504.53;11.30;50.91;20.36;4.82;19.52;30.36;11.26;73.77;
121 (s);8.94;3.48;55.87;297.88;516.10;3504.68;11.31;50.94;20.38;4.84;19.53;30.49;11.26;73.96;
131 (s);8.96;3.48;55.88;294.38;515.63;3504.51;11.31;50.98;20.40;4.84;19.54;30.56;11.27;73.98;
141 (s);8.98;3.48;55.87;298.44;515.06;3504.42;11.32;51.00;20.42;4.86;19.54;30.67;11.28;73.90;
151 (s);9.00;3.48;55.88;300.53;520.97;3504.63;11.34;51.05;20.44;4.89;19.54;30.72;11.30;73.97;
161 (s);9.02;3.49;55.86;299.07;517.87;3504.84;11.36;51.11;20.49;4.92;19.54;30.84;11.32;73.94;
171 (s);9.04;3.49;55.86;299.57;515.73;3504.83;11.38;51.12;20.50;4.93;19.55;30.91;11.33;74.43;
181 (s);9.05;3.49;55.92;299.12;517.38;3504.94;11.39;51.12;20.53;4.94;19.57;30.98;11.35;74.38;
