Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
10 (s);8.22;3.34;103.83;508.96;298.35;3503.71;11.34;49.68;20.43;3.73;18.68;26.55;9.67;71.29;
20 (s);8.19;3.34;104.31;513.18;300.67;3503.39;11.27;49.66;20.46;3.71;18.70;26.55;9.42;71.20;
30 (s);8.16;3.34;104.29;513.54;300.91;3503.60;11.21;49.67;20.49;3.71;18.69;26.56;9.26;71.26;
40 (s);8.13;3.34;104.33;510.75;300.72;3503.59;11.15;49.66;20.54;3.73;18.67;26.54;9.10;71.01;
50 (s);8.11;3.34;103.82;511.13;300.26;3503.19;11.07;49.65;20.59;3.72;18.67;26.51;8.97;71.14;
60 (s);8.09;3.35;103.83;510.89;300.58;3503.31;11.01;49.66;20.65;3.74;18.69;26.50;8.89;71.01;
70 (s);8.07;3.35;103.08;512.91;301.05;3503.69;10.95;49.65;20.70;3.76;18.70;26.46;8.80;70.94;
80 (s);8.06;3.35;100.91;511.31;300.24;3503.70;10.88;49.66;20.75;3.75;18.71;26.47;8.72;70.98;
90 (s);8.04;3.35;97.77;510.37;298.91;3503.66;10.79;49.66;20.79;3.75;18.70;26.46;8.65;70.81;
100 (s);8.02;3.34;94.57;510.17;298.43;3503.22;10.70;49.66;20.82;3.73;18.69;26.46;8.55;70.86;
110 (s);8.01;3.34;92.61;515.15;303.90;3503.20;10.62;49.66;20.86;3.72;18.68;26.45;8.48;70.76;
121 (s);7.99;3.34;90.20;510.86;300.84;3503.11;10.52;49.62;20.94;3.69;18.68;26.40;8.42;70.94;
131 (s);7.97;3.34;89.22;507.26;300.70;3503.14;10.42;49.63;21.00;3.68;18.69;26.37;8.33;70.77;
141 (s);7.96;3.34;86.81;509.59;299.22;3503.32;10.34;49.60;21.08;3.67;18.68;26.36;8.27;70.74;
151 (s);7.94;3.34;85.57;506.55;296.81;3503.58;10.26;49.61;21.16;3.66;18.68;26.34;8.19;70.67;
161 (s);7.93;3.33;83.35;513.49;302.08;3503.89;10.19;49.61;21.25;3.63;18.66;26.30;8.13;70.80;
171 (s);7.92;3.33;80.23;509.81;300.37;3503.64;10.11;49.62;21.32;3.61;18.63;26.25;8.09;70.68;
181 (s);7.90;3.33;78.25;514.11;299.93;3503.45;10.02;49.58;21.39;3.58;18.64;26.23;8.03;70.48;
191 (s);7.90;3.32;75.60;510.99;301.77;3503.11;9.93;49.56;21.48;3.54;18.65;26.18;7.99;70.40;
201 (s);7.90;3.32;73.40;509.42;298.26;3503.60;9.83;49.53;21.58;3.52;18.65;26.18;7.93;70.42;
211 (s);7.90;3.32;70.51;509.70;299.11;3503.66;9.75;49.50;21.68;3.48;18.65;26.20;7.87;70.48;
221 (s);7.89;3.31;67.81;514.00;300.37;3503.34;9.68;49.50;21.77;3.45;18.64;26.19;7.83;70.47;
231 (s);7.90;3.31;65.61;515.38;303.78;3503.29;9.60;49.51;21.87;3.43;18.65;26.18;7.81;70.40;
241 (s);7.89;3.30;63.82;511.79;300.75;3503.40;9.53;49.50;21.97;3.38;18.65;26.20;7.76;70.34;
251 (s);7.89;3.30;61.61;512.02;299.21;3503.32;9.49;49.49;22.06;3.36;18.65;26.20;7.73;70.27;
261 (s);7.90;3.30;59.51;513.50;302.09;3503.58;9.44;49.49;22.13;3.31;18.67;26.18;7.71;70.36;
271 (s);7.90;3.29;56.85;511.27;302.57;3503.22;9.38;49.49;22.17;3.27;18.68;26.17;7.67;70.27;
281 (s);7.90;3.28;55.13;513.21;300.60;3503.33;9.32;49.47;22.24;3.21;18.68;26.17;7.64;70.23;
292 (s);7.90;3.28;53.45;508.37;300.29;3503.49;9.26;49.44;22.28;3.18;18.67;26.18;7.61;70.36;
302 (s);7.90;3.28;51.98;512.03;299.71;3503.20;9.20;49.43;22.31;3.14;18.68;26.20;7.58;70.29;
312 (s);7.90;3.27;50.76;509.82;299.82;3503.39;9.13;49.42;22.31;3.08;18.68;26.19;7.53;70.28;
322 (s);7.90;3.26;48.33;511.72;300.63;3503.40;9.09;49.44;22.34;3.04;18.69;26.17;7.51;70.35;
332 (s);7.91;3.26;48.34;513.15;306.73;3503.47;9.04;49.41;22.35;2.99;18.68;26.17;7.47;70.43;
342 (s);7.90;3.25;46.86;513.46;300.65;3503.28;9.00;49.38;22.33;2.93;18.69;26.15;7.44;70.29;
352 (s);7.90;3.25;46.13;513.87;300.85;3503.22;8.96;49.36;22.40;2.89;18.71;26.15;7.42;70.26;
362 (s);7.90;3.24;45.90;510.73;302.07;3503.11;8.92;49.38;22.40;2.86;18.72;26.15;7.40;70.27;
372 (s);7.91;3.24;45.89;511.97;304.53;3502.95;8.91;49.41;22.42;2.83;18.72;26.15;7.40;70.19;
382 (s);7.91;3.24;45.90;512.86;300.47;3503.29;8.90;49.44;22.51;2.80;18.73;26.14;7.39;70.19;
392 (s);7.91;3.23;44.70;510.15;300.88;3503.44;8.89;49.46;22.49;2.76;18.73;26.13;7.38;70.31;
402 (s);7.91;3.23;43.45;512.75;302.52;3503.11;8.86;49.48;22.51;2.73;18.74;26.17;7.36;70.24;
412 (s);7.91;3.22;42.49;511.64;301.56;3503.50;8.82;49.43;22.44;2.68;18.75;26.14;7.33;70.19;
422 (s);7.91;3.22;42.48;511.53;301.56;3503.49;8.79;49.39;22.38;2.63;18.76;26.12;7.31;70.24;
432 (s);7.91;3.21;42.22;512.11;303.16;3503.40;8.76;49.38;22.38;2.59;18.78;26.13;7.28;70.30;
442 (s);7.91;3.21;42.49;513.19;302.03;3503.25;8.74;49.37;22.39;2.56;18.78;26.12;7.26;70.13;
453 (s);7.91;3.21;41.26;514.08;307.54;3503.35;8.73;49.35;22.40;2.53;18.79;26.10;7.24;70.26;
463 (s);7.91;3.20;41.26;513.54;302.65;3503.53;8.73;49.33;22.40;2.50;18.81;26.14;7.22;70.10;
473 (s);7.92;3.20;41.25;514.19;301.97;3503.19;8.71;49.31;22.39;2.47;18.82;26.12;7.21;70.25;
483 (s);7.92;3.20;41.26;511.45;304.27;3503.53;8.70;49.32;22.36;2.43;18.83;26.12;7.19;70.15;
493 (s);7.92;3.19;41.28;510.80;300.43;3503.01;8.68;49.31;22.39;2.41;18.83;26.15;7.17;70.20;
503 (s);7.93;3.19;41.02;511.76;300.51;3503.42;8.69;49.30;22.41;2.40;18.81;26.12;7.17;70.04;
513 (s);7.93;3.19;40.78;512.67;302.23;3503.13;8.71;49.33;22.51;2.38;18.81;26.11;7.20;70.10;
523 (s);7.94;3.19;40.80;512.17;302.77;3502.98;8.74;49.35;22.54;2.35;18.82;26.13;7.20;69.95;
533 (s);7.94;3.18;40.79;512.44;301.62;3503.18;8.75;49.34;22.47;2.33;18.83;26.16;7.18;70.09;
543 (s);7.94;3.18;40.78;511.52;300.03;3503.47;8.73;49.34;22.49;2.31;18.82;26.11;7.17;70.10;
553 (s);7.95;3.18;40.79;508.66;300.53;3503.21;8.72;49.35;22.47;2.28;18.79;26.13;7.16;70.04;
563 (s);7.95;3.18;40.80;511.67;300.87;3503.14;8.71;49.37;22.48;2.26;18.80;26.11;7.15;70.13;
573 (s);7.95;3.17;40.80;515.71;301.38;3503.20;8.73;49.36;22.55;2.25;18.83;26.13;7.15;70.22;
583 (s);7.96;3.17;40.80;513.33;304.88;3503.06;8.73;49.36;22.53;2.23;18.83;26.13;7.16;70.02;
593 (s);7.96;3.17;40.78;513.11;301.90;3503.27;8.74;49.38;22.65;2.22;18.83;26.14;7.16;70.05;
603 (s);7.97;3.17;40.78;509.81;302.45;3503.36;8.75;49.39;22.54;2.20;18.84;26.10;7.16;70.39;
614 (s);7.97;3.17;40.79;511.98;303.62;3503.15;8.76;49.37;22.53;2.18;18.84;26.14;7.17;70.08;
624 (s);7.98;3.17;41.49;511.34;300.81;3503.41;8.76;49.38;22.55;2.17;18.85;26.14;7.15;70.18;
634 (s);7.98;3.17;42.01;511.29;300.71;3503.07;8.77;49.36;22.57;2.17;18.88;26.18;7.17;70.12;
644 (s);7.99;3.16;42.00;510.03;299.55;3503.22;8.79;49.38;22.62;2.16;18.90;26.13;7.17;70.19;
654 (s);7.99;3.16;41.99;513.38;302.78;3503.55;8.80;49.39;22.60;2.15;18.92;26.19;7.18;70.02;
664 (s);7.99;3.16;42.71;511.09;300.41;3503.30;8.82;49.40;22.60;2.16;18.91;26.20;7.19;70.26;
674 (s);8.00;3.16;43.22;513.21;303.45;3503.42;8.84;49.41;22.61;2.16;18.92;26.18;7.20;70.57;
684 (s);8.01;3.17;44.20;510.06;301.98;3503.43;8.86;49.41;22.59;2.17;18.93;26.16;7.22;70.15;
694 (s);8.01;3.16;44.46;514.03;301.44;3503.31;8.88;49.42;22.61;2.16;18.95;26.21;7.23;70.12;
705 (s);8.02;3.16;44.44;515.01;305.13;3503.74;8.89;49.40;22.60;2.16;18.95;26.23;7.22;70.27;
715 (s);8.02;3.17;44.95;509.97;299.25;3503.23;8.90;49.41;22.59;2.16;18.96;26.25;7.24;70.22;
725 (s);8.02;3.17;45.64;512.40;302.87;3503.59;8.91;49.43;22.56;2.18;18.98;26.18;7.26;70.65;
735 (s);8.03;3.17;45.89;514.20;302.61;3503.52;8.93;49.45;22.55;2.16;18.97;26.23;7.27;70.45;
