Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
10 (s);9.62;3.95;56.21;582.80;642.37;3740.17;16.10;41.16;29.12;8.55;22.32;34.09;16.80;79.40;
20 (s);9.64;3.95;56.94;579.39;642.78;3740.14;16.06;41.37;29.13;8.53;22.33;34.20;16.76;79.65;
30 (s);9.66;3.95;56.95;581.29;643.00;3740.17;16.04;41.53;29.13;8.53;22.34;34.31;16.73;79.61;
40 (s);9.68;3.94;57.20;581.30;646.35;3740.27;16.02;41.69;29.11;8.47;22.35;34.37;16.72;79.85;
50 (s);9.69;3.94;57.67;578.48;644.66;3740.47;16.01;41.86;29.09;8.49;22.36;34.43;16.70;80.00;
60 (s);9.71;3.95;57.67;580.93;644.59;3740.34;16.00;41.99;29.06;8.55;22.37;34.50;16.67;80.03;
70 (s);9.72;3.94;57.92;583.68;645.05;3740.29;15.99;42.13;29.02;8.50;22.37;34.54;16.64;80.11;
80 (s);9.73;3.94;57.92;579.58;645.60;3740.57;15.97;42.23;28.99;8.50;22.38;34.60;16.63;79.99;
90 (s);9.74;3.94;57.92;580.90;642.36;3740.66;15.96;42.43;28.96;8.48;22.38;34.64;16.61;80.18;
100 (s);9.75;3.94;57.93;577.63;642.20;3740.66;15.95;42.52;28.93;8.48;22.39;34.68;16.60;80.21;
111 (s);9.76;3.94;58.42;581.49;644.03;3740.85;15.94;42.60;28.91;8.52;22.39;34.72;16.60;80.12;
121 (s);9.77;3.94;58.18;579.48;644.71;3741.06;15.95;42.71;28.88;8.51;22.40;34.76;16.60;80.22;
131 (s);9.78;3.94;58.18;578.70;643.73;3740.99;15.93;42.80;28.86;8.50;22.41;34.80;16.60;80.39;
141 (s);9.78;3.95;58.41;582.61;643.91;3741.15;15.92;42.90;28.84;8.54;22.41;34.84;16.60;80.53;
151 (s);9.79;3.94;58.40;579.08;642.47;3740.96;15.92;43.01;28.83;8.52;22.41;34.86;16.60;80.26;
161 (s);9.80;3.94;58.41;578.72;642.12;3740.94;15.91;43.10;28.81;8.53;22.42;34.90;16.61;80.47;
171 (s);9.81;3.96;58.43;579.89;645.77;3741.11;15.90;43.23;28.80;8.64;22.43;34.92;16.61;80.16;
181 (s);9.81;3.94;58.41;582.52;645.80;3741.10;15.89;43.35;28.80;8.50;22.43;34.97;16.60;80.30;
191 (s);9.82;3.95;58.42;579.97;643.97;3741.21;15.88;43.45;28.79;8.57;22.44;34.96;16.60;80.38;
201 (s);9.83;3.95;58.42;577.84;643.75;3741.34;15.88;43.53;28.79;8.54;22.44;35.00;16.62;80.31;
211 (s);9.83;3.97;58.42;578.59;642.64;3741.24;15.88;43.62;28.79;8.69;22.45;35.02;16.62;80.41;
221 (s);9.84;3.94;58.40;578.89;640.35;3741.55;15.88;43.66;28.78;8.50;22.46;35.04;16.63;80.52;
231 (s);9.84;3.94;58.42;580.19;643.74;3741.51;15.87;43.77;28.78;8.47;22.47;35.06;16.63;80.65;
241 (s);9.85;3.94;58.90;580.43;643.77;3741.42;15.86;43.86;28.78;8.47;22.48;35.07;16.64;80.68;
251 (s);9.85;3.94;58.90;580.32;644.03;3741.89;15.85;43.98;28.78;8.53;22.50;35.11;16.66;80.84;
262 (s);9.86;3.94;58.91;581.51;643.34;3741.93;15.85;44.07;28.78;8.52;22.51;35.13;16.67;80.86;
272 (s);9.86;3.94;58.89;581.61;643.24;3741.44;15.85;44.20;28.79;8.52;22.52;35.15;16.68;80.95;
282 (s);9.87;3.95;58.89;582.25;644.79;3741.69;15.84;44.30;28.79;8.59;22.53;35.17;16.67;81.04;
292 (s);9.87;3.95;58.90;581.07;644.35;3741.96;15.84;44.47;28.79;8.54;22.53;35.19;16.67;80.83;
302 (s);9.88;3.95;58.89;576.45;640.71;3741.80;15.84;44.62;28.80;8.56;22.53;35.21;16.69;80.93;
312 (s);9.88;3.95;58.90;580.61;641.29;3741.84;15.82;44.83;28.81;8.57;22.52;35.22;16.69;80.86;
322 (s);9.89;3.95;58.92;582.66;646.28;3742.04;15.82;45.01;28.82;8.58;22.53;35.23;16.70;81.03;
333 (s);9.89;3.95;58.89;580.05;644.34;3742.35;15.82;45.16;28.83;8.57;22.54;35.25;16.71;81.12;
343 (s);9.90;3.95;58.91;580.57;643.86;3742.10;15.81;45.26;28.84;8.58;22.56;35.27;16.72;81.16;
353 (s);9.90;3.95;58.91;580.51;642.17;3742.48;15.80;45.37;28.86;8.60;22.57;35.29;16.73;81.42;
363 (s);9.91;3.96;58.91;580.69;643.18;3742.75;15.80;45.51;28.87;8.62;22.58;35.32;16.73;81.38;
373 (s);9.90;3.97;58.90;579.27;642.54;3742.47;15.79;45.61;28.90;8.70;22.58;35.36;16.72;81.36;
383 (s);9.91;3.96;58.90;579.86;643.71;3742.45;15.80;45.72;28.91;8.64;22.59;35.35;16.72;81.18;
393 (s);9.91;3.96;58.89;580.53;643.73;3742.71;15.80;45.81;28.92;8.63;22.59;35.35;16.72;81.36;
404 (s);9.92;3.96;58.90;584.15;649.71;3742.50;15.79;45.91;28.94;8.67;22.61;35.37;16.70;81.37;
414 (s);9.93;3.97;58.90;577.52;640.48;3742.90;15.78;45.98;28.96;8.70;22.63;35.38;16.70;81.58;
424 (s);9.93;3.97;58.91;580.27;643.97;3742.92;15.79;46.07;28.97;8.69;22.64;35.42;16.71;81.34;
434 (s);9.93;3.97;58.90;581.51;644.91;3742.64;15.78;46.15;28.98;8.73;22.65;35.43;16.72;81.76;
444 (s);9.94;3.98;58.91;579.43;641.67;3742.75;15.78;46.25;28.99;8.77;22.66;35.45;16.72;81.47;
454 (s);9.94;3.97;58.91;584.05;647.06;3742.69;15.77;46.38;29.01;8.73;22.66;35.46;16.71;81.64;
464 (s);9.95;3.98;58.91;581.11;645.27;3743.14;15.76;46.50;29.02;8.76;22.67;35.48;16.71;81.70;
474 (s);9.95;3.98;58.91;581.05;644.53;3742.86;15.76;46.59;29.02;8.78;22.67;35.49;16.71;81.61;
485 (s);9.96;3.98;58.92;582.76;648.01;3743.18;15.76;46.67;29.04;8.78;22.67;35.51;16.73;81.69;
495 (s);9.96;3.98;58.91;578.91;644.41;3742.82;15.75;46.72;29.05;8.81;22.68;35.53;16.74;81.87;
505 (s);9.97;3.98;58.90;579.72;641.62;3743.15;15.75;46.79;29.07;8.82;22.69;35.55;16.75;81.67;
515 (s);9.97;3.99;58.91;583.64;642.90;3742.75;15.76;46.88;29.07;8.84;22.70;35.56;16.74;81.64;
525 (s);9.98;3.98;58.90;580.64;643.10;3743.06;15.75;46.96;29.09;8.81;22.70;35.59;16.76;81.89;
535 (s);9.98;3.99;58.90;584.56;648.41;3743.57;15.75;47.02;29.10;8.84;22.71;35.59;16.76;82.03;
545 (s);9.99;3.99;58.42;581.65;644.67;3743.68;15.75;47.10;29.12;8.86;22.72;35.60;16.77;82.12;
555 (s);9.99;3.99;58.65;585.44;646.40;3743.02;15.75;47.18;29.13;8.86;22.73;35.61;16.78;81.96;
566 (s);10.00;3.99;58.42;582.45;647.92;3743.45;15.74;47.27;29.13;8.88;22.75;35.66;16.79;81.96;
576 (s);10.00;3.99;58.17;584.01;647.59;3743.35;15.75;47.36;29.14;8.87;22.77;35.68;16.80;81.95;
586 (s);10.01;3.99;57.37;584.19;647.32;3743.24;15.75;47.44;29.15;8.90;22.78;35.73;16.81;82.06;
