Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);8.65;3.63;51.95;401.96;347.83;3120.84;11.77;53.09;26.50;6.12;20.63;29.80;11.16;67.06;
10 (s);8.66;3.63;51.96;401.73;347.10;3120.89;11.78;53.09;26.49;6.12;20.62;29.79;11.16;66.95;
15 (s);8.66;3.63;51.95;401.01;347.18;3121.22;11.78;53.09;26.52;6.12;20.62;29.79;11.17;66.96;
20 (s);8.66;3.63;51.96;400.97;347.51;3121.02;11.79;53.10;26.51;6.12;20.65;29.78;11.17;67.04;
25 (s);8.66;3.63;51.97;401.75;346.54;3122.17;11.80;53.09;26.49;6.12;20.67;29.78;11.16;67.09;
31 (s);8.66;3.63;51.96;398.34;346.50;3120.79;11.80;53.09;26.50;6.11;20.68;29.79;11.16;67.25;
36 (s);8.66;3.63;51.96;400.59;347.42;3122.56;11.80;53.09;26.46;6.13;20.69;29.82;11.17;67.34;
41 (s);8.67;3.63;51.96;399.78;346.25;3122.56;11.81;53.08;26.46;6.11;20.67;29.80;11.18;67.28;
46 (s);8.67;3.63;51.96;401.14;344.27;3122.68;11.81;53.08;26.46;6.12;20.67;29.81;11.19;67.45;
51 (s);8.67;3.63;51.97;396.73;341.87;3122.43;11.81;53.08;26.47;6.12;20.66;29.80;11.20;67.70;
56 (s);8.67;3.63;51.97;398.65;343.64;3122.60;11.82;53.07;26.46;6.11;20.67;29.82;11.19;67.55;
61 (s);8.67;3.63;51.96;399.52;346.34;3120.77;11.82;53.06;26.46;6.10;20.66;29.83;11.19;67.36;
67 (s);8.67;3.63;51.96;401.32;345.67;3120.69;11.83;53.06;26.49;6.10;20.68;29.83;11.19;67.15;
72 (s);8.68;3.63;51.96;399.97;342.19;3121.21;11.83;53.05;26.48;6.10;20.68;29.80;11.20;67.21;
77 (s);8.68;3.63;51.96;402.46;345.55;3121.33;11.84;53.05;26.43;6.10;20.69;29.83;11.21;66.89;
82 (s);8.68;3.63;51.95;401.28;345.89;3121.15;11.84;53.04;26.41;6.11;20.68;29.83;11.21;67.03;
