Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
10 (s);9.58;3.91;127.65;526.07;249.10;3525.23;15.18;57.04;26.75;8.27;23.81;32.94;13.70;77.28;
20 (s);9.53;3.90;127.64;524.40;249.59;3525.34;15.06;57.00;26.86;8.20;23.84;32.87;13.40;77.00;
30 (s);9.49;3.90;127.64;525.31;245.04;3525.40;14.94;56.95;26.96;8.19;23.86;32.85;13.20;76.96;
40 (s);9.44;3.90;127.64;528.90;251.09;3525.03;14.82;56.91;27.09;8.18;23.84;32.79;13.05;76.67;
50 (s);9.39;3.89;127.16;524.48;249.94;3524.94;14.68;56.85;27.24;8.15;23.80;32.72;12.87;76.75;
60 (s);9.35;3.89;125.92;526.73;250.10;3525.22;14.54;56.78;27.40;8.13;23.78;32.62;12.73;76.60;
70 (s);9.30;3.89;124.25;524.95;252.61;3524.92;14.35;56.75;27.59;8.11;23.77;32.52;12.61;76.35;
80 (s);9.27;3.89;120.83;529.10;251.26;3525.19;14.16;56.76;27.78;8.09;23.76;32.43;12.47;76.48;
90 (s);9.24;3.89;115.88;526.39;251.72;3525.27;13.96;56.80;27.96;8.09;23.76;32.37;12.39;76.43;
101 (s);9.23;3.88;108.60;525.99;251.37;3525.06;13.75;56.79;28.19;8.05;23.74;32.30;12.29;76.41;
111 (s);9.21;3.87;72.33;527.99;251.25;3525.06;13.56;56.76;28.36;7.99;23.74;32.30;12.20;76.31;
121 (s);9.17;3.87;88.78;526.75;248.53;3524.92;13.30;56.73;28.15;8.00;23.74;32.23;12.15;76.24;
131 (s);9.15;3.85;66.65;528.70;247.42;3524.97;12.78;56.71;28.38;7.81;23.74;32.16;12.08;75.64;
141 (s);9.20;3.80;40.79;528.51;253.42;3524.66;11.95;56.63;28.50;7.46;23.74;32.15;12.03;75.97;
151 (s);9.23;3.76;40.26;532.23;251.22;3525.11;11.39;56.59;28.54;7.14;23.72;32.18;11.97;75.75;
161 (s);9.24;3.74;45.65;527.54;249.55;3524.91;11.23;56.57;28.65;6.94;23.72;32.16;11.86;75.54;
171 (s);9.24;3.72;48.34;527.45;249.12;3524.91;11.30;56.54;28.68;6.77;23.72;32.16;11.69;75.52;
181 (s);9.24;3.70;51.48;528.56;252.15;3524.96;11.40;56.51;28.69;6.65;23.73;32.11;11.53;75.56;
191 (s);9.24;3.69;52.97;527.06;249.49;3524.74;11.48;56.48;28.76;6.56;23.74;32.13;11.38;75.43;
201 (s);9.24;3.68;54.17;526.31;248.79;3524.78;11.52;56.44;28.81;6.47;23.74;32.08;11.26;75.51;
211 (s);9.23;3.67;54.42;527.04;248.64;3524.53;11.54;56.40;28.83;6.39;23.75;32.06;11.17;75.64;
221 (s);9.23;3.66;54.95;528.62;251.34;3525.16;11.55;56.35;28.84;6.32;23.76;32.03;11.07;75.30;
231 (s);9.22;3.65;55.79;525.69;249.48;3524.84;11.55;56.31;28.83;6.27;23.78;32.06;10.97;75.46;
241 (s);9.21;3.65;56.11;523.60;248.74;3524.89;11.52;56.32;28.88;6.22;23.77;32.03;10.89;75.13;
251 (s);9.21;3.64;56.36;523.57;251.78;3524.49;11.50;56.31;28.89;6.17;23.76;31.98;10.83;75.30;
261 (s);9.21;3.64;56.36;521.51;251.15;3524.64;11.46;56.28;28.88;6.14;23.75;31.92;10.79;75.22;
271 (s);9.20;3.63;56.35;527.86;251.96;3524.88;11.43;56.25;28.89;6.09;23.75;31.96;10.72;74.99;
282 (s);9.19;3.63;58.51;525.91;251.38;3524.93;11.40;56.21;28.93;6.06;23.74;31.90;10.71;75.11;
292 (s);9.19;3.62;58.82;527.79;250.26;3524.82;11.38;56.19;28.99;6.04;23.75;31.87;10.63;75.13;
302 (s);9.18;3.62;58.82;524.03;248.78;3524.87;11.36;56.21;28.99;6.01;23.75;31.86;10.58;75.24;
312 (s);9.18;3.62;58.80;526.17;247.98;3524.88;11.33;56.22;29.01;5.99;23.77;31.85;10.57;75.13;
322 (s);9.18;3.61;58.80;528.74;251.31;3524.82;11.30;56.18;28.99;5.96;23.78;31.82;10.53;75.24;
332 (s);9.17;3.61;58.56;526.52;251.30;3524.67;11.26;56.16;29.00;5.93;23.81;31.84;10.48;75.08;
342 (s);9.17;3.61;57.83;524.18;249.92;3524.51;11.23;56.16;29.02;5.90;23.82;31.85;10.44;75.06;
352 (s);9.17;3.60;57.58;525.84;249.06;3524.79;11.20;56.14;29.02;5.87;23.81;31.80;10.40;75.04;
362 (s);9.17;3.60;57.33;524.06;248.84;3524.63;11.16;56.11;28.95;5.84;23.80;31.81;10.40;75.10;
372 (s);9.17;3.59;55.67;525.80;251.52;3524.77;11.13;56.09;28.92;5.80;23.77;31.81;10.37;75.19;
382 (s);9.17;3.59;53.93;528.03;249.33;3525.04;11.10;56.09;28.94;5.75;23.77;31.78;10.34;75.16;
392 (s);9.16;3.58;53.19;527.32;250.91;3524.84;11.08;56.09;28.84;5.71;23.80;31.76;10.30;75.08;
402 (s);9.17;3.58;52.71;526.73;245.48;3524.78;11.05;56.08;28.78;5.68;23.82;31.76;10.30;75.05;
412 (s);9.16;3.57;52.71;526.90;248.83;3524.87;11.02;56.06;28.75;5.63;23.84;31.78;10.27;74.74;
422 (s);9.17;3.57;50.99;529.95;248.48;3524.95;11.00;56.05;28.75;5.61;23.83;31.74;10.25;75.09;
432 (s);9.16;3.56;50.39;529.47;248.48;3524.55;10.98;56.05;28.77;5.56;23.84;31.78;10.21;74.75;
443 (s);9.17;3.56;50.51;529.30;250.46;3524.37;10.96;56.04;28.67;5.52;23.84;31.77;10.18;74.93;
453 (s);9.17;3.56;50.02;526.35;252.62;3524.67;10.94;56.02;28.65;5.49;23.85;31.73;10.17;74.79;
463 (s);9.17;3.55;50.03;528.30;250.49;3524.44;10.92;56.01;28.58;5.46;23.86;31.74;10.14;74.85;
473 (s);9.17;3.55;50.36;527.92;249.68;3524.51;10.90;56.02;28.57;5.43;23.88;31.73;10.12;74.84;
483 (s);9.17;3.55;51.72;526.75;249.70;3524.84;10.89;56.01;28.59;5.43;23.90;31.77;10.12;74.79;
493 (s);9.17;3.55;52.70;526.17;250.55;3524.58;10.88;56.01;28.63;5.42;23.91;31.77;10.12;74.75;
503 (s);9.17;3.55;52.69;526.36;250.37;3524.89;10.88;56.01;28.66;5.41;23.92;31.77;10.14;74.68;
513 (s);9.18;3.55;53.45;524.96;248.05;3524.53;10.88;56.01;28.69;5.42;23.90;31.74;10.09;75.00;
523 (s);9.18;3.55;55.85;527.26;250.58;3524.62;10.88;56.01;28.74;5.41;23.89;31.73;10.06;74.88;
533 (s);9.18;3.55;55.85;528.10;247.54;3524.78;10.87;55.98;28.76;5.42;23.90;31.75;10.06;75.01;
543 (s);9.18;3.55;55.86;526.59;251.38;3524.51;10.85;55.98;28.74;5.42;23.90;31.76;10.04;74.78;
553 (s);9.18;3.55;55.14;527.12;250.25;3524.44;10.84;55.97;28.72;5.41;23.90;31.75;10.01;74.98;
563 (s);9.18;3.54;54.19;529.18;250.27;3524.52;10.82;55.97;28.75;5.39;23.92;31.76;10.03;74.68;
573 (s);9.18;3.54;53.93;527.15;251.40;3524.60;10.80;55.95;28.70;5.37;23.92;31.74;10.02;74.88;
583 (s);9.18;3.54;53.94;528.09;251.43;3524.73;10.79;55.95;28.66;5.37;23.93;31.76;10.00;74.85;
593 (s);9.19;3.54;53.43;528.69;250.65;3524.36;10.79;55.96;28.64;5.34;23.93;31.77;10.01;74.67;
603 (s);9.19;3.54;52.71;529.83;252.69;3524.50;10.79;55.97;28.62;5.35;23.93;31.76;10.02;74.99;
613 (s);9.19;3.54;52.69;526.93;251.32;3524.42;10.78;55.95;28.57;5.33;23.95;31.74;10.01;74.80;
623 (s);9.19;3.53;52.70;525.28;248.16;3524.13;10.77;55.95;28.54;5.31;23.97;31.76;9.99;74.80;
634 (s);9.19;3.53;52.71;531.18;249.18;3524.44;10.77;55.95;28.49;5.30;23.98;31.77;9.99;74.93;
644 (s);9.20;3.53;52.46;527.34;252.75;3524.27;10.76;55.96;28.50;5.28;23.97;31.76;9.96;74.57;
654 (s);9.20;3.53;51.98;529.03;253.06;3524.26;10.76;55.95;28.45;5.26;23.95;31.76;9.97;75.00;
664 (s);9.20;3.53;51.49;527.19;249.37;3524.35;10.76;55.95;28.39;5.26;23.96;31.79;9.97;74.82;
674 (s);9.20;3.52;51.24;529.37;247.68;3524.31;10.75;55.93;28.34;5.23;23.98;31.76;9.97;74.72;
684 (s);9.21;3.52;50.98;529.04;250.37;3524.42;10.75;55.92;28.32;5.24;23.99;31.77;9.97;74.94;
694 (s);9.21;3.52;50.98;527.64;251.43;3524.36;10.75;55.92;28.32;5.21;24.00;31.77;9.98;74.90;
704 (s);9.22;3.52;50.98;527.83;248.52;3524.25;10.75;55.94;28.24;5.20;24.02;31.80;9.98;74.79;
714 (s);9.22;3.52;50.99;529.19;255.38;3524.37;10.75;55.95;28.19;5.18;24.05;31.80;9.96;74.95;
724 (s);9.23;3.52;50.96;527.06;249.42;3524.38;10.74;55.93;28.15;5.19;24.06;31.81;9.98;74.84;
734 (s);9.23;3.52;50.98;526.41;246.56;3524.25;10.74;55.92;28.12;5.17;24.06;31.80;9.94;74.78;
744 (s);9.24;3.52;50.99;525.46;249.51;3524.28;10.75;55.92;28.14;5.17;24.05;31.85;9.92;74.87;
754 (s);9.24;3.51;50.99;528.52;252.63;3524.39;10.75;55.93;28.09;5.14;24.05;31.85;9.92;74.71;
