Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
10 (s);7.71;3.33;49.55;611.31;593.91;3378.58;10.68;33.40;19.26;3.61;17.52;23.84;10.90;69.00;
20 (s);7.71;3.33;49.79;611.69;591.18;3378.83;10.67;33.49;19.27;3.61;17.51;23.82;10.90;68.70;
30 (s);7.71;3.33;49.81;610.12;598.13;3378.87;10.66;33.54;19.25;3.59;17.49;23.84;10.89;69.23;
40 (s);7.71;3.33;50.30;612.19;592.59;3378.82;10.66;33.63;19.26;3.58;17.51;23.85;10.88;68.81;
50 (s);7.72;3.33;50.99;615.24;596.14;3379.03;10.66;33.79;19.25;3.60;17.51;23.84;10.88;69.19;
60 (s);7.72;3.33;51.23;612.39;590.34;3379.10;10.66;33.93;19.20;3.61;17.49;23.84;10.87;68.82;
70 (s);7.72;3.33;51.24;611.76;592.85;3378.69;10.66;34.05;19.19;3.59;17.48;23.85;10.86;69.27;
80 (s);7.72;3.33;51.46;610.18;590.55;3379.00;10.66;34.17;19.19;3.59;17.46;23.83;10.85;69.04;
90 (s);7.72;3.33;51.48;610.42;588.66;3379.02;10.67;34.33;19.17;3.58;17.43;23.84;10.85;69.09;
100 (s);7.72;3.33;51.48;612.28;592.14;3378.79;10.68;34.43;19.17;3.58;17.42;23.84;10.83;69.43;
111 (s);7.72;3.32;51.49;610.22;592.11;3379.08;10.66;34.57;19.16;3.56;17.43;23.79;10.82;69.44;
121 (s);7.72;3.33;51.48;610.27;594.11;3378.84;10.65;34.70;19.14;3.57;17.41;23.81;10.81;69.26;
131 (s);7.71;3.32;52.69;607.65;589.49;3379.10;10.66;34.85;19.12;3.56;17.42;23.82;10.80;69.20;
141 (s);7.72;3.32;52.95;612.24;590.54;3379.00;10.66;34.98;19.13;3.55;17.41;23.80;10.79;69.12;
151 (s);7.71;3.33;52.91;606.87;595.25;3378.94;10.66;35.16;19.13;3.57;17.42;23.79;10.79;69.68;
161 (s);7.72;3.33;52.94;611.37;593.91;3379.00;10.67;35.30;19.14;3.56;17.46;23.81;10.79;69.07;
171 (s);7.72;3.33;52.96;609.37;594.62;3379.32;10.67;35.45;19.13;3.58;17.52;23.81;10.79;69.46;
182 (s);7.72;3.33;52.97;611.29;588.89;3378.98;10.68;35.56;19.11;3.60;17.52;23.84;10.79;69.29;
192 (s);7.72;3.33;55.12;610.74;594.98;3379.18;10.68;35.71;19.15;3.62;17.50;23.86;10.82;69.51;
202 (s);7.72;3.34;56.35;607.60;591.33;3379.24;10.69;35.81;19.17;3.67;17.47;23.87;10.84;69.33;
212 (s);7.72;3.34;56.85;609.11;595.90;3379.29;10.68;35.94;19.19;3.67;17.48;23.85;10.87;69.64;
222 (s);7.72;3.34;56.85;609.77;591.67;3379.44;10.68;36.09;19.21;3.70;17.53;23.88;10.88;69.66;
232 (s);7.73;3.34;56.84;609.57;591.01;3379.22;10.69;36.25;19.20;3.72;17.57;23.91;10.87;69.48;
242 (s);7.73;3.34;56.84;607.53;589.31;3379.31;10.69;36.39;19.18;3.73;17.55;23.94;10.87;69.45;
253 (s);7.72;3.34;56.84;609.47;590.55;3379.10;10.69;36.50;19.16;3.74;17.57;23.92;10.87;69.38;
263 (s);7.73;3.35;56.86;608.96;592.25;3379.38;10.68;36.60;19.16;3.74;17.57;23.94;10.86;69.44;
273 (s);7.73;3.35;56.85;609.91;590.20;3379.45;10.68;36.71;19.15;3.74;17.55;23.95;10.87;69.71;
283 (s);7.73;3.35;56.84;607.94;592.50;3379.43;10.67;36.82;19.14;3.74;17.55;23.92;10.86;69.82;
293 (s);7.73;3.35;56.62;610.88;589.88;3379.31;10.66;36.93;19.14;3.75;17.57;23.95;10.85;69.63;
303 (s);7.73;3.35;56.37;609.96;592.26;3379.30;10.64;37.03;19.11;3.76;17.58;23.96;10.84;69.68;
313 (s);7.73;3.35;55.89;607.75;589.42;3379.19;10.65;37.14;19.11;3.77;17.57;24.00;10.84;69.55;
323 (s);7.73;3.35;55.39;609.75;592.85;3379.44;10.64;37.29;19.10;3.77;17.55;23.98;10.84;69.84;
333 (s);7.73;3.35;55.14;609.15;594.82;3379.62;10.64;37.38;19.09;3.77;17.55;23.96;10.83;69.63;
343 (s);7.73;3.35;55.14;612.56;595.74;3379.58;10.64;37.45;19.10;3.78;17.56;23.96;10.82;69.88;
354 (s);7.73;3.35;55.14;607.71;592.11;3379.42;10.64;37.58;19.08;3.77;17.59;23.99;10.82;69.91;
364 (s);7.73;3.35;55.13;608.76;592.10;3379.51;10.64;37.67;19.07;3.78;17.60;24.03;10.83;69.83;
374 (s);7.74;3.35;55.15;610.40;598.54;3379.36;10.64;37.73;19.08;3.81;17.62;23.99;10.83;69.88;
384 (s);7.74;3.35;55.13;608.57;594.14;3379.46;10.65;37.83;19.06;3.79;17.65;24.00;10.84;70.03;
394 (s);7.74;3.35;54.44;610.69;593.81;3379.36;10.66;37.94;19.09;3.80;17.67;24.02;10.84;69.96;
404 (s);7.75;3.35;53.45;611.19;598.33;3379.58;10.65;38.06;19.08;3.80;17.67;24.03;10.85;69.74;
414 (s);7.75;3.35;53.45;612.21;592.63;3379.53;10.66;38.12;19.05;3.79;17.63;24.06;10.85;69.59;
424 (s);7.75;3.35;53.45;607.44;593.83;3379.52;10.65;38.19;19.04;3.81;17.62;24.06;10.86;69.92;
434 (s);7.75;3.35;53.45;609.78;590.91;3379.77;10.66;38.29;19.07;3.79;17.62;24.04;10.86;70.07;
444 (s);7.75;3.35;53.45;604.13;587.89;3379.65;10.67;38.35;19.05;3.79;17.62;24.05;10.85;69.62;
454 (s);7.75;3.35;53.45;608.30;593.88;3379.71;10.67;38.47;19.06;3.78;17.59;24.03;10.87;70.12;
464 (s);7.75;3.35;53.45;605.79;592.30;3379.58;10.67;38.55;19.06;3.79;17.57;24.02;10.85;69.96;
474 (s);7.75;3.35;53.44;610.73;594.18;3379.75;10.66;38.65;19.06;3.79;17.59;24.04;10.85;69.83;
485 (s);7.75;3.35;53.44;610.50;591.87;3379.60;10.66;38.73;19.07;3.77;17.60;24.03;10.84;70.16;
495 (s);7.75;3.35;53.46;608.59;594.52;3379.86;10.66;38.79;19.07;3.78;17.60;24.04;10.83;70.01;
505 (s);7.75;3.35;53.45;612.39;596.18;3379.77;10.64;38.87;19.04;3.80;17.63;24.07;10.83;70.07;
515 (s);7.75;3.35;53.46;613.62;596.84;3379.71;10.64;38.93;19.03;3.80;17.66;24.05;10.82;70.24;
525 (s);7.75;3.35;53.44;608.63;591.77;3379.76;10.64;39.00;19.02;3.79;17.68;24.08;10.82;70.20;
535 (s);7.76;3.35;53.45;613.97;598.56;3379.86;10.64;39.07;19.04;3.79;17.70;24.07;10.82;70.19;
545 (s);7.76;3.35;53.45;608.04;589.21;3379.69;10.64;39.11;19.03;3.81;17.77;24.09;10.84;70.09;
555 (s);7.76;3.35;53.45;612.02;594.58;3379.70;10.63;39.24;19.03;3.80;17.79;24.13;10.86;69.85;
565 (s);7.77;3.36;53.46;608.61;591.65;3379.63;10.63;39.30;19.03;3.83;17.76;24.15;10.88;70.27;
