Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
10 (s);11.45;4.51;53.43;305.07;433.55;2964.69;18.06;60.27;34.50;12.55;28.72;40.45;19.14;73.92;
20 (s);11.46;4.51;52.93;307.47;438.14;2964.86;18.06;60.28;34.40;12.56;28.73;40.51;19.21;73.99;
30 (s);11.48;4.51;51.96;303.18;432.67;2965.04;18.07;60.29;34.38;12.57;28.74;40.45;19.28;73.98;
40 (s);11.49;4.51;51.95;304.70;434.62;2965.13;18.10;60.29;34.34;12.55;28.74;40.50;19.32;74.16;
50 (s);11.50;4.51;51.96;304.04;434.56;2964.96;18.11;60.27;34.32;12.57;28.74;40.56;19.36;74.24;
61 (s);11.52;4.52;51.95;305.30;434.44;2964.87;18.11;60.27;34.27;12.58;28.76;40.55;19.39;74.12;
71 (s);11.53;4.51;51.96;302.92;433.26;2964.93;18.13;60.29;34.25;12.57;28.77;40.58;19.42;74.06;
81 (s);11.54;4.51;52.67;305.59;436.71;2965.02;18.14;60.30;34.22;12.56;28.76;40.61;19.45;74.27;
91 (s);11.55;4.51;53.18;304.60;433.74;2965.11;18.15;60.29;34.20;12.56;28.75;40.65;19.49;74.26;
101 (s);11.56;4.51;53.41;305.25;434.07;2965.05;18.19;60.28;34.23;12.55;28.75;40.63;19.53;74.20;
111 (s);11.57;4.51;53.43;304.87;434.26;2965.14;18.25;60.28;34.18;12.56;28.75;40.63;19.55;74.24;
121 (s);11.58;4.51;53.42;305.63;434.99;2965.00;18.30;60.29;34.16;12.56;28.74;40.70;19.58;74.23;
132 (s);11.59;4.51;53.43;305.86;439.14;2965.06;18.33;60.28;34.18;12.54;28.75;40.68;19.60;74.28;
142 (s);11.60;4.51;54.40;305.90;433.69;2965.10;18.34;60.27;34.14;12.54;28.78;40.72;19.61;74.39;
152 (s);11.61;4.51;54.65;304.97;433.95;2965.13;18.37;60.27;34.12;12.57;28.81;40.69;19.64;74.32;
162 (s);11.62;4.51;54.74;307.37;435.14;2965.16;18.39;60.30;34.12;12.55;28.82;40.72;19.66;74.35;
172 (s);11.62;4.51;55.12;306.29;437.31;2965.11;18.38;60.30;34.08;12.54;28.80;40.74;19.68;74.32;
182 (s);11.63;4.51;56.34;307.17;432.98;2965.04;18.41;60.30;34.03;12.57;28.80;40.78;19.69;74.51;
192 (s);11.64;4.52;56.82;305.90;434.67;2965.11;18.46;60.31;34.03;12.58;28.80;40.76;19.72;74.37;
202 (s);11.64;4.52;57.56;307.11;433.91;2965.11;18.52;60.30;33.99;12.58;28.82;40.78;19.74;74.47;
213 (s);11.65;4.52;57.80;304.37;434.47;2965.08;18.56;60.28;33.99;12.60;28.82;40.80;19.77;74.60;
223 (s);11.65;4.52;58.79;305.19;432.90;2965.13;18.57;60.30;33.98;12.60;28.81;40.78;19.78;74.52;
233 (s);11.66;4.52;59.49;306.59;433.76;2965.17;18.59;60.28;33.97;12.62;28.83;40.81;19.79;74.59;
243 (s);11.66;4.52;60.46;306.32;437.39;2965.19;18.60;60.30;33.93;12.63;28.88;40.82;19.82;74.49;
253 (s);11.67;4.53;60.95;305.24;436.66;2965.07;18.60;60.32;33.92;12.67;28.90;40.84;19.83;74.59;
263 (s);11.67;4.53;61.21;306.23;435.94;2965.26;18.59;60.32;33.90;12.67;28.89;40.85;19.84;74.47;
273 (s);11.67;4.53;61.94;305.44;436.66;2965.28;18.60;60.33;33.87;12.68;28.87;40.89;19.86;74.61;
284 (s);11.68;4.53;61.93;305.01;435.03;2965.10;18.63;60.35;33.86;12.70;28.84;40.89;19.87;74.54;
294 (s);11.68;4.53;62.42;305.87;436.69;2965.22;18.64;60.37;33.80;12.69;28.83;40.91;19.88;74.48;
304 (s);11.68;4.53;62.42;304.22;433.48;2965.34;18.64;60.39;33.78;12.70;28.85;40.88;19.87;74.54;
314 (s);11.68;4.54;63.18;304.91;433.27;2965.20;18.64;60.41;33.75;12.72;28.85;40.92;19.87;74.62;
324 (s);11.67;4.54;64.11;306.00;435.57;2965.06;18.67;60.41;33.72;12.75;28.85;40.94;19.88;74.65;
334 (s);11.68;4.54;64.59;304.78;436.28;2965.37;18.69;60.43;33.69;12.74;28.87;40.91;19.89;74.62;
344 (s);11.68;4.54;65.08;305.68;439.77;2965.17;18.70;60.44;33.67;12.77;28.87;40.93;19.88;74.65;
354 (s);11.68;4.54;65.07;304.02;434.79;2965.12;18.70;60.44;33.66;12.77;28.86;40.98;19.89;74.56;
365 (s);11.68;4.55;65.08;303.90;434.79;2965.12;18.70;60.43;33.62;12.79;28.87;40.92;19.89;74.66;
375 (s);11.68;4.55;65.34;304.52;435.11;2965.14;18.71;60.43;33.58;12.78;28.87;40.96;19.90;74.68;
385 (s);11.68;4.55;65.31;307.11;435.97;2965.15;18.71;60.45;33.55;12.81;28.87;40.98;19.90;74.58;
395 (s);11.68;4.55;65.32;307.06;439.92;2965.26;18.73;60.46;33.51;12.80;28.88;41.01;19.90;74.64;
405 (s);11.68;4.55;65.32;304.21;436.53;2965.16;18.73;60.46;33.52;12.82;28.89;40.96;19.90;74.57;
415 (s);11.68;4.55;65.32;307.33;436.72;2965.21;18.73;60.46;33.48;12.81;28.92;40.99;19.90;74.70;
425 (s);11.69;4.55;65.32;304.96;436.96;2965.27;18.74;60.46;33.46;12.84;28.92;41.00;19.90;74.67;
436 (s);11.68;4.55;65.32;306.72;437.21;2965.17;18.75;60.48;33.45;12.83;28.92;41.05;19.91;74.71;
446 (s);11.69;4.56;65.32;304.20;436.42;2965.38;18.75;60.48;33.42;12.86;28.91;41.01;19.92;74.59;
456 (s);11.69;4.56;65.31;309.49;439.65;2965.26;18.75;60.47;33.40;12.87;28.92;41.02;19.92;74.70;
466 (s);11.69;4.56;65.32;305.42;439.16;2965.18;18.75;60.49;33.39;12.88;28.91;41.04;19.92;74.62;
476 (s);11.69;4.56;65.33;307.05;438.27;2965.31;18.76;60.50;33.38;12.88;28.92;41.05;19.92;74.63;
486 (s);11.69;4.56;65.31;306.07;437.29;2965.28;18.77;60.51;33.37;12.88;28.94;41.06;19.93;74.64;
